1	и в	18	35
2	как бы	5	31
3	и не	21	27
4	что он	3	24
5	в его	13	21
6	но в	8	19
7	не может	22	18
8	как и	13	18
9	к себе	1	18
10	о себе	1	17
11	то есть	11	16
12	в нем	3	16
13	с самим	1	15
14	то же	9	15
15	и все	3	15
16	для него	2	14
17	в этом	13	14
18	и его	5	14
19	в сущности	6	14
20	может быть	29	14
21	но и	17	14
22	с другим	4	13
23	к нему	3	13
24	он не	3	13
25	и к	3	12
26	прежде всего	6	12
27	в другом	4	12
28	и с	2	12
29	в то	9	11
30	в пределах	2	11
31	же время	6	10
32	а я	1	10
33	то что	6	10
34	не в	14	10
35	самом деле	2	10
36	не только	15	10
37	на самом	2	9
38	самим собою	1	9
39	в отношении	1	9
40	потому что	2	8
41	я не	1	8
42	о мире	1	8
43	себя и	4	8
44	и для	1	8
45	как мы	2	8
46	мы уже	1	8
47	так и	4	8
48	все же	4	8
49	в виде	1	7
50	точки зрения	6	7
51	с ним	4	7
52	и наконец	1	7
53	а в	9	7
54	себя самого	1	7
55	для себя	2	7
56	вовсе не	2	7
57	с его	3	7
58	еще не	3	7
59	самим собой	2	7
60	слово о	1	7
61	что же	2	7
62	отношению к	5	7
63	и сам	2	7
64	лишь в	5	7
65	таким образом	3	7
66	отношение к	2	6
67	от него	1	6
68	что в	5	6
69	к тому	7	6
70	в одном	1	6
71	и что	1	6
72	и т.п	5	6
73	но не	10	6
74	не знает	1	6
75	только в	6	6
76	он сам	1	6
77	в самом	6	6
78	и на	5	6
79	но это	1	6
80	слова в	1	6
81	по отношению	6	6
82	к своему	1	5
83	он и	1	5
84	героя в	2	5
85	к самому	1	5
86	да и	1	5
87	так что	1	5
88	диалог с	1	5
89	его с	1	5
90	я все	1	5
91	и даже	1	5
92	внутренней речи	5	5
93	как к	2	5
94	даже в	3	5
95	и то	2	5
96	во время	1	5
97	в том	27	5
98	от себя	3	5
99	в себе	11	5
100	как в	1	5
101	на него	1	5
102	знает и	1	5
103	этого слова	7	5
104	наконец в	1	4
105	что это	1	4
106	на его	2	4
107	в такой	1	4
108	как будто	3	4
109	а не	17	4
110	где он	1	4
111	но он	1	4
112	с другом	1	4
113	же не	1	4
114	но все	1	4
115	в своей	6	4
116	та же	1	4
117	той или	6	4
118	во всем	1	4
119	во всяком	1	4
120	он как	1	4
121	не о	2	4
122	никогда не	2	4
123	по своему	1	4
124	слова о	1	4
125	с другой	4	4
126	или иной	6	4
127	другого в	3	4
128	обращен к	1	4
129	я в	3	4
130	он в	1	4
131	тот же	1	4
132	только на	1	4
133	его в	1	4
134	сознания и	1	4
135	человек и	1	4
136	все время	1	4
137	по себе	4	4
138	нет и	2	4
139	как раз	1	4
140	всяком случае	1	4
141	в той	8	4
142	друг с	1	4
143	в мире	8	4
144	что не	3	4
145	между тем	5	4
146	над собой	1	4
147	в них	1	4
148	еще в	2	4
149	в чем	1	4
150	у него	1	4
151	но как	1	4
152	так как	2	4
153	сводится к	5	3
154	в ее	1	3
155	к концу	1	3
156	было бы	2	3
157	а с	3	3
158	все эти	2	3
159	обойтись без	1	3
160	ни было	4	3
161	тому же	4	3
162	уже не	4	3
163	перед его	1	3
164	в виду	1	3
165	том что	12	3
166	его к	2	3
167	и во	1	3
168	в диалоге	1	3
169	должно быть	2	3
170	такой же	2	3
171	ничего не	1	3
172	во всех	1	3
173	бы то	3	3
174	только с	1	3
175	то ни	3	3
176	в него	1	3
177	в котором	3	3
178	его и	2	3
179	с миром	1	3
180	в начале	2	3
181	это как	2	3
182	и т.д	1	3
183	он уже	1	3
184	не как	1	3
185	отношением к	1	3
186	в речь	2	3
187	за пределы	2	3
188	и от	1	3
189	установкой на	2	3
190	слов и	1	3
191	этом смысле	1	3
192	нуждается в	8	3
193	одно и	1	3
194	себя как	1	3
195	в целом	5	3
196	внутренняя речь	1	3
197	того что	4	3
198	из них	2	3
199	не могу	2	3
200	что и	3	3
201	мы должны	1	3
202	одного сознания	1	3
203	с тем	1	3
204	раз и	1	3
205	другой стороны	2	3
206	рассказ в	1	3
207	это не	6	3
208	собой и	1	3
209	я как	1	3
210	и другого	4	2
211	что оно	1	2
212	героя к	2	2
213	без исключения	1	2
214	и того	5	2
215	о том	5	2
216	однако в	3	2
217	если и	1	2
218	всех этих	1	2
219	найти себя	2	2
220	хотя и	1	2
221	обращает на	1	2
222	с точки	4	2
223	на которой	1	2
224	я и	6	2
225	каждый из	2	2
226	в которой	2	2
227	собой не	2	2
228	человека как	1	2
229	при этом	12	2
230	например в	1	2
231	мире и	2	2
232	а как	2	2
233	и та	2	2
234	один в	2	2
235	в душе	1	2
236	в сторону	1	2
237	определяется не	1	2
238	вместе с	4	2
239	становления мысли	1	2
240	себя но	1	2
241	отличие от	6	2
242	и по	2	2
243	она в	1	2
244	говорит о	1	2
245	ни в	4	2
246	мы увидим	1	2
247	их в	1	2
248	к другим	1	2
249	совпадает с	2	2
250	вопрос о	2	2
251	между двумя	3	2
252	для этого	2	2
253	герой не	1	2
254	ничего что	1	2
255	и внешнего	2	2
256	иной форме	1	2
257	в первом	2	2
258	друг друга	1	2
259	или в	1	2
260	зависимость от	1	2
261	и как	5	2
262	этих двух	1	2
263	для другого	1	2
264	столь же	4	2
265	сохраняется и	1	2
266	в рассказе	1	2
267	другого как	1	2
268	той же	2	2
269	себя в	6	2
270	что даже	1	2
271	что все	1	2
272	с другими	4	2
273	смысле этого	1	2
274	те же	1	2
275	то в	2	2
276	будто бы	3	2
277	особенно в	2	2
278	среди других	1	2
279	эпизод с	1	2
280	на этом	2	2
281	одна и	1	2
282	в ней	1	2
283	как он	3	2
284	сам по	1	2
285	внутреннего и	2	2
286	ни на	1	2
287	же я	1	2
288	бы не	2	2
289	не менее	1	2
290	ни был	1	2
291	со своим	1	2
292	в отличие	6	2
293	в произведении	5	2
294	быть и	1	2
295	всей своей	1	2
296	уже с	1	2
297	бы с	1	2
298	с этой	1	2
299	своего рода	3	2
300	подобно тому	3	2
301	его собственного	1	2
302	из этого	1	2
303	тому как	3	2
304	о нем	3	2
305	войти в	1	2
306	быть в	1	2
307	речи в	1	2
308	не случайно	3	2
309	на вопрос	4	2
310	чего бы	1	2
311	такая же	1	2
312	хотя бы	3	2
313	другим что	1	2
314	я к	1	2
315	здесь в	1	2
316	времени и	6	2
317	в которых	1	2
318	слова не	1	2
319	в этих	1	2
320	за ним	1	2
321	по своей	6	2
322	вступает в	3	2
323	а затем	1	2
324	тому что	1	2
325	не просто	2	2
326	все равно	1	2
327	этот процесс	1	2
328	ответом на	1	1
329	или во	1	1
330	вот этот	1	1
331	в глубине	1	1
332	не говорит	1	1
333	как не	1	1
334	не следует	4	1
335	явлениях а	1	1
336	свою очередь	1	1
337	что говорит	1	1
338	его можно	1	1
339	а вовсе	1	1
340	к которой	1	1
341	том или	3	1
342	является в	1	1
343	чтобы он	1	1
344	не могут	3	1
345	в своих	1	1
346	внимания на	1	1
347	языком и	1	1
348	есть уже	1	1
349	как если	1	1
350	из виду	2	1
351	зависимости от	1	1
352	произведение в	2	1
353	а то	1	1
354	и быть	1	1
355	не входит	1	1
356	случае не	2	1
357	же в	1	1
358	или не	2	1
359	я всегда	1	1
360	можно и	1	1
361	и сознание	1	1
362	миром и	1	1
363	входит в	1	1
364	за этим	1	1
365	событий и	1	1
366	здесь как	1	1
367	то он	2	1
368	без другого	2	1
369	в диалог	1	1
370	это еще	1	1
371	я на	1	1
372	не до	1	1
373	вопрос почему	1	1
374	на свой	1	1
375	о его	1	1
376	об одном	1	1
377	ним и	2	1
378	свое время	2	1
379	в свою	1	1
380	с первой	2	1
381	человек в	3	1
382	ведь я	1	1
383	этом отношении	2	1
384	для чего	2	1
385	не я	1	1
386	есть нечто	1	1
387	на все	2	1
388	есть не	8	1
389	и до	2	1
390	говорит и	2	1
391	того чтобы	3	1
392	одному из	2	1
393	и вновь	1	1
394	по крайней	1	1
395	каков бы	1	1
396	или даже	1	1
397	перед нами	1	1
398	участие в	1	1
399	слова ибо	1	1
400	перед собой	2	1
401	здесь не	2	1
402	вследствие этого	3	1
403	по его	1	1
404	что касается	1	1
405	тем более	2	1
406	если оно	1	1
407	и потому	2	1
408	этом сознании	1	1
409	я один	1	1
410	превращается в	1	1
411	не дано	1	1
412	один из	2	1
413	художественного мира	2	1
414	во всей	1	1
415	которой в	1	1
416	и самого	2	1
417	над ним	1	1
418	и ее	1	1
419	еще одна	1	1
420	из него	1	1
421	большей или	4	1
422	особый тип	1	1
423	в двух	2	1
424	могли бы	2	1
425	а его	1	1
426	от нас	1	1
427	в самой	1	1
428	возможно лишь	1	1
429	с одной	3	1
430	его уже	1	1
431	только ему	1	1
432	еще раз	1	1
433	в себя	6	1
434	первая часть	1	1
435	при всем	1	1
436	оно может	3	1
437	что ж	1	1
438	одна из	1	1
439	героя для	1	1
440	с иным	1	1
441	все многообразие	1	1
442	что достоевский	1	1
443	что может	1	1
444	что из	2	1
445	его собственной	1	1
446	и заключается	2	1
447	приближается к	1	1
448	в последующих	1	1
449	чужих слов	1	1
450	установки и	1	1
451	свой смысл	1	1
452	мысль о	2	1
453	самим по	1	1
454	этих трех	1	1
455	если не	1	1
456	или несколько	1	1
457	требует чтобы	1	1
458	всего в	1	1
459	эти три	1	1
460	в качестве	31	1
461	глубине души	1	1
462	если бы	3	1
463	встречи с	2	1
464	не способен	1	1
465	романа но	1	1
466	для всех	1	1
467	отвечает на	2	1
468	и позволяют	1	1
469	или хотя	1	1
470	художественное произведение	5	1
471	них дает	1	1
472	для того	4	1
473	действительно не	1	1
474	в точке	1	1
475	или ином	3	1
476	может лишь	1	1
477	не бывает	1	1
478	да ведь	1	1
479	его художественной	1	1
480	не все	2	1
481	но по	1	1
482	служит для	1	1
483	или напротив	1	1
484	она и	1	1
485	как нам	1	1
486	и вместе	1	1
487	между ними	1	1
488	тех же	1	1
489	на нем	1	1
490	кажется не	1	1
491	как я	1	1
492	слова если	1	1
493	мышления с	1	1
494	того же	4	1
495	ко всем	1	1
496	первой фразы	1	1
497	и дело	1	1
498	независимо от	1	1
499	и эта	1	1
500	ему во	1	1
501	вы говорите	1	1
502	здесь мы	1	1
503	может и	1	1
504	как для	1	1
505	только одно	1	1
506	образом в	1	1
507	только для	2	1
508	в ином	1	1
509	действующих лиц	1	1
510	него свою	1	1
511	данном случае	2	1
512	в мир	1	1
513	других для	1	1
514	оно не	1	1
515	себе в	2	1
516	при всей	2	1
517	как справедливо	3	1
518	который не	1	1
519	без которого	1	1
520	него не	1	1
521	осложняется в	1	1
522	себя свою	1	1
523	и больше	1	1
524	по преимуществу	1	1
525	литературных произведений	1	1
526	требует от	1	1
527	остается в	1	1
528	нет ничего	2	1
529	и должно	1	1
530	же точно	1	1
531	до сих	1	1
532	все без	1	1
533	степени как	1	1
534	зачем же	1	1
535	ни одно	2	1
536	выражение и	1	1
537	всякого сомнения	1	1
538	в данном	2	1
539	же нам	1	1
540	в романе	1	1
541	и цельного	1	1
542	связь между	1	1
543	своей собственной	1	1
544	отличается от	2	1
545	есть введение	1	1
546	таким же	1	1
547	этот принцип	1	1
548	далеко не	6	1
549	на котором	1	1
550	а именно	3	1
551	с кем	1	1
552	роль в	2	1
553	бы быть	3	1
554	связи с	1	1
555	в их	5	1
556	отношения человека	2	1
557	даже у	1	1
558	человека а	1	1
559	других людей	2	1
560	в напряженном	1	1
561	том и	2	1
562	из которых	4	1
563	и эти	1	1
564	ему и	1	1
565	не должен	2	1
566	все те	1	1
567	в особенности	1	1
568	же касается	1	1
569	на того	1	1
570	и фактически	1	1
571	и иную	1	1
572	к его	1	1
573	проявляется в	1	1
574	в ту	1	1
575	есть в	1	1
576	отнюдь не	15	1
577	обратиться к	3	1
578	ибо он	1	1
579	в основе	6	1
580	что действительно	1	1
581	своей полноте	1	1
582	в большей	1	1
583	представляя собою	1	1
584	тогда ей	1	1
585	мы наблюдаем	1	1
586	в любом	3	1
587	к миру	1	1
588	на фоне	2	1
589	сознаний в	1	1
590	тут же	1	1
591	или меньшей	4	1
592	он может	2	1
593	он был	1	1
594	тогда я	1	1
595	которое не	1	1
596	полный простор	1	1
597	о тебе	1	1
598	сих пор	1	1
599	быть по	1	1
600	в процессе	2	1
601	нас к	1	1
602	и при	1	1
603	и более	4	1
