N	3gram	Losev_Dial_2	KulturaY
1	и т п	2	18
2	в том что	6	15
3	и т д	15	14
4	с точки зрения	8	9
5	в самом деле	3	7
6	только потому что	1	6
7	с другой стороны	4	6
8	о том что	4	5
9	в зависимости от	2	5
10	в этом отношении	1	5
11	по крайней мере	9	5
12	во всяком случае	2	5
13	до сих пор	2	4
14	не в том	1	4
15	том что он	1	4
16	т е как	1	4
17	тем не менее	2	4
18	мере того как	1	3
19	более или менее	2	3
20	в этом смысле	1	3
21	по мере того	1	3
22	о том как	1	3
23	того или иного	1	3
24	вместе с тем	1	3
25	не потому что	6	3
26	в связи с	4	3
27	не может быть	3	3
28	все это не	1	3
29	того что в	1	2
30	на самом деле	1	2
31	так или иначе	2	2
32	в том и	1	2
33	т д и	2	2
34	что это только	2	2
35	т е в	3	2
36	отсюда следует что	1	2
37	в свое время	1	2
38	именно в том	1	2
39	то же время	4	2
40	д и т	2	2
41	заключается в том	1	2
42	речь идет о	1	2
43	но все же	1	2
44	в то же	3	2
45	к тому что	1	2
46	том что она	1	1
47	но уже и	1	1
48	и может быть	3	1
49	в силу которой	1	1
50	крайней мере в	2	1
51	что иное как	3	1
52	потому что он	2	1
53	есть все что	1	1
54	как только мы	1	1
55	то это значит	1	1
56	иметь в виду	2	1
57	это было бы	1	1
58	и в смысле	1	1
59	не говоря уже	2	1
60	повседневной жизни и	1	1
61	того или другого	1	1
62	имеется в виду	2	1
63	я хочу сказать	1	1
64	с одной стороны	1	1
65	и во многих	1	1
66	один московский ученый	1	1
67	и в то	1	1
68	сами по себе	3	1
69	мы говорим о	1	1
70	в себе и	1	1
71	с тем чтобы	1	1
72	в подлинном смысле	1	1
73	всего то что	1	1
74	уже само по	1	1
75	ни в какой	2	1
76	и даже в	2	1
77	это чувство было	1	1
78	в тех или	2	1
79	д все это	1	1
80	но что такое	1	1
81	не то что	1	1
82	так что в	1	1
83	одно и то	4	1
84	в это время	1	1
85	даже и на	1	1
86	в виду их	1	1
87	таким образом есть	1	1
88	бы и не	1	1
89	вопрос об отношении	1	1
90	в виду не	1	1
91	в этих последних	1	1
92	не только в	2	1
93	т д все	1	1
94	и с точки	1	1
95	на своем месте	1	1
96	и то же	4	1
97	в одно и	1	1
98	и вместе с	1	1
99	время есть не	1	1
100	все же есть	1	1
101	дело не в	1	1
102	это не мешает	1	1
103	это не значит	2	1
104	в том смысле	4	1
105	та или иная	2	1
106	когда мы говорим	1	1
107	само по себе	2	1
108	так же как	1	1
109	потому что они	2	1
110	и пр и	1	1
111	что несмотря на	1	1
112	т д не	2	1
113	что он есть	1	1
114	как и всякая	1	1
115	это еще не	1	1
116	ни в каком	3	1
117	вовсе не в	3	1
118	вовсе не есть	2	1
119	от того что	2	1
120	том смысле что	3	1
121	не только потому	1	1
122	сих пор я	1	1
123	не мешает им	1	1
124	той или иной	1	1
125	возможна и необходима	1	1
126	в братьях карамазовых	1	1
127	не что иное	3	1
128	потому что она	5	1
129	но дело не	1	1
130	то что они	1	1
131	точно так же	1	1
132	реальное бытие и	1	1
133	что и в	1	1
134	только тогда когда	4	1
135	можно понимать как	1	1
136	не в этом	1	1
137	к такому пониманию	1	1
