N	3gram	Tiupa_Narr_1	DiskursI
1	в отличие от	5	12
2	в данном случае	4	6
3	в том что	8	6
4	то же время	3	5
5	как и в	1	5
6	по отношению к	6	4
7	в этом отношении	3	4
8	в то же	3	4
9	с одной стороны	7	4
10	так и в	1	3
11	о блудном сыне	1	3
12	не может быть	5	3
13	при всей своей	2	3
14	о том что	6	3
15	той или иной	4	3
16	высказывания состоит в	3	2
17	и того же	1	2
18	присутствия в мире	2	2
19	состоит в том	3	2
20	подобно тому как	2	2
21	в соответствии с	1	2
22	жизни а также	1	2
23	с точки зрения	2	2
24	между жизнью и	1	2
25	в первую очередь	1	2
26	узнавания себя в	1	2
27	в основе своей	4	2
28	ни в мире	3	2
29	и то что	1	2
30	содержит в себе	1	2
31	в такого рода	1	2
32	жизнью и смертью	1	2
33	не сводится к	2	2
34	картины мира с	1	2
35	и как бы	1	2
36	несет в себе	1	2
37	дело в том	1	2
38	в свое время	1	2
39	в классическом романе	1	2
40	на первый взгляд	2	2
41	в мире и	1	2
42	и прежде всего	1	2
43	в сказании или	1	2
44	одного и того	1	2
45	легко может быть	1	2
46	в русской литературе	1	2
47	не у-влекать слушателей	1	1
48	слова не сводится	1	1
49	вещами и ценностями	1	1
50	субъект объект и	1	1
51	вследствие которого он	1	1
52	устанавливаются отношения ценностно-смысловой	1	1
53	по своей природе	1	1
54	ситуации жизненного выбора	1	1
55	жизнеописание несет в	1	1
56	строго отграниченная система	1	1
57	том что в	1	1
58	дистанции между ними	1	1
59	то есть субъектом	1	1
60	слова эта возможность	1	1
61	выбор лексики например	1	1
62	слову чего не	1	1
63	сам текст анекдота	1	1
64	становящегося человека с	1	1
65	собственной ситуации жизненного	1	1
66	не в состоянии	1	1
67	и адресат протороманного	1	1
68	в новелле есть	1	1
69	их внутреннюю обособленность	1	1
70	субъектом этического выбора	1	1
71	впервые освоена в	1	1
72	совершенно иной конкретной	1	1
73	с содержанием анекдота	1	1
74	в придании истории	1	1
75	и иных пространственно-временных	1	1
76	которого анекдот легко	1	1
77	может быть редуцирован	1	1
78	и не умер	1	1
79	от мастерства рассказчика	1	1
80	героя окажется неадекватным	1	1
81	слова прямой речи	1	1
82	отрешиться от нудительной	1	1
83	в той или	2	1
84	это ощущение составляет	1	1
85	сюжетообразующим при этом	1	1
86	себя в другом	1	1
87	между ними здесь	1	1
88	сводится к этим	1	1
89	и другого в	1	1
90	является сюжетообразующим при	1	1
91	этим моментам родственным	1	1
92	обладать проективной компетентностью	1	1
93	дает позвоночника роману	1	1
94	между которыми устанавливаются	1	1
95	стремится к однозначности	1	1
96	и столь же	1	1
97	в полном его	1	1
98	себе самому тогда	1	1
99	жизненного опыта их	1	1
100	объект и адресат	1	1
101	ни для рассказчика	1	1
102	окажется неадекватным субъект	1	1
103	субъектом инициативного самообнаружения	1	1
104	сказания или притчи	2	1
105	равнодостойные субъекты смыслополагания	1	1
106	не быть субъектом	1	1
107	или притче была	1	1
108	жизненный опыт запечатлеваемый	1	1
109	чужой жизненной позиции	1	1
110	ибо предметно-тематическое содержание	1	1
111	и раскованной беседы	1	1
112	знакомство слушателей с	1	1
113	мы имеем дело	2	1
114	мир как опыт	1	1
115	смыслополагания между которыми	1	1
116	предварительное знакомство слушателей	1	1
117	притчевое нормативное самоотождествление	1	1
118	кощунство и непристойность	1	1
119	герою определяемое отсутствием	1	1
120	событийного ряда возбуждающем	1	1
121	согласия за которым	1	1
122	развития самоопределяющегося субъекта	1	1
123	столько от содержания	1	1
124	прежде всего в	1	1
125	понимание излагаемой жизни	1	1
126	речи именно диалог	1	1
127	тогда как наррация	1	1
128	может быть сведена	1	1
129	случая непредсказуемое стечение	1	1
130	в принципе можно	1	1
131	готовом стабильно дифференцированном	1	1
132	иными соседствами именно	1	1
133	двух или нескольких	1	1
134	обладать собственным смыслом	1	1
135	иной интонации и	1	1
136	в мире на	1	1
137	учителя жизни постоянно	1	1
138	в самом деле	1	1
139	дискурсу речевая маска	1	1
140	его ценностно-смысловой позиции	1	1
141	самому тогда как	1	1
142	но раз-влекать их	1	1
143	острота или острота	1	1
144	даме с собачкой	1	1
145	адресата от героя	1	1
146	запечатлевающий основу такой	1	1
147	речи и т.п	1	1
148	полноценная биография возможна	1	1
149	формы скрытой полускрытой	1	1
150	апофегма то есть	1	1
151	текста состоит в	1	1
152	стабильно дифференцированном и	1	1
153	закономерно приводит к	1	1
154	анекдот но без	1	1
155	можно припоминая и	1	1
156	оценки и иных	1	1
157	за которым обнаруживается	1	1
158	например в значительной	1	1
159	скрытой полускрытой рассеянной	1	1
160	к самому герою	1	1
161	и примеряя ее	1	1
162	рассказчика ни для	1	1
163	к иллюзии живого	1	1
164	того или иного	2	1
165	ощущение составляет необходимый	1	1
166	так и его	1	1
167	их свободного согласия	1	1
168	интонации доверительной и	1	1
169	в качестве своего	1	1
170	нормативное самоотождествление с	1	1
171	установка не на	1	1
172	друг от друга	1	1
173	к этим моментам	1	1
174	с другой стороны	4	1
175	несобственно-прямая речь включая	1	1
176	опыта их свободного	1	1
177	из двух или	1	1
178	лексики например в	1	1
179	жизни повествователя о	1	1
180	жизни постоянно переходит	1	1
181	ни анекдот ни	1	1
182	мире это требует	1	1
183	от содержания сколько	1	1
184	просторную сферу исторического	1	1
185	текст анекдота выбор	1	1
186	анекдота это игра	1	1
187	умения отрешиться от	1	1
188	наизнанку глупость неуместность	1	1
189	чувства юмора умения	1	1
190	и в то	1	1
191	новелла ночной жанр	1	1
192	до известной степени	1	1
193	в просторную сферу	1	1
194	живое непредубежденное любопытство	1	1
195	чужому слову чего	1	1
196	анекдотическому дискурсу речевая	1	1
197	опыт жизни а	1	1
198	невозможно притчевое нормативное	1	1
199	неким ибо предметно-тематическое	1	1
200	именно диалог персонажей	1	1
201	приводит к интонации	1	1
202	завершенная и строго	1	1
203	носителей различного жизненного	1	1
204	образом ориентировано на	1	1
205	двуголосого слова манифестирующего	1	1
206	непристойность необыкновенное в	1	1
207	словесное кощунство и	1	1
208	бы то ни	3	1
209	имеем дело не	1	1
210	обнаруживается преодолеваемая даль	1	1
211	как исполненной некоторого	1	1
212	и соотношений такая	1	1
213	вовлекает адресата в	1	1
214	его уникальным жизненным	1	1
215	и возможность иного	1	1
216	уметь проецировать чужой	1	1
217	только то что	1	1
218	нормы ни в	1	1
219	события суть равнодостойные	1	1
220	этом и сам	1	1
221	излагаемой жизни как	1	1
222	по аналогии с	1	1
223	ценностно-смысловой картины мира	1	1
224	необыкновенное в новелле	1	1
225	возможность иного языка	1	1
226	в другом и	1	1
227	в даме с	1	1
228	благоговейного приятия и	1	1
229	заданность человеческих отношений	1	1
230	рассеянной чужой речи	1	1
231	придании истории смысла	1	1
232	обычно является сюжетообразующим	1	1
233	ценностно-смысловой позиции в	1	1
234	суть равнодостойные субъекты	1	1
235	анекдота не столько	1	1
236	но это не	1	1
237	человеческому существованию вследствие	1	1
238	опыт запечатлеваемый и	1	1
239	неприемлемо ни для	1	1
240	в той мере	1	1
241	а с другой	1	1
242	освоена в анекдоте	1	1
243	голоса зримого жеста	1	1
244	состоит в придании	1	1
245	отсутствием ценностной дистанции	1	1
246	слушателей с содержанием	1	1
247	сколько от мастерства	1	1
248	которого он от	1	1
249	и запечатлевающий основу	1	1
250	заинтересовывать судьбой отдельных	1	1
251	профанация священного новелла	1	1
252	иной конкретной ценностно-смысловой	1	1
253	притчи может быть	1	1
254	жизни как исполненной	1	1
255	значительной степени зависим	1	1
256	мире на свой	1	1
257	принципиально недопустимая в	1	1
258	к позиции изобразителя	1	1
259	в себе рецептивную	1	1
260	сказания или анекдота	2	1
261	в этом качестве	1	1
262	в готовом стабильно	1	1
263	герою жизнеописания чего	1	1
264	восприятия сказания или	1	1
265	жанр посрамляющий умершее	1	1
266	позиции изобразителя жизни	1	1
267	которыми устанавливаются отношения	1	1
268	неуместность ошибка оговорка	1	1
269	посрамление словесное кощунство	1	1
270	иллюзии живого голоса	1	1
271	иного включает в	1	1
272	непосредственного присутствия рассказчика	1	1
273	манифестирующего двоякий жизненный	1	1
274	смыслом ни в	1	1
275	полном его составе	1	1
276	границами между вещами	1	1
277	так называемого чувства	1	1
278	иного языка и	1	1
279	позиции в мире	1	1
280	постоянно переходит к	1	1
281	своему герою определяемое	1	1
282	к одному из	1	1
283	еще не есть	1	1
284	носителем и реализатором	1	1
285	содержание жизнеописания вполне	1	1
286	протороманного коммуникативного события	1	1
287	от позиции учителя	1	1
288	прямой речи именно	1	1
289	преломляющая несобственно-прямая речь	1	1
290	всеобщей межличностной соотносительности	1	1
291	не дает позвоночника	1	1
292	вполне самобытно но	1	1
293	иными границами между	1	1
294	первую очередь по	1	1
295	существованию вследствие которого	1	1
296	императивной нормы ни	1	1
297	в значительной степени	2	1
298	в тексте как	1	1
299	в анекдоте подготовившем	1	1
300	мира романного образа	1	1
301	уникальным жизненным опытом	1	1
302	комическая апофегма то	1	1
303	романного образа и	1	1
304	недопустимая в сказании	1	1
305	романного видения мира	1	1
306	состоит в напряжении	1	1
307	ценностной дистанции между	1	1
308	различного жизненного опыта	1	1
309	посрамляющий умершее солнце	1	1
310	человеческой жизни в	1	1
311	анекдот должен не	1	1
312	ошибка оговорка где	1	1
313	значении этого понятия	1	1
314	притчу в принципе	1	1
315	призван обладать проективной	1	1
316	раскованной беседы автора	1	1
317	в рамках которого	1	1
318	доверительной и раскованной	1	1
319	или анекдота ценностное	1	1
320	требует анекдот но	1	1
321	слова манифестирующего двоякий	1	1
322	между вещами и	1	1
323	запечатлеваемый и запечатлевающий	1	1
324	реальному человеческому существованию	1	1
325	быть субъектом ролевого	1	1
326	у-влекать слушателей преодолевая	1	1
327	в своего рода	1	1
328	дело не с	1	1
329	свободного согласия за	1	1
330	события но и	1	1
331	живет в готовом	1	1
332	субъектом ролевого действия	1	1
333	предел до которого	1	1
334	диалогической ситуации рассказывания	1	1
335	мире всеобщей межличностной	1	1
336	дискурса призван обладать	1	1
337	и строго отграниченная	1	1
338	то ни было	3	1
339	однако диалогизм биографического	1	1
340	случайности полноценная биография	1	1
341	преодолеваемая даль и	1	1
342	чего не требует	1	1
343	которым обнаруживается преодолеваемая	1	1
344	нудительной серьезности бахтин	1	1
345	разные формы скрытой	1	1
346	и ценностями иными	1	1
347	языка и возможность	1	1
348	или субъектом этического	1	1
349	на свой опыт	1	1
350	интонации и оценки	1	1
351	есть биография и	1	1
352	и не быть	1	1
353	к своему герою	1	1
354	эта возможность иного	1	1
355	биографического слова не	1	1
356	отношение к своему	1	1
357	в противоположность характеру	1	1
358	реализатором самобытного смысла	1	1
359	при этом даже	1	1
360	с читателем к	1	1
361	а также и	1	1
362	доверия к чужому	1	1
363	классическом романе реалистической	1	1
364	оговорка где слово	1	1
365	он от позиции	1	1
366	живого голоса зримого	1	1
367	в равной степени	1	1
368	должен не у-влекать	1	1
369	по сути дела	2	1
370	коммуникативного события в	1	1
371	припоминая и примеряя	1	1
372	жизнеописания чего анекдот	1	1
373	составляет необходимый фон	1	1
374	иллюстрировалась общая идея	1	1
375	включая разные формы	1	1
376	самобытного смысла развертывающейся	1	1
377	оно живет в	1	1
378	предметно-тематическое содержание жизнеописания	1	1
379	требует авторитетное слово	1	1
380	адресат протороманного коммуникативного	1	1
381	значения чьей-то биографии	1	1
382	и сам текст	1	1
383	была впервые освоена	1	1
384	а не как	1	1
385	не о смерти	1	1
386	притче была впервые	1	1
387	романного слова эта	1	1
388	на передний план	1	1
389	приятия и ученичества	1	1
390	к интонации доверительной	1	1
391	романного дискурса призван	1	1
392	ценностями иными соседствами	1	1
393	лично для себя	1	1
394	есть нарушение запрета	1	1
395	запрета есть профанация	1	1
396	несут в себе	1	1
397	и характерное для	1	1
398	восприятия со стороны	1	1
399	чего анекдот не	1	1
400	диалогизированного слова прямой	1	1
401	свою жизненную позицию	1	1
402	где образ становящегося	1	1
403	не есть биография	1	1
404	большую или меньшую	1	1
405	беседы автора с	1	1
406	быть сведена к	1	1
407	глазами анекдота это	1	1
408	реакцию предварительное знакомство	1	1
409	возможность иного включает	1	1
410	о любви и	1	1
411	без благоговейного приятия	1	1
412	места времени и	1	1
413	новелле есть нарушение	1	1
414	родственным анекдотическому дискурсу	1	1
415	там же сказания	1	1
416	по слову бахтина	1	1
417	для него возможны	1	1
418	содержания сколько от	1	1
419	анекдот не знает	1	1
420	позицию опираясь на	1	1
421	не требует анекдот	1	1
422	священного новелла ночной	1	1
423	изобразителя жизни повествователя	1	1
424	необходимости ни в	1	1
425	может обладать собственным	1	1
426	чужой речи и	1	1
427	напряжении событийного ряда	1	1
428	мере в какой	1	1
429	речевая маска анекдота	1	1
430	себя и возможность	1	1
431	но не слияние	1	1
432	нарушение запрета есть	1	1
433	в окказионально-авантюрном мире	1	1
434	но и характерное	1	1
435	человеком неким ибо	1	1
436	индивидуальный опыт чужой	1	1
437	степени зависим от	1	1
438	принципиальное различие между	1	1
439	опыт присутствия в	1	1
440	опираясь на индивидуальный	1	1
441	здесь обычно является	1	1
442	пространственно-временных масштабов и	1	1
443	анекдоте подготовившем почву	1	1
444	диалогизм биографического слова	1	1
445	и возможность иной	1	1
446	моментам родственным анекдотическому	1	1
447	образ становящегося человека	1	1
448	состава действующих лиц	1	1
449	сферу исторического бытия	1	1
450	принципе можно припоминая	1	1
451	анекдот легко может	1	1
452	жизни то есть	1	1
453	как притчу в	1	1
454	повествователя о ней	1	1
455	себе не заключает	1	1
456	претендует на роль	1	1
457	именно это ощущение	1	1
458	жизнеописания вполне самобытно	1	1
459	нарративного высказывания состоит	2	1
460	от героя окажется	1	1
461	наличие так называемого	1	1
462	отличается от предыдущих	1	1
463	дифференцированном и оцененном	1	1
464	и оцененном мире	1	1
465	выводится в просторную	1	1
466	х гг в	1	1
467	только в качестве	1	1
468	примеряя ее содержание	1	1
469	или острота наизнанку	1	1
470	в его событийной	2	1
471	самобытно но и	1	1
472	не знает к	1	1
473	преодолевая их внутреннюю	1	1
474	обратим внимание на	1	1
475	слушателей преодолевая их	1	1
476	ней установка не	1	1
477	к реальному человеческому	1	1
478	проектировать свою жизненную	1	1
479	возможность иной интонации	1	1
480	экзистенциальный опыт присутствия	1	1
481	где слово деритуализовано	1	1
482	отношению к самому	1	1
483	или нескольких возможностей	1	1
484	неадекватным субъект объект	1	1
485	анекдот ни притча	1	1
486	к собственной ситуации	1	1
487	составляет преломляющая несобственно-прямая	1	1
488	концепированный адресат биографического	1	1
489	полускрытой рассеянной чужой	1	1
490	речь включая разные	1	1
491	себе ему надлежит	1	1
492	знает к его	1	1
493	нем звучит один	1	1
494	есть профанация священного	1	1
495	как того требует	1	1
496	их предлагая адресату	1	1
497	при этом и	1	1
498	или субъектом инициативного	1	1
499	ними здесь невозможно	1	1
500	позвоночника роману человек	1	1
501	мире случайности полноценная	1	1
502	самоотождествление с человеком	1	1
503	биография и не	1	1
504	почву для жизнеописания	1	1
505	искусство заинтересовывать судьбой	1	1
506	подготовившем почву для	1	1
507	видения мира романного	1	1
508	то есть в	2	1
509	другом и другого	1	1
510	и романного слова	1	1
511	жизненной позиции и	1	1
512	и оценки и	1	1
513	совершенно иными границами	1	1
514	необходимый фон романного	1	1
515	с его уникальным	1	1
516	опыт чужой жизненной	1	1
517	мире императивной нормы	1	1
518	соседствами именно это	1	1
519	от нудительной серьезности	1	1
520	непредсказуемое стечение обстоятельств	1	1
521	жизненную позицию опираясь	1	1
522	поэтому анекдот невозможно	1	1
523	другого в себе	1	1
524	к чужому слову	1	1
525	речевая маска биографа	1	1
526	характерное для восприятия	1	1
527	масштабов и соотношений	1	1
528	раз-влекать их предлагая	1	1
529	автора с читателем	1	1
530	глупость неуместность ошибка	1	1
531	мысль о том	1	1
532	в себя и	2	1
533	в конечном счете	2	1
534	и реализатором самобытного	1	1
535	ее содержание к	1	1
536	в мире императивной	1	1
537	отграниченная система смыслов	1	1
538	в себе ему	1	1
539	свой опыт жизни	1	1
540	героя в этом	1	1
541	включает в себя	1	1
542	острота наизнанку глупость	1	1
543	всего в том	1	1
544	не на раскрытие	1	1
545	можно сказать что	4	1
546	становления и развития	1	1
547	здесь невозможно притчевое	1	1
548	это бывает в	1	1
549	человека с его	1	1
550	конкретной ценностно-смысловой картины	1	1
551	образа и романного	1	1
552	и развития самоопределяющегося	1	1
553	сказании или притче	1	1
554	и непристойность необыкновенное	1	1
555	существенную роль в	1	1
556	юмора умения отрешиться	1	1
557	анекдота выбор лексики	1	1
558	герой жизнеописания может	1	1
559	на индивидуальный опыт	1	1
560	любопытство к реальному	1	1
561	ни притча не	1	1
562	на всем протяжении	1	1
