N	2gram	Vinokur_Ku_3	Hudozhes
1	в качестве	2	19
2	состоит в	2	16
3	и не	10	16
4	не только	17	15
5	и в	23	15
6	в том	22	15
7	тогда как	1	13
8	может быть	14	13
9	в частности	2	13
10	при этом	6	12
11	и его	1	12
12	а в	5	12
13	но не	3	11
14	в этом	16	11
15	в себе	1	11
16	я в	3	11
17	то же	6	10
18	по отношению	3	10
19	как бы	5	10
20	так и	6	10
21	а не	11	10
22	отношению к	2	10
23	но и	3	10
24	точки зрения	23	9
25	в его	11	9
26	в рамках	5	8
27	своего рода	2	8
28	сводится к	1	8
29	я и	3	7
30	отличие от	2	7
31	но в	2	7
32	в принципе	1	7
33	в отличие	2	7
34	в то	3	7
35	или иной	7	7
36	с другой	7	7
37	отношение к	3	6
38	том что	11	6
39	не в	5	6
40	в основе	1	6
41	же время	1	6
42	по своей	1	6
43	в ее	4	6
44	приводит к	1	6
45	не может	6	6
46	что в	13	6
47	в их	6	5
48	более или	2	5
49	в самом	13	5
50	то что	4	5
51	ни в	3	5
52	тем самым	4	5
53	могут быть	6	5
54	той или	5	5
55	можно сказать	2	5
56	а также	4	5
57	того что	11	5
58	только в	6	5
59	уже не	8	5
60	между ними	1	5
61	другой стороны	3	5
62	или менее	2	5
63	отношения к	1	4
64	и то	1	4
65	мы имеем	2	4
66	говорить о	6	4
67	еще не	9	4
68	а только	1	4
69	как к	2	4
70	хотя и	5	4
71	и как	2	4
72	он не	3	4
73	без исключения	1	4
74	в другом	1	4
75	и тем	6	4
76	в слове	4	4
77	в этих	2	4
78	в своей	4	4
79	не столько	4	4
80	входит в	1	4
81	между тем	4	4
82	искусства в	1	4
83	во времени	1	4
84	для него	1	4
85	со стороны	1	4
86	прежде всего	9	4
87	а на	1	4
88	не знает	2	4
89	как это	7	4
90	например в	1	4
91	к тому	3	4
92	сказать что	7	4
93	речи и	1	4
94	того же	4	3
95	значении этого	1	3
96	на деле	1	3
97	со своей	1	3
98	и ее	1	3
99	в целом	4	3
100	в виду	8	3
101	конечном счете	1	3
102	как уже	1	3
103	и к	3	3
104	или иного	3	3
105	в противоположность	1	3
106	всего лишь	1	3
107	в которой	1	3
108	лишь в	8	3
109	его в	2	3
110	это не	3	3
111	этом смысле	1	3
112	как и	5	3
113	иначе говоря	2	3
114	одного и	2	3
115	с точки	16	3
116	но он	1	3
117	тем не	9	3
118	однако в	2	3
119	в отношении	3	3
120	не менее	12	3
121	в русской	1	3
122	в структуре	3	3
123	как раз	4	3
124	потому что	12	3
125	не будет	1	3
126	в пределах	2	3
127	так в	2	3
128	читателя в	1	3
129	мог бы	2	3
130	к его	2	3
131	если бы	8	3
132	произведения как	1	3
133	и что	7	3
134	того или	3	3
135	в конечном	1	3
136	что он	6	3
137	к нему	1	3
138	во втором	1	3
139	и того	2	3
140	оказывается в	1	3
141	или иным	2	3
142	не случайно	4	3
143	в области	14	3
144	далеко не	5	3
145	текста в	1	3
146	по своему	2	3
147	о чем	2	3
148	в данном	7	3
149	в той	4	3
150	и для	1	3
151	таким образом	9	3
152	в свою	1	3
153	в таком	4	3
154	таком случае	2	2
155	это и	3	2
156	идет о	1	2
157	между двумя	1	2
158	к другому	2	2
159	по преимуществу	3	2
160	противном случае	1	2
161	и способности	2	2
162	но она	1	2
163	я не	5	2
164	и на	1	2
165	в чем	5	2
166	чем это	2	2
167	коем случае	1	2
168	но как	3	2
169	не входит	1	2
170	не все	2	2
171	за пределы	2	2
172	сама по	2	2
173	в своем	4	2
174	в противном	1	2
175	говорит что	1	2
176	образом и	1	2
177	все эти	7	2
178	в нашем	7	2
179	бы не	3	2
180	но на	3	2
181	однако при	1	2
182	не как	2	2
183	в силу	6	2
184	наших глазах	1	2
185	на этом	2	2
186	по себе	6	2
187	несмотря на	1	2
188	ведет к	1	2
189	с другими	2	2
190	в войне	1	2
191	к такой	2	2
192	войне и	1	2
193	и более	3	2
194	вовсе не	5	2
195	даже в	1	2
196	тому что	4	2
197	дело не	2	2
198	не могло	1	2
199	слова как	2	2
200	языка в	6	2
201	в стилистическом	1	2
202	на наших	1	2
203	и о	4	2
204	того чтобы	11	2
205	свою очередь	1	2
206	здесь не	2	2
207	тем или	1	2
208	к жизни	1	2
209	высказывания и	1	2
210	в коем	1	2
211	о том	6	2
212	при котором	2	2
213	что каждый	1	2
214	именно в	3	2
215	а именно	3	2
216	может оказаться	2	2
217	и мире	1	2
218	тот или	2	2
219	с одной	4	2
220	и др	1	2
221	или даже	1	2
222	что сама	1	2
223	никто не	1	2
224	слова в	4	2
225	и прежде	1	2
226	в одном	2	2
227	для меня	2	2
228	для того	12	2
229	чем и	1	2
230	стилистическом отношении	1	2
231	следует подчеркнуть	2	2
232	а с	3	2
233	превращается в	1	2
234	одной стороны	4	2
235	и составляет	1	2
236	в сторону	1	2
237	начиная с	1	2
238	так же	2	2
239	и потому	1	2
240	как в	4	2
241	из которых	1	2
242	границ между	1	2
243	в контексте	1	2
244	о его	1	2
245	речь идет	3	2
246	совершенно иной	2	2
247	собственно говоря	1	2
248	тем более	5	2
249	в равной	1	2
250	отношении к	1	2
251	одной из	1	2
252	культуры в	1	2
253	только о	2	2
254	том числе	2	2
255	говоря о	1	1
256	книги в	2	1
257	также и	5	1
258	в сфере	1	1
259	же как	1	1
260	именно эта	1	1
261	чтобы не	2	1
262	и через	2	1
263	не такое	1	1
264	их сознания	2	1
265	бы для	1	1
266	и есть	5	1
267	то в	3	1
268	отношения между	4	1
269	в строгом	1	1
270	можно говорить	10	1
271	можно лишь	1	1
272	в зависимости	7	1
273	уже по	1	1
274	той же	3	1
275	есть не	3	1
276	знание по	1	1
277	ставят перед	1	1
278	смысле можно	2	1
279	содержания в	2	1
280	воображении в	1	1
281	в сущности	4	1
282	в полной	1	1
283	скажем и	1	1
284	как я	2	1
285	в составе	1	1
286	прочим что	1	1
287	чти и	1	1
288	и со	1	1
289	никогда не	1	1
290	которое в	2	1
291	зависимости от	8	1
292	так называемые	1	1
293	который может	1	1
294	думаю что	1	1
295	между собой	1	1
296	это возможно	1	1
297	а язык	1	1
298	как смысл	1	1
299	столь же	4	1
300	время в	3	1
301	бы то	1	1
302	в различных	2	1
303	роман и	1	1
304	приобретает уже	2	1
305	тем как	1	1
306	еще одним	1	1
307	иных случаях	1	1
308	а тем	2	1
309	легко может	1	1
310	здесь также	1	1
311	литературная речь	2	1
312	с совершенно	1	1
313	на письменном	1	1
314	и будет	1	1
315	друг от	1	1
316	или иное	2	1
317	что они	2	1
318	на основе	1	1
319	отнюдь не	3	1
320	и я	2	1
321	мере в	1	1
322	более чем	2	1
323	от друга	1	1
324	если на	1	1
325	что касается	1	1
326	перед нами	1	1
327	тем же	2	1
328	больше нежели	1	1
329	или иную	1	1
330	только то	3	1
331	бы и	3	1
332	что это	3	1
333	а во-вторых	2	1
334	таковы например	1	1
335	то я	1	1
336	из этих	5	1
337	одном случае	1	1
338	этом что	2	1
339	в известном	2	1
340	это тот	1	1
341	раз в	1	1
342	пушкина я	1	1
343	имеем в	1	1
