N	3gram	Bakhtin_Pr_1	Istorich
1	и т д	1	22
2	не может быть	4	7
3	более или менее	1	5
4	с другой стороны	3	5
5	до сих пор	2	5
6	в большинстве случаев	2	4
7	в том что	6	4
8	дело в том	1	3
9	по отношению к	8	3
10	то же самое	1	3
11	точно так же	1	3
12	то время как	1	3
13	в то время	1	3
14	друг с другом	1	3
15	о том что	1	3
16	но все же	2	3
17	можно было бы	2	3
18	может быть назван	1	2
19	оно может быть	2	2
20	мы должны были	1	2
21	в зависимости от	5	2
22	бы то ни	2	2
23	то что в	1	2
24	на этот вопрос	1	2
25	так же как	1	2
26	то ни было	1	2
27	на первый взгляд	1	2
28	то и здесь	1	2
29	как будто бы	1	2
30	все же не	2	2
31	в одном месте	1	2
32	большей или меньшей	1	2
33	само по себе	3	2
34	с самого начала	1	2
35	мы видим не	1	1
36	то что обычно	1	1
37	в другом месте	1	1
38	какой бы то	1	1
39	даже тон рассказа	1	1
40	дело здесь в	1	1
41	подобно тому как	3	1
42	в этом смысле	10	1
43	в этом случае	1	1
44	же как и	1	1
45	в нем и	1	1
46	они не могут	1	1
47	в своей книге	1	1
48	он вскрывает в	1	1
49	как один из	1	1
50	сами по себе	3	1
51	исследования но в	1	1
52	а так как	1	1
53	только то что	2	1
54	но он не	1	1
55	один из возможных	1	1
56	и т п	3	1
57	в противном случае	1	1
58	она может быть	1	1
59	может быть только	1	1
60	непременно должна быть	1	1
61	а не только	1	1
62	именно потому что	2	1
63	того что он	1	1
64	но в то	5	1
65	не только в	2	1
66	таким образом и	1	1
67	в какой бы	1	1
68	и в пределах	1	1
69	героя кто он	1	1
70	это не так	1	1
71	а не как	4	1
72	в большей или	1	1
73	не в том	1	1
74	не могут быть	1	1
75	это не значит	3	1
76	тем или иным	1	1
77	быть не может	1	1
78	по себе не	1	1
79	ни одной из	1	1
80	что они не	1	1
81	таким образом в	1	1
82	в первом случае	1	1
83	того или иного	1	1
84	в одном из	1	1
85	не дает никакой	1	1
86	уже не только	1	1
87	к тому что	1	1
88	и пр каждый	1	1
89	тех или иных	1	1
90	и в нем	1	1
91	то же что	3	1
92	и в этом	5	1
93	для того чтобы	1	1
94	что и в	1	1
95	по себе а	1	1
96	в этом отношении	3	1
97	до известной степени	1	1
