N	3gram	Losev_Prob_3	KulturaY
1	и т д	13	14
2	в том что	9	10
3	можно было бы	3	9
4	с точки зрения	2	8
5	для того чтобы	1	8
6	в самом деле	1	7
7	то обстоятельство что	1	7
8	с другой стороны	5	7
9	только потому что	2	6
10	по крайней мере	5	6
11	во всяком случае	6	5
12	само по себе	3	5
13	тем не менее	10	5
14	и тем не	3	4
15	не только в	2	4
16	не может быть	5	4
17	точки зрения в	1	3
18	точно так же	3	3
19	в конце концов	3	3
20	в связи с	7	3
21	в то же	4	3
22	потому что он	4	2
23	на самом деле	2	2
24	но даже и	4	2
25	тем самым мы	1	2
26	в этом случае	5	2
27	только в том	1	2
28	что в живом	1	2
29	до некоторой степени	1	2
30	на этот вопрос	1	2
31	с этой точки	1	2
32	то или иное	2	2
33	и вовсе не	4	2
34	дело не в	2	2
35	в таких случаях	2	2
36	так же как	1	2
37	в результате этого	1	2
38	в нашем смысле	2	2
39	тем что он	1	2
40	к вопросу о	1	2
41	и потому что	1	2
42	в отличие от	2	2
43	по себе не	1	2
44	этой точки зрения	2	2
45	но также и	2	2
46	того или иного	3	2
47	таких словах как	1	2
48	можно сказать что	2	2
49	мы говорим о	2	2
50	на то что	1	2
51	но в том	2	2
52	так или иначе	1	2
53	то тем самым	1	2
54	по существу же	1	1
55	в том смысле	3	1
56	и с большим	1	1
57	что вся эта	2	1
58	для этого достаточно	1	1
59	хотя и не	2	1
60	да и то	2	1
61	вообще а только	1	1
62	в виду не	1	1
63	все дело в	1	1
64	здесь можно было	1	1
65	иметь в виду	1	1
66	дело в том	3	1
67	в настоящее время	2	1
68	в том и	1	1
69	уже не в	1	1
70	и если мы	2	1
71	мы видели выше	1	1
72	о котором говорилось	1	1
73	и не только	1	1
74	принять во внимание	1	1
75	до сих пор	2	1
76	в живом языке	1	1
77	сам по себе	6	1
78	что он не	1	1
79	по себе и	1	1
80	также и то	4	1
81	язык и вместо	1	1
82	бы то ни	4	1
83	не имеет никакого	3	1
84	в первую очередь	3	1
85	мы могли бы	3	1
86	не было бы	3	1
87	ясно что в	2	1
88	то он уже	1	1
89	только то что	2	1
90	но он не	1	1
91	то же в	1	1
92	но это не	1	1
93	это вовсе не	4	1
94	том или ином	2	1
95	и говорить о	1	1
96	которые никак не	1	1
97	но все дело	1	1
98	широком смысле слова	2	1
99	и не в	1	1
100	может быть не	1	1
101	мы приходим к	1	1
102	только для того	1	1
103	и то что	7	1
104	но может быть	1	1
105	может быть и	3	1
106	значит также и	1	1
107	и в частности	2	1
108	прежде всего что	1	1
109	в таких словах	1	1
110	то время как	4	1
111	в том или	2	1
112	в данном случае	7	1
113	сами по себе	6	1
114	уже теряет свой	1	1
115	приходим к проблеме	1	1
116	можно ли в	1	1
117	себе и не	1	1
118	мы находим и	1	1
119	то ни было	3	1
120	которое мы имели	1	1
121	с одной стороны	1	1
122	которых идет речь	1	1
123	и все его	1	1
124	смысле этого слова	1	1
125	не значит что	2	1
126	потому что оно	1	1
127	и вместо него	1	1
128	будто бы и	1	1
129	по сравнению с	2	1
130	котором говорилось выше	1	1
131	том что и	1	1
132	и в этой	1	1
133	ответ на этот	1	1
134	мы перестаем понимать	1	1
135	но только в	2	1
136	но в этой	1	1
137	что же такое	3	1
138	потому что и	1	1
139	есть не что	4	1
140	ни в каком	4	1
141	узком смысле слова	1	1
142	но с другой	2	1
143	д и т	4	1
144	и что такое	1	1
145	но оно не	1	1
146	заключается в том	3	1
147	в то время	4	1
148	в том чтобы	1	1
149	то что мы	1	1
150	как и в	1	1
151	о том что	3	1
152	ничего общего с	2	1
153	а не просто	3	1
154	и никогда не	1	1
155	слова и только	1	1
156	этом случае он	1	1
157	что иное как	4	1
158	речь идет о	1	1
159	у нас в	2	1
160	но что же	1	1
161	и дает нам	1	1
162	да и вообще	1	1
163	как впрочем и	1	1
164	и свое собственное	1	1
165	к тому что	1	1
166	такое словосочетание как	1	1
167	зрения в качестве	1	1
168	не что иное	4	1
169	тех или иных	4	1
170	т д и	4	1
171	сама по себе	8	1
172	таким образом в	1	1
173	то же что	1	1
174	такие слова как	1	1
175	потому что они	2	1
176	т д в	1	1
177	к тому же	1	1
178	не нуждается в	1	1
179	только тогда когда	1	1
180	как мы видели	2	1
181	и здесь не	1	1
