N	3gram	Losev_Prob_1	Istorich
1	и т д	10	24
2	так же как	2	12
3	в этих случаях	2	7
4	до сих пор	3	5
5	точно так же	4	5
6	и то что	2	5
7	же как и	1	4
8	с другой стороны	3	4
9	не может быть	2	4
10	что иное как	2	3
11	в этом случае	2	3
12	в данном случае	8	3
13	в некоторых случаях	1	3
14	на то что	8	3
15	не что иное	2	3
16	как мы видели	1	3
17	о том что	5	2
18	поставить вопрос о	1	2
19	то же самое	9	2
20	с представлением о	1	2
21	в таких случаях	2	2
22	так как он	2	2
23	не только в	1	2
24	тем что он	1	2
25	мы видели выше	1	2
26	то что он	3	2
27	содержит в себе	7	2
28	так и в	1	2
29	в другом случае	1	2
30	в связи с	4	2
31	тем не менее	18	2
32	и может быть	1	1
33	на том что	2	1
34	вовсе не есть	6	1
35	здесь перед нами	3	1
36	но это только	2	1
37	как это мы	2	1
38	подобно тому как	2	1
39	внимание на то	1	1
40	и как мы	1	1
41	указывает на то	3	1
42	сколько бы мы	2	1
43	себя не только	1	1
44	тому что в	1	1
45	же в этих	1	1
46	является то что	1	1
47	есть абстрактное понятие	1	1
48	друг на друга	1	1
49	он содержит в	1	1
50	как мы увидим	2	1
51	нельзя сказать что	1	1
52	бы мы ни	1	1
53	мы имеем и	1	1
54	мы до сих	1	1
55	в основе своей	1	1
56	не просто в	1	1
57	он является в	1	1
58	и в других	3	1
59	может быть и	3	1
60	чем перейти к	2	1
61	о том как	2	1
62	даже если бы	3	1
63	так как иначе	1	1
64	то время как	1	1
65	не говорит о	1	1
66	здесь не будем	1	1
67	а не только	2	1
68	никакой связи с	1	1
69	не потому что	2	1
70	одного из них	1	1
71	если бы мы	1	1
72	именно в этой	1	1
73	остановимся только на	1	1
74	мы здесь не	1	1
75	и то же	1	1
76	т д здесь	1	1
77	не могут быть	1	1
78	во всех этих	2	1
79	одно и то	1	1
80	у древних греков	1	1
81	то что по	1	1
82	из них не	1	1
83	и здесь еще	1	1
84	хотя и в	1	1
85	вместе с тем	1	1
86	мы уже видели	1	1
87	ни к каким	1	1
88	что было до	1	1
89	есть не что	2	1
90	не есть нечто	1	1
91	здесь в качестве	1	1
92	как будто бы	1	1
93	но уже в	2	1
94	мы увидим ниже	2	1
95	что вовсе не	1	1
96	к такого рода	1	1
97	а не просто	4	1
98	в то время	1	1
99	сих пор говорили	1	1
100	ничего общего с	7	1
101	и тем самым	3	1
102	в других случаях	2	1
103	даже и здесь	1	1
104	можно сказать что	3	1
105	ничего не говорит	1	1
106	он может быть	1	1
107	не менее он	1	1
108	цели мы должны	1	1
109	не только это	1	1
110	к тому что	1	1
111	представлением о смерти	1	1
112	человека с землей	1	1
113	всех этих случаях	1	1
114	как и в	1	1
115	только тогда когда	1	1
