N	3gram	Vygotskiy__1	Formalny
1	с точки зрения	18	14
2	не может быть	5	14
3	на самом деле	1	12
4	в то же	2	7
5	то же время	2	7
6	во всяком случае	3	6
7	и т д	1	6
8	в зависимости от	2	5
9	с другой стороны	9	5
10	в самом деле	2	4
11	и не может	1	4
12	в данном случае	2	4
13	в направлении к	1	4
14	для того чтобы	15	4
15	потому что он	1	3
16	по отношению к	7	3
17	то же самое	3	3
18	в этом отношении	4	3
19	вместе с тем	5	3
20	в том что	15	3
21	в этом смысле	1	2
22	как и все	1	2
23	и в то	1	2
24	и со стороны	1	2
25	в отличие от	1	2
26	в высшей степени	4	2
27	только то что	1	2
28	дело в том	1	2
29	мы видели что	1	2
30	мы не можем	1	2
31	не только не	1	2
32	к тому что	3	2
33	тем не менее	1	2
34	то же что	1	2
35	мы уже знаем	1	2
36	смысле этого слова	3	2
37	в конце концов	1	2
38	хотя и не	1	1
39	другой стороны в	1	1
40	и столь же	1	1
41	что именно потому	1	1
42	что в данном	1	1
43	и до конца	1	1
44	виду прежде всего	1	1
45	свое выражение в	1	1
46	в том же	1	1
47	таким образом оказывается	1	1
48	все это построение	1	1
49	в точном и	1	1
50	на первый план	2	1
51	а следовательно и	1	1
52	к его значению	1	1
53	что для них	1	1
54	сам по себе	3	1
55	же время не	1	1
56	котором мы говорили	1	1
57	в чистом виде	1	1
58	предшествующим и последующим	1	1
59	из того что	5	1
60	в собственном смысле	5	1
61	что же является	1	1
62	ту или другую	1	1
63	и с помощью	1	1
64	по себе в	1	1
65	с этой точки	1	1
66	или другую сторону	1	1
67	именно в этом	2	1
68	до сих пор	4	1
69	жизни и в	1	1
70	так как он	2	1
71	ту или иную	1	1
72	не с помощью	1	1
73	в значительной степени	2	1
74	от того что	2	1
75	чтобы убедиться в	2	1
76	имели в виду	1	1
77	тот факт что	1	1
78	так же как	5	1
79	между ними не	1	1
80	и для всех	1	1
81	с их помощью	1	1
82	не только в	1	1
83	с одной стороны	8	1
84	и обнаруживает в	1	1
85	пр и пр	1	1
86	и вместе с	1	1
87	связаны между собой	1	1
88	в такой же	3	1
89	но с точки	1	1
90	все более и	2	1
91	чуждых друг другу	1	1
92	в наши задачи	2	1
93	как впрочем и	1	1
94	собственном смысле слова	1	1
95	о котором мы	1	1
96	и той же	2	1
97	уже в новых	1	1
98	все то что	1	1
99	потому что они	1	1
100	и пр и	1	1
101	этой точки зрения	1	1
102	о том что	6	1
103	и все другие	1	1
104	первой и второй	1	1
105	убедиться в этом	1	1
106	совершенно независимо от	1	1
107	его лишь в	1	1
108	и пр в	1	1
109	в виду прежде	1	1
110	можно было бы	3	1
111	когда говорят что	1	1
112	том что этот	1	1
113	и никогда не	1	1
114	с самого начала	8	1
115	более и более	2	1
116	той или иной	1	1
117	но все же	1	1
118	можно сказать что	4	1
119	с тем и	1	1
120	его вовсе не	1	1
121	на то что	3	1
122	неизбежно должны были	2	1
123	к действительности и	1	1
124	которые могут быть	1	1
125	а вместе с	1	1
126	от всех тех	1	1
127	этого слова и	1	1
128	вот что говорит	1	1
129	что в процессе	1	1
130	в том числе	1	1
131	одной и той	2	1
132	сама по себе	1	1
133	того чтобы стать	1	1
134	друг с другом	4	1
135	в ту или	1	1
136	сделать вывод что	1	1
137	как и в	1	1
138	в жизни и	1	1
139	она не может	1	1
140	во все стороны	1	1
141	том числе и	1	1
142	ними не может	1	1
