N	2gram	Bakhtin_Pr_1	Marksizm
1	точки зрения	19	34
2	может быть	24	26
3	и не	31	26
4	не может	12	24
5	с точки	13	20
6	и в	29	19
7	и его	14	19
8	таким образом	12	17
9	в этом	22	16
10	как бы	19	15
11	в процессе	4	14
12	как мы	4	13
13	прежде всего	7	13
14	как и	12	12
15	и пр	3	12
16	если мы	1	11
17	так и	7	11
18	связи с	2	11
19	и для	4	11
20	самом деле	6	10
21	в нем	19	10
22	ни было	2	10
23	в самом	10	10
24	идеологического творчества	2	9
25	лишь в	1	9
26	только в	10	9
27	для него	18	9
28	в результате	4	9
29	на материале	3	8
30	бы то	2	8
31	все же	9	8
32	не только	15	8
33	при этом	2	8
34	то ни	2	8
35	друг друга	3	8
36	до сих	2	8
37	но и	14	8
38	в контексте	2	8
39	сих пор	2	8
40	то что	15	8
41	во всех	1	7
42	в ее	1	7
43	точка зрения	12	7
44	но в	7	7
45	все эти	9	7
46	то же	14	7
47	в каждом	8	7
48	психики и	1	7
49	бытия в	3	7
50	а не	22	7
51	так же	6	7
52	кроме того	3	6
53	так сказать	4	6
54	мы не	1	6
55	в разрезе	6	6
56	ничего не	5	6
57	в пределах	13	6
58	и здесь	3	6
59	настоящее время	1	6
60	в его	24	6
61	на почве	3	6
62	в том	8	6
63	является не	2	6
64	с помощью	1	6
65	в основном	1	6
66	в смысле	2	6
67	в настоящее	1	6
68	другой стороны	3	6
69	конечно не	2	5
70	по преимуществу	2	5
71	входит в	7	5
72	может стать	1	5
73	рядом с	14	5
74	одного и	1	5
75	не в	7	5
76	того чтобы	1	5
77	те же	2	5
78	и все	1	5
79	этот вопрос	2	5
80	в начале	1	5
81	в конце	6	5
82	вовсе не	7	5
83	с другой	3	5
84	за пределы	7	5
85	именно в	5	5
86	настоящего времени	1	5
87	до конца	8	5
88	и потому	6	5
89	до настоящего	1	5
90	хотя бы	2	5
91	к этому	1	5
92	во всяком	5	5
93	оно может	2	4
94	вопрос о	2	4
95	и на	7	4
96	нет и	1	4
97	как в	6	4
98	выражение в	6	4
99	к одному	1	4
100	лишь с	1	4
101	здесь мы	2	4
102	не будет	1	4
103	было бы	5	4
104	не столько	1	4
105	мысли и	5	4
106	по себе	8	4
107	в отношении	2	4
108	самого начала	2	4
109	в единство	9	4
110	в ней	2	4
111	с самого	1	4
112	в рамки	2	4
113	еще не	5	4
114	слово как	1	4
115	от того	4	4
116	для того	1	4
117	этой проблемы	1	4
118	далеко не	3	4
119	как же	4	4
120	с этим	2	4
121	в данном	2	4
122	что же	4	4
123	дело идет	5	4
124	в условиях	2	4
125	вне его	2	4
126	тот же	2	4
127	а в	7	4
128	отношении к	3	4
129	между ними	2	4
130	и эта	1	4
131	сказать что	3	4
132	что в	8	4
133	разрезе данного	2	4
134	на самом	5	3
135	он может	3	3
136	и есть	2	3
137	высшей степени	1	3
138	а как	7	3
139	теперь мы	1	3
140	в сущности	5	3
141	в большинстве	2	3
142	оно ни	2	3
143	по отношению	8	3
144	идеологическое творчество	2	3
145	в истории	2	3
146	и как	7	3
147	и к	2	3
148	в первом	1	3
149	в которой	2	3
150	к другому	2	3
151	является лишь	4	3
152	но все	5	3
153	этих форм	1	3
154	его в	6	3
155	но именно	3	3
156	он не	5	3
157	он является	1	3
158	в высшей	1	3
159	переходим к	1	3
160	том что	7	3
161	места в	1	3
162	в своей	8	3
163	и ее	2	3
164	не становится	5	3
165	в котором	2	3
166	более того	5	3
167	место в	1	3
168	является в	1	3
169	войти в	2	3
170	в то	10	3
171	к этим	2	3
172	не имеет	1	3
173	же время	9	3
174	следует что	1	3
175	этом отношении	3	3
176	в области	1	3
177	не могут	6	3
178	же самое	1	3
179	должны быть	1	3
180	не есть	2	3
181	и это	5	3
182	не существует	1	3
183	только при	1	3
184	понятно что	1	3
185	можно сказать	1	3
186	с другими	7	3
187	здесь в	1	3
188	и следовательно	4	3
189	конце концов	5	3
190	того что	1	3
191	быть и	1	3
192	одной из	1	3
193	в какой	1	3
194	и действительно	1	3
195	между тем	5	3
196	сознания как	1	3
197	не дает	3	3
198	большинстве случаев	2	3
199	из них	1	3
200	лишь для	1	3
201	в каком	1	3
202	социальной жизни	2	3
203	не было	4	3
204	на этот	2	3
205	в бытии	1	3
206	все это	6	3
207	к другой	1	3
208	слова и	1	3
209	этом случае	1	3
210	и от	2	3
211	она может	1	3
212	сознания и	5	3
213	как такое	1	3
214	слово в	2	3
215	совершенно не	1	3
216	мы должны	3	3
217	первом случае	1	3
218	это и	5	3
219	вполне понятно	1	3
220	одним из	6	2
221	же как	1	2
222	все остальное	2	2
223	или к	2	2
224	мы отвлечемся	1	2
225	делают его	1	2
226	мы уже	2	2
227	той же	5	2
228	со всех	1	2
229	не приходится	1	2
230	точкой зрения	1	2
231	совпадает с	2	2
232	зависимости от	5	2
233	и он	1	2
234	свою очередь	1	2
235	но при	1	2
236	быть понято	1	2
237	первый план	1	2
238	как если	1	2
239	явлений и	1	2
240	для других	2	2
241	не все	1	2
242	постановка проблемы	1	2
243	себе и	3	2
244	свои мысли	2	2
245	сама по	1	2
246	в одной	6	2
247	отвлечемся от	1	2
248	поэтому-то и	1	2
249	как к	3	2
250	в своем	8	2
251	однако не	2	2
252	может получить	1	2
253	его к	2	2
254	в действительности	1	2
255	глава вторая	1	2
256	от этого	1	2
257	то в	1	2
258	бы и	4	2
259	формы в	1	2
260	к индивидуальному	1	2
261	в нашем	1	2
262	из этих	1	2
263	в себе	7	2
264	как он	1	2
265	он ни	2	2
266	должна быть	5	2
267	первой части	1	2
268	не как	14	2
269	из него	1	2
270	можно было	2	2
271	человека в	4	2
272	от нее	1	2
273	в работе	1	2
274	могла бы	1	2
275	что все	1	2
276	выражение и	1	2
277	в другом	1	2
278	и с	4	2
279	бы в	3	2
280	действительности в	1	2
281	этом смысле	10	2
282	ведь в	1	2
283	ни в	3	2
284	для них	1	2
285	ни одной	2	2
286	уже у	1	2
287	всею совокупностью	2	2
288	должно быть	4	2
289	и взаимно	1	2
290	говорящего как	1	2
291	формы идеологического	1	2
292	на первый	1	2
293	и диалектика	1	2
294	мы замечаем	1	2
295	точку зрения	6	2
296	для данного	1	2
297	в философии	1	2
298	зрения и	2	2
299	тому что	3	2
300	всякое идеологическое	1	2
301	в русской	1	2
302	мысли в	2	2
303	и сама	1	2
304	в основе	4	2
305	не могло	1	2
306	следовательно и	2	2
307	одна из	3	2
308	связь и	1	2
309	в сознании	2	2
310	точке зрения	3	2
311	у нас	1	2
312	нет ни	2	2
313	могут быть	6	2
314	во все	2	2
315	далеко за	1	2
316	к тому	1	2
317	они и	1	2
318	она не	7	2
319	в виду	1	2
320	и та	1	2
321	другими словами	1	2
322	имеет значение	2	2
323	дано в	3	2
324	как с	1	2
325	никогда не	3	2
326	подойти к	1	2
327	если бы	9	2
328	и даже	2	2
329	о том	1	2
330	за пределами	1	2
331	логику и	1	2
332	художественный образ	2	2
333	все в	3	2
334	и во	2	2
335	во втором	1	2
336	что и	4	2
337	и взаимодействия	2	2
338	говорит он	6	2
339	и только	1	2
340	в литературе	4	2
341	что он	8	2
342	целом ряде	3	2
343	словом и	1	2
344	психологии или	1	2
345	именно на	2	2
346	в качестве	1	2
347	и др	5	2
348	в единстве	6	2
349	в неразрывной	1	2
350	и других	1	2
351	глава первая	1	2
352	неразрывной связи	1	2
353	менее всего	6	2
354	и их	1	2
355	всяком случае	3	2
356	так как	6	2
357	как раз	6	2
358	тем что	4	2
359	его формы	1	2
360	все идеологическое	1	2
361	что не	1	2
362	нового времени	3	2
363	вот в	1	2
364	зависит от	1	2
365	там где	10	2
366	его именно	1	2
367	не об	2	2
368	и вне	1	2
