N	2gram	Vygotskiy__3	FransuaR
1	и в	25	56
2	в его	15	18
3	таким образом	17	17
4	все эти	7	15
5	в этом	14	14
6	в том	23	13
7	так и	5	13
8	в то	4	12
9	и его	2	12
10	то же	2	11
11	в них	2	11
12	в этих	2	11
13	до конца	1	11
14	как бы	10	11
15	и до	1	10
16	мы уже	5	10
17	еще не	4	10
18	в эпоху	1	10
19	в самом	3	9
20	и не	10	9
21	только в	10	9
22	но и	4	9
23	в сущности	1	8
24	во всех	1	8
25	не только	6	8
26	в нем	2	8
27	и с	1	8
28	и их	3	8
29	и даже	1	8
30	до сих	1	8
31	по своему	11	8
32	сих пор	1	8
33	все это	6	8
34	том что	20	8
35	и на	6	7
36	в большинстве	1	7
37	уже говорили	5	7
38	как мы	8	7
39	у него	1	7
40	в частности	4	7
41	той же	4	6
42	в ее	1	6
43	в этой	5	6
44	но в	1	6
45	на его	2	6
46	точки зрения	6	6
47	вовсе не	1	6
48	мы видим	3	6
49	связи с	9	6
50	связаны с	3	6
51	прежде всего	4	6
52	в той	1	6
53	все они	2	6
54	и все	4	6
55	потому что	6	6
56	одним из	5	5
57	с ее	5	5
58	с его	2	5
59	но не	6	5
60	в пределах	1	5
61	он не	4	5
62	роль в	1	5
63	мы видели	6	5
64	такой же	1	5
65	в отношении	6	5
66	в процессе	27	5
67	никогда не	4	5
68	в области	7	5
69	говорили что	2	5
70	один из	6	5
71	как и	15	5
72	в условиях	1	5
73	в результате	3	5
74	что в	17	5
75	есть и	2	5
76	ту же	1	4
77	например в	1	4
78	и потому	2	4
79	но по	2	4
80	они были	1	4
81	в ней	1	4
82	за пределы	1	4
83	и к	5	4
84	в которой	1	4
85	что это	5	4
86	в себе	2	4
87	при этом	5	4
88	их в	3	4
89	что все	1	4
90	и более	1	4
91	даже в	1	4
92	одна из	2	4
93	того чтобы	8	4
94	по своей	7	4
95	во всем	3	4
96	в совершенно	2	4
97	и которые	3	4
98	и других	2	4
99	о том	5	4
100	с одной	5	4
101	в качестве	12	4
102	так как	12	4
103	в основе	16	4
104	в свете	2	4
105	в своих	2	4
106	не просто	1	3
107	связи и	3	3
108	в своем	4	3
109	перед нами	10	3
110	кроме того	1	3
111	третьей и	1	3
112	его к	3	3
113	главным образом	2	3
114	всех этих	2	3
115	и самый	1	3
116	слова и	6	3
117	здесь нет	1	3
118	не мог	4	3
119	своей части	1	3
120	не в	6	3
121	и почти	1	3
122	на рубеже	1	3
123	можно видеть	1	3
124	в форме	1	3
125	другом месте	1	3
126	здесь мы	2	3
127	характер и	1	3
128	мы наблюдаем	1	3
129	в другом	1	3
130	и здесь	2	3
131	и т.д	5	3
132	все его	1	3
133	а также	2	3
134	между тем	3	3
135	существенную роль	1	3
136	слов и	5	3
137	как например	1	3
138	видели что	3	3
139	так что	2	3
140	уже не	2	3
141	был бы	1	3
142	мы находим	1	3
143	что и	10	3
144	может быть	13	3
145	здесь в	1	3
146	к которому	3	3
147	что для	1	3
148	не на	1	3
149	сказать что	4	3
150	там где	4	3
151	с помощью	42	3
152	связь с	3	3
153	на эту	1	3
