N	2gram	Voloshinov_2	Myslijsy
1	потому что	1	49
2	то есть	2	30
3	и в	19	24
4	в душе	4	23
5	может быть	28	23
6	то что	4	20
7	и не	19	19
8	в том	7	18
9	а не	9	18
10	что в	2	16
11	не только	13	15
12	по себе	3	15
13	того же	5	14
14	при этом	9	13
15	в слове	4	13
16	не в	10	13
17	было бы	4	13
18	то же	16	12
19	но не	2	12
20	мы можем	6	12
21	не может	18	12
22	мы не	2	11
23	таким образом	14	11
24	вместе с	2	11
25	если бы	11	11
26	что и	3	11
27	только в	8	11
28	как в	1	10
29	звука и	1	10
30	в себе	4	10
31	для него	9	10
32	и проч	1	10
33	тогда когда	1	10
34	так что	1	10
35	так как	3	10
36	независимо от	2	9
37	в нем	11	9
38	вовсе не	11	9
39	но и	10	9
40	как бы	19	9
41	и на	5	8
42	а только	1	8
43	в этом	15	8
44	более или	2	8
45	том что	10	8
46	или менее	2	8
47	могут быть	3	8
48	а в	3	8
49	во всех	6	7
50	с этим	3	7
51	мысль о	1	7
52	как и	9	7
53	всяком случае	2	7
54	или же	2	7
55	не могут	1	7
56	прежде всего	7	7
57	сами по	1	7
58	тем что	2	7
59	душевной жизни	1	7
60	того что	4	7
61	во всяком	3	7
62	между двумя	1	6
63	и как	6	6
64	в состоянии	1	6
65	и того	5	6
66	одного и	4	6
67	тем не	1	6
68	в то	8	6
69	не имеет	3	6
70	связи с	13	6
71	есть только	1	6
72	свою очередь	5	6
73	между тем	6	6
74	и только	1	6
75	в одном	1	6
76	с другой	3	6
77	не было	3	6
78	этого слова	5	6
79	не есть	3	6
80	в свою	6	6
81	по поводу	1	6
82	человеческой речи	1	5
83	если б	3	5
84	столь же	3	5
85	что они	2	5
86	все остальные	1	5
87	все же	5	5
88	уже в	2	5
89	бы не	2	5
90	на то	4	5
91	не менее	1	5
92	по крайней	2	5
93	с ним	1	5
94	так и	10	5
95	по мере	4	5
96	о том	3	5
97	с другими	3	5
98	крайней мере	2	5
99	тот же	1	5
100	слова в	8	5
101	из них	1	5
102	от того	1	5
103	в них	1	5
104	для того	6	5
105	что не	2	5
106	и их	4	5
107	представляется нам	1	5
108	только для	1	5
109	или не	1	5
110	же в	1	5
111	в которой	1	5
112	сам по	1	4
113	нам кажется	1	4
114	к другому	5	4
115	в самом	6	4
116	еще не	3	4
117	но в	7	4
118	уже не	1	4
119	из этих	1	4
120	как он	1	4
121	так сказать	14	4
122	главным образом	1	4
123	и если	1	4
124	в нее	1	4
125	сознание и	1	4
126	с тем	1	4
127	в котором	3	4
128	место в	2	4
129	сих пор	3	4
130	они не	2	4
131	образом в	1	4
132	одна из	7	4
133	сравнительно с	2	4
134	должны быть	2	4
135	в некоторых	1	4
136	так в	1	4
137	никогда не	7	4
138	к языку	1	4
139	и что	1	4
140	за другим	1	4
141	что он	4	4
142	с одной	3	4
143	указания на	1	4
144	в других	1	4
145	до сих	3	4
146	влияние на	4	4
147	там где	2	4
148	если не	1	4
149	это последнее	1	4
150	что оно	3	4
151	от него	2	4
152	во время	1	4
153	себе не	1	4
154	в таком	7	4
155	например в	1	3
156	человека и	1	3
157	и то	3	3
158	но тем	1	3
159	тем же	4	3
160	той же	3	3
161	но она	1	3
162	то это	1	3
163	не совсем	1	3
164	что его	1	3
165	только тогда	1	3
166	если в	1	3
167	со стороны	1	3
168	относится к	3	3
169	хотя и	1	3
170	что это	2	3
171	в целом	1	3
172	чем сильнее	1	3
173	что она	1	3
174	о которой	1	3
175	слова а	1	3
176	не как	3	3
177	оно должно	1	3
178	так например	1	3
179	человека в	1	3
180	его не	1	3
181	на все	2	3
182	его в	7	3
183	от одного	3	3
184	это не	4	3
185	и тем	4	3
186	кажется что	1	3
187	о которых	1	3
188	рядом с	2	3
189	далеко не	2	3
190	и тогда	2	3
