N	2gram	Losev_Prob_5	slovoVRo
1	и в	30	41
2	в нем	6	30
3	и т	1	28
4	то есть	21	26
5	в романе	1	21
6	могут быть	1	19
7	не только	18	16
8	и не	12	16
9	точки зрения	10	16
10	но и	13	16
11	а не	5	15
12	то же	2	14
13	и на	6	14
14	в то	4	14
15	и его	6	14
16	может быть	7	14
17	и др	1	14
18	не может	5	14
19	в его	12	13
20	в этом	17	12
21	до конца	1	12
22	же время	1	12
23	как бы	6	12
24	так и	7	11
25	в большинстве	1	10
26	все эти	2	9
27	таким образом	13	9
28	той или	1	9
29	или иной	1	9
30	как в	2	8
31	но в	9	8
32	на его	2	8
33	с точки	8	8
34	как мы	2	8
35	или в	4	8
36	прежде всего	6	8
37	отношение к	2	7
38	все же	9	7
39	в своей	22	7
40	не в	7	7
41	вовсе не	8	7
42	с ним	3	7
43	и следовательно	1	7
44	на фоне	1	7
45	во всяком	2	7
46	того же	4	6
47	при этом	4	6
48	это не	2	6
49	в них	2	6
50	к своему	1	6
51	в отношении	3	6
52	только в	9	6
53	большинстве случаев	1	6
54	и даже	14	6
55	а в	6	6
56	и к	4	5
57	в самом	5	5
58	он в	3	5
59	т д	1	5
60	далеко не	4	5
61	всяком случае	2	5
62	все это	1	5
63	со своим	1	5
64	не на	1	5
65	к нему	3	5
66	как его	1	5
67	с другой	6	5
68	еще более	3	5
69	слова среди	1	5
70	поэзии и	1	4
71	в ней	3	4
72	еще не	3	4
73	с его	1	4
74	перед нами	1	4
75	и наконец	1	4
76	в которой	5	4
77	всех этих	1	4
78	не как	1	4
79	и с	5	4
80	входит в	1	4
81	как и	7	4
82	в их	1	4
83	преимущественно в	1	4
84	и для	6	4
85	с ее	1	4
86	ничего не	2	4
87	один из	2	4
88	ли он	2	4
89	с одной	3	4
90	одной стороны	3	4
91	и все	9	4
92	там где	1	4
93	и потому	1	4
94	и от	1	4
95	в смысле	4	4
96	кроме того	2	4
97	здесь в	2	4
98	другой стороны	6	4
99	также и	12	3
100	или к	2	3
101	данном случае	2	3
102	в своем	11	3
103	не требует	1	3
104	бы и	1	3
105	из этих	1	3
106	в себе	4	3
107	в поэзии	1	3
108	вообще не	1	3
109	ни были	1	3
110	и сам	4	3
111	его в	6	3
112	было бы	4	3
113	он не	3	3
114	и ее	1	3
115	на всю	1	3
116	она не	1	3
117	никогда не	7	3
118	и здесь	1	3
119	не могут	2	3
120	в других	3	3
121	к тому	2	3
122	и этим	1	3
123	о том	12	3
124	те или	1	3
125	нем и	1	3
126	все время	3	3
127	в него	1	3
128	того что	3	3
129	в том	12	3
130	поэтому и	2	3
131	бы ни	1	3
132	в качестве	4	3
133	конечно не	2	3
134	и других	1	3
135	из них	2	3
136	так как	6	3
137	у него	11	3
138	именно в	3	3
139	в свою	2	3
140	по всей	1	3
141	смысла и	1	3
142	не было	1	3
143	но оно	1	3
144	не были	1	3
145	с этим	1	3
146	в данном	2	3
147	есть как	1	3
148	по существу	2	3
149	с этой	2	3
150	как только	1	3
151	при всем	2	3
152	в результате	7	3
153	в большей	2	3
154	хотя бы	2	3
155	одной из	1	3
156	с ними	1	3
157	из этого	4	3
158	которая не	1	3
159	смысле слова	3	2
160	на самом	1	2
161	к своей	1	2
162	то в	1	2
163	в котором	2	2
164	мы уже	1	2
165	а как	1	2
166	мы не	2	2
167	из своих	1	2
168	время как	3	2
169	они были	1	2
170	мы и	2	2
171	и то	5	2
172	в ее	3	2
173	но не	7	2
174	и речи	2	2
175	что они	3	2
176	сих пор	2	2
177	хотя и	8	2
178	от этого	3	2
179	и те	1	2
180	а вовсе	1	2
181	свои собственные	1	2
182	и по	1	2
183	те же	1	2
184	для них	3	2
185	нисколько не	5	2
186	был бы	1	2
187	том что	17	2
188	но он	5	2
189	без всяких	1	2
190	где нет	1	2
191	вместе со	1	2
192	даже в	1	2
193	заставляет его	1	2
194	тому что	1	2
195	каковы бы	1	2
196	в атмосфере	2	2
197	и стиль	1	2
198	xviii века	1	2
199	из него	1	2
200	все свои	1	2
201	для нас	10	2
202	у нас	7	2
203	ни о	1	2
204	в духе	3	2
205	правда не	1	2
206	и самое	1	2
207	и о	5	2
208	но по	1	2
209	куда вы	1	2
210	то время	3	2
211	можно было	2	2
212	и вообще	9	2
213	в другом	3	2
214	можно сказать	6	2
