N	2gram	Bakhtin_Pr_4	Dialekti
1	не есть	1	40
2	и не	27	30
3	и есть	1	19
4	а не	11	18
5	ничего не	2	17
6	может быть	23	17
7	то что	4	16
8	и в	46	15
9	как бы	19	14
10	точки зрения	11	14
11	так как	5	14
12	что это	1	13
13	по себе	7	13
14	это есть	1	13
15	это не	5	12
16	в этом	16	11
17	и вот	1	11
18	в том	9	11
19	прежде всего	9	11
20	не может	19	11
21	и все	9	11
22	том что	4	10
23	потому что	4	10
24	с ее	3	10
25	личности и	1	10
26	то же	6	9
27	мы не	4	9
28	было бы	3	9
29	с точки	9	9
30	в виду	4	9
31	и что	3	9
32	уже не	4	9
33	и пр	2	9
34	все это	6	9
35	не в	10	8
36	в себе	7	8
37	не только	14	8
38	ни в	6	8
39	и это	3	8
40	и о	3	8
41	должна быть	2	7
42	и мы	1	7
43	он есть	2	7
44	как и	12	7
45	и вообще	1	7
46	ровно ничего	1	7
47	и его	6	7
48	только в	6	7
49	что мы	2	7
50	или в	8	7
51	что он	6	7
52	что в	4	7
53	перед нами	12	6
54	хотя и	6	6
55	и тем	2	6
56	если бы	3	6
57	в то	5	6
58	же время	5	6
59	что и	3	6
60	так что	2	6
61	вовсе не	9	6
62	и даже	3	6
63	а именно	1	6
64	нет ничего	1	6
65	в результате	2	6
66	сказать что	2	6
67	ни на	1	6
68	в сфере	1	5
69	знаете что	1	5
70	той же	3	5
71	мы имеем	3	5
72	в сущности	7	5
73	и на	11	5
74	с его	5	5
75	сама по	2	5
76	в своем	3	5
77	учение о	1	5
78	на то	3	5
79	что она	1	5
80	в нем	17	5
81	в жизни	5	5
82	что такое	2	5
83	что я	6	5
84	в ней	1	5
85	на себе	1	5
86	но только	1	5
87	того чтобы	1	5
88	тогда когда	1	5
89	таким образом	4	5
90	о том	5	5
91	в себя	4	5
92	так и	4	5
93	можно сказать	4	5
94	именно в	1	5
95	если мы	5	5
96	и для	3	5
97	но если	3	5
98	также и	3	4
99	хотя бы	2	4
100	в этой	3	4
101	и как	2	4
102	с их	1	4
103	не как	3	4
104	в силу	1	4
105	и с	7	4
106	этом смысле	2	4
107	и уже	1	4
108	бытия и	3	4
109	она не	3	4
110	той или	2	4
111	чудо и	1	4
112	что все	1	4
113	идет речь	1	4
114	еще не	7	4
115	только так	2	4
116	в его	9	4
117	мы видим	1	4
118	есть в	6	4
119	в одном	11	4
120	не о	1	4
121	как раз	7	4
122	так же	3	4
123	но это	6	4
124	один из	1	4
125	лишь как	2	4
126	бы в	3	4
127	жизни и	5	4
128	но и	12	4
129	должны быть	1	4
130	себя как	3	3
131	отношения к	2	3
132	и то	1	3
133	что если	1	3
134	и тут	1	3
135	так чтобы	3	3
136	то мы	1	3
137	со стороны	1	3
138	как в	4	3
139	с этим	2	3
140	и нет	4	3
141	когда он	2	3
142	и наконец	4	3
143	но в	6	3
144	от этого	2	3
145	та же	1	3
146	бы и	2	3
147	все эти	4	3
148	и если	1	3
149	на этом	3	3
150	от нее	1	3
151	в одну	1	3
152	об этом	2	3
153	мы уже	3	3
154	известно что	1	3
155	не всегда	1	3
156	всегда и	1	3
157	в данном	2	3
158	в один	1	3
159	можно только	1	3
160	в своей	3	3
161	в их	4	3
162	возможно только	1	3
163	есть прежде	1	3
164	и притом	1	3
165	мы можем	4	3
166	могут быть	2	3
167	лежит в	1	3
168	вы не	1	3
169	в собственном	1	3
170	к жизни	2	3
171	сознания и	2	3
172	в словах	4	3
173	и следовательно	2	3
174	быть и	1	3
175	уже нет	2	3
176	даже и	1	3
177	в области	1	3
178	за пределы	5	3
179	себя и	3	3
180	что не	1	3
181	смысла и	1	3
182	у нас	2	3
183	и потому	1	3
184	на другое	1	3
185	же есть	1	3
186	оно и	2	3
187	художественного образа	1	3
188	от него	1	3
189	с ним	2	3
190	в свою	1	3
191	совершенно не	4	3
192	есть и	2	3
193	тем самым	1	3
194	к этому	1	3
195	можно назвать	1	3
196	человека и	3	2
197	и без	1	2
198	мы говорим	1	2
199	ведь и	5	2
200	тут в	3	2
201	и само	2	2
202	вопрос о	2	2
203	совпадает с	1	2
204	бы ни	2	2
205	себе что	2	2
206	сам по	3	2
207	не нужно	2	2
208	во всех	5	2
209	бы не	2	2
210	мы будем	2	2
211	но как	1	2
212	себе и	3	2
213	нет и	2	2
214	вот как	2	2
215	все же	4	2
216	кроме того	4	2
217	просто как	1	2
218	себе не	1	2
219	в самом	9	2
220	первый момент	1	2
221	из этих	3	2
222	тоже не	1	2
223	при этом	5	2
224	собственном смысле	1	2
225	а это	1	2
226	но все	2	2
227	в каком-нибудь	1	2
228	об этой	1	2
229	на все	2	2
230	лишь в	2	2
231	время и	2	2
232	от одного	2	2
233	но именно	3	2
234	в них	1	2
235	все равно	2	2
236	между собою	1	2
237	должно быть	4	2
