N	3gram	Bakhtin_Fr_3	Istorich
1	мы знаем что	1	7
2	до сих пор	4	5
3	с другой стороны	1	4
4	не может быть	2	4
5	но все же	1	4
6	что иное как	1	3
7	в этом случае	1	3
8	в данном случае	2	3
9	по сравнению с	2	3
10	мы видели что	1	3
11	не что иное	1	3
12	как мы видели	2	3
13	о том что	2	2
14	говорит об этом	2	2
15	мы имеем в	1	2
16	в средние века	1	2
17	в таких случаях	1	2
18	смысле этого слова	1	2
19	то что он	1	2
20	в связи с	4	2
21	мы еще встретимся	1	1
22	на том что	1	1
23	с полной ясностью	1	1
24	к этому месту	1	1
25	подобно тому как	1	1
26	в том числе	3	1
27	поскольку это позволяют	1	1
28	с представлением об	1	1
29	довольно много но	1	1
30	имеется в виду	1	1
31	и не может	1	1
32	как и все	3	1
33	и тут же	1	1
34	знаете ли вы	1	1
35	но и в	2	1
36	как мы увидим	1	1
37	тому как в	1	1
38	ничего не говорят	1	1
39	дело вовсе не	1	1
40	за то что	1	1
41	в основе своей	1	1
42	и огонь в	1	1
43	и др в	1	1
44	очень близок к	1	1
45	может быть только	1	1
46	и в других	2	1
47	может быть и	1	1
48	о том как	1	1
49	не говорят о	1	1
50	об этом так	1	1
51	таким образом и	1	1
52	после его смерти	1	1
53	до нас в	1	1
54	и вместе с	1	1
55	во всех этих	1	1
56	еще ждет своего	1	1
57	все же еще	1	1
58	и в особенности	1	1
59	есть не что	1	1
60	он говорит если	1	1
61	как будто бы	1	1
62	вовсе не в	1	1
63	его связь с	3	1
64	но не для	1	1
65	это и есть	1	1
66	это позволяют нам	1	1
67	можно сказать что	2	1
68	между жизнью и	3	1
69	как мы видим	1	1
70	мы видим что	1	1
71	в узком смысле	1	1
72	жизнью и смертью	3	1
73	как и в	2	1
74	что и в	1	1
75	у него было	1	1
