N	2gram	Tiupa_Lite_2	Istorich
1	и в	19	22
2	мы имеем	1	19
3	в этом	9	17
4	и т	2	16
5	что в	4	15
6	не только	8	14
7	мы видели	1	13
8	но и	10	12
9	и не	11	12
10	в этих	1	11
11	может быть	17	11
12	но в	2	10
13	после чего	1	10
14	таким образом	1	10
15	еще не	2	10
16	в нем	3	9
17	и говорит	1	9
18	что и	2	9
19	в том	10	9
20	что он	3	9
21	вместе с	5	9
22	как мы	1	8
23	в большом	1	8
24	том что	7	8
25	пребывания в	1	7
26	но не	5	7
27	то что	7	7
28	уже не	2	7
29	из них	2	7
30	так как	3	7
31	с другой	8	7
32	другой стороны	4	7
33	к этому	1	7
34	то же	12	6
35	не вполне	2	6
36	не все	1	6
37	это не	1	6
38	ничего не	3	6
39	связи с	1	6
40	все еще	2	6
41	так в	5	6
42	в них	2	6
43	то и	3	6
44	друг друга	2	6
45	а не	20	6
46	а в	3	6
47	а он	1	5
48	все же	2	5
49	он не	5	5
50	здесь мы	1	5
51	в этой	3	5
52	тем не	2	5
53	не менее	6	5
54	могут быть	2	5
55	того что	5	5
56	один из	4	5
57	так что	4	5
58	не противоречит	1	5
59	в частности	4	5
60	есть и	1	5
61	этом случае	2	5
62	одним из	3	4
63	что ты	2	4
64	в царство	1	4
65	и на	6	4
66	все эти	1	4
67	не в	4	4
68	на этом	2	4
69	и с	3	4
70	не всегда	1	4
71	у нас	5	4
72	как это	2	4
73	но он	1	4
74	и его	3	4
75	тем что	4	4
76	что на	1	4
77	в пределах	1	4
78	находится в	1	4
79	с появлением	1	4
80	в других	1	4
81	а именно	3	4
82	они не	1	4
83	в данном	3	4
84	для нас	2	4
85	в свою	1	4
86	не может	9	4
87	я не	5	3
88	в чем	1	3
89	со стороны	3	3
90	и как	3	3
91	и к	2	3
92	в целом	2	3
93	представляет собой	2	3
94	их в	1	3
95	а затем	2	3
96	его в	1	3
97	было бы	2	3
98	должен был	1	3
99	все равно	2	3
100	далеко не	1	3
101	как и	10	3
102	состоит в	9	3
103	одном из	2	3
104	в русской	4	3
105	никогда не	3	3
106	а ты	1	3
107	потому что	2	3
108	а мы	1	3
109	однако это	1	3
110	он и	2	3
111	к тому	1	3
