N	3gram	Vygotskiy__1	DiskursI
1	в отличие от	3	12
2	в том что	9	6
3	как и в	4	5
4	в этом отношении	2	4
5	с одной стороны	5	4
6	так и в	2	3
7	не может быть	8	3
8	о том что	7	3
9	и того же	1	2
10	одной стороны и	1	2
11	состоит в том	2	2
12	подобно тому как	5	2
13	с точки зрения	2	2
14	заключает в себе	1	2
15	в основе своей	1	2
16	одно и то	1	2
17	и то что	1	2
18	и то же	1	2
19	в мире в	1	2
20	дело в том	1	2
21	одного и того	1	2
22	но прежде всего	1	1
23	не в состоянии	3	1
24	такой же мере	1	1
25	то что и	1	1
26	другой стороны в	1	1
27	и столь же	1	1
28	все дело в	1	1
29	мы имеем дело	1	1
30	потому что в	1	1
31	может быть сведена	2	1
32	и вследствие этого	1	1
33	в самом деле	7	1
34	и там где	1	1
35	с другой стороны	5	1
36	мире в то	1	1
37	приходит к выводу	1	1
38	только то что	1	1
39	то что в	1	1
40	того и другого	1	1
41	при этом не	2	1
42	как уже было	1	1
43	в той мере	1	1
44	одном и том	1	1
45	отнюдь не является	1	1
46	и могут быть	1	1
47	и в частности	1	1
48	в это время	1	1
49	в применении к	2	1
50	в такой же	1	1
51	том что лирика	1	1
52	из виду что	1	1
53	но в такой	1	1
54	мы все же	1	1
55	и том же	1	1
56	и не быть	1	1
57	как будто бы	2	1
58	том что и	1	1
59	не могут быть	1	1
60	не в том	5	1
61	быть сведена к	2	1
62	во всяком случае	6	1
63	мере в какой	1	1
64	и той же	3	1
65	принципиальное различие между	1	1
66	которое может быть	1	1
67	между тем как	1	1
68	та или иная	1	1
69	в одном из	2	1
70	то есть в	2	1
71	с самого начала	1	1
72	это отнюдь не	1	1
73	в себя и	1	1
74	в конечном счете	3	1
75	включает в себя	1	1
76	можно сказать что	1	1
77	существенную роль в	1	1
78	в полной мере	1	1
79	во всем что	1	1
80	никак не могут	1	1
81	и не дает	1	1
82	в том числе	1	1
83	одной и той	3	1
84	той мере в	1	1
85	тем не менее	2	1
86	совпадают с теми	1	1
87	все то что	3	1
88	не принадлежит к	1	1
89	том числе и	1	1
90	речь идет о	1	1
