N	2gram	Bakhtin_Fr_1	RusskieA
1	и в	65	36
2	не только	10	22
3	том что	6	19
4	что в	3	19
5	в том	16	17
6	но и	10	16
7	так как	6	15
8	во время	4	14
9	и другие	8	13
10	в этом	15	12
11	в других	3	11
12	в xix	1	10
13	и на	11	10
14	в этот	1	10
15	это не	3	10
16	как и	5	10
17	как мы	6	10
18	нового года	1	10
19	потому что	5	10
20	об этом	1	9
21	в другие	1	8
22	и по	2	8
23	у нас	1	8
24	о том	2	8
25	один из	1	8
26	из них	4	8
27	может быть	6	8
28	как это	1	8
29	так и	10	7
30	между тем	5	7
31	что и	1	7
32	и других	3	7
33	мы не	1	6
34	так например	2	6
35	при этом	6	6
36	уже не	3	6
37	в них	5	6
38	и не	22	6
39	все это	9	6
40	для нас	4	6
41	то что	3	6
42	а и	1	5
43	как в	5	5
44	все же	6	5
45	во многих	2	5
46	в которых	1	5
47	с ними	1	5
48	и у	6	5
49	одно из	6	5
50	в течение	1	5
51	как бы	22	5
52	мы имеем	1	4
53	еще не	6	4
54	во всех	9	4
55	что по	1	4
56	праздников и	1	4
57	с собой	1	4
58	входит в	4	4
59	из этих	2	4
60	в их	4	4
61	вплоть до	1	4
62	а иногда	2	4
63	одна из	1	4
64	связи с	4	4
65	что на	1	4
66	к тому	2	4
67	так в	1	4
68	еще в	1	4
69	и их	3	4
70	тем что	1	4
71	и др	24	4
72	в некоторых	2	4
73	в тех	3	4
74	того что	2	4
75	но это	3	4
76	в связи	1	4
77	как уже	1	4
78	не может	3	4
79	только в	7	4
80	к этому	1	4
81	то на	1	3
82	их и	1	3
83	представление о	1	3
84	своего рода	1	3
85	которые не	1	3
86	в своем	8	3
87	связанные с	1	3
88	в основном	2	3
89	на этом	1	3
90	то же	1	3
91	но все	3	3
92	далеко не	3	3
93	несмотря на	2	3
94	священной истории	1	3
95	в этих	2	3
96	точки зрения	7	3
97	с точки	3	3
98	но они	1	3
99	их в	2	3
100	труд посвященный	1	3
101	не менее	1	3
102	в разных	1	3
103	ничего не	3	3
104	к таким	1	3
105	приводит к	2	3
106	к жизни	2	3
107	других местах	1	3
108	начиная с	2	3
109	западной европы	1	3
110	то есть	45	3
111	настоящее время	1	3
112	от них	1	3
113	связаны с	3	3
114	как например	1	3
115	всякого рода	1	3
116	этого праздника	1	3
117	только на	2	3
118	в одном	5	3
119	к ним	1	3
120	и обряды	1	3
121	также на	1	3
122	в области	7	3
123	на этот	2	3
124	о чем	1	3
125	так называемой	1	3
126	в это	2	3
127	в настоящее	1	3
128	на других	1	3
129	в домах	1	3
130	и к	4	3
131	можно говорить	3	2
132	например в	2	2
133	между двумя	1	2
134	на тех	2	2
135	они были	6	2
136	это время	2	2
137	в ней	6	2
138	он был	2	2
139	на самом	6	2
140	но не	2	2
141	значение и	2	2
142	не просто	3	2
143	обряды и	2	2
144	с этим	1	2
145	хотя и	2	2
146	и как	1	2
147	его к	2	2
148	в фольклоре	1	2
149	но в	14	2
150	в целом	2	2
151	все эти	10	2
152	в нашем	1	2
153	в дальнейшем	8	2
154	и до	4	2
155	были связаны	4	2
156	как он	1	2
157	для обозначения	1	2
158	в нем	13	2
159	всех этих	8	2
160	и связанные	1	2
161	его от	2	2
162	в году	6	2
163	главным образом	6	2
164	и с	3	2
165	на этой	3	2
166	в жизни	4	2
167	чтобы они	1	2
168	многие другие	1	2
169	такой же	1	2
170	с праздником	1	2
171	и более	1	2
172	она не	1	2
173	других праздников	1	2
174	у него	1	2
175	в городах	1	2
176	представления и	1	2
177	до того	1	2
178	и здесь	3	2
179	могут быть	2	2
180	они и	1	2
181	имеет место	1	2
182	как они	1	2
183	значения и	1	2
184	интересный и	1	2
185	в более	3	2
186	мы наблюдаем	1	2
187	праздник в	1	2
188	обрядов и	1	2
189	иногда в	1	2
190	подойти к	1	2
191	с ним	3	2
192	в быт	1	2
193	находится в	1	2
194	на все	2	2
195	характер этого	1	2
196	на что	2	2
197	должно было	1	2
198	в его	9	2
199	них в	1	2
200	в свете	2	2
201	на другие	1	2
202	этот вопрос	2	2
203	в какой	1	2
204	в большинстве	2	2
205	его и	1	2
206	и нового	2	2
207	он так	2	2
208	не было	1	2
209	в особенности	2	2
210	не были	3	2
211	народного творчества	2	2
212	себя и	1	2
213	с ней	1	2
214	и пр	5	2
215	только по	1	2
216	до конца	2	2
217	не на	1	2
218	а не	1	2
219	его как	1	2
220	на весь	3	2
221	большинстве случаев	2	2
222	и многие	2	2
223	в частности	5	2
224	и потому	10	2
225	европы в	1	2
226	там где	1	2
227	только для	1	2
228	между прочим	2	2
229	мы видим	2	2
230	и для	2	2
231	тем и	1	2
232	или в	2	2
233	интерес к	2	2
234	и начало	2	2
235	в народной	2	2
236	этого времени	1	2
237	обычно не	1	2
238	в своих	5	2
239	как праздники	1	2
240	и могилы	1	1
241	границы между	1	1
242	говоря о	1	1
243	и римлян	1	1
244	ими как	1	1
245	мы здесь	2	1
246	фольклору но	1	1
247	а из	1	1
248	самом деле	3	1
249	тех же	1	1
250	многих отношениях	1	1
251	в приведенном	1	1
252	характерное для	1	1
253	из самых	1	1
254	в определенные	1	1
255	по которым	1	1
256	по преимуществу	1	1
257	на две	1	1
258	и ее	1	1
259	оно было	1	1
260	собственном смысле	1	1
261	видеть в	2	1
262	по его	3	1
263	мы уже	12	1
264	из всех	2	1
265	и литературных	2	1
266	этого нет	1	1
267	к новой	1	1
268	говорить о	1	1
269	не вполне	2	1
270	его однако	1	1
271	и самой	1	1
272	в одиночку	1	1
273	которое в	2	1
274	жизни это	1	1
275	и он	2	1
276	в отличие	4	1
277	на них	2	1
278	именно эти	2	1
279	совершенно иных	1	1
280	в чем	2	1
281	с его	5	1
282	значение которых	1	1
283	непосредственно после	1	1
284	изучались в	1	1
285	целом ряде	1	1
286	же она	1	1
287	по отношению	1	1
288	в общем	4	1
289	отличие от	5	1
290	и должны	1	1
291	его на	2	1
292	сочетается с	1	1
293	так называемая	1	1
294	значение его	1	1
295	это был	1	1
296	что касается	1	1
297	и наконец	2	1
298	от этого	1	1
299	поэтому и	4	1
300	всегда был	1	1
301	в которой	1	1
302	других аналогичных	1	1
303	еще далеко	1	1
304	на некоторых	2	1
305	земля и	1	1
306	эти отличия	1	1
307	то и	1	1
308	по форме	1	1
309	в себе	3	1
310	тому же	1	1
311	на то	1	1
312	наблюдаем в	1	1
313	что было	1	1
314	он не	2	1
315	потребности в	1	1
316	не к	2	1
317	собой не	1	1
318	в начале	1	1
319	жизни здесь	3	1
320	эта же	2	1
321	а затем	2	1
322	здесь мы	1	1
323	по-видимому не	1	1
324	что все	1	1
325	жизнь но	1	1
326	в совершенно	1	1
327	те же	1	1
328	и иногда	1	1
329	его в	7	1
330	всех народов	1	1
331	весь мир	3	1
332	времен года	1	1
333	прочим в	1	1
334	этом мы	1	1
335	нет в	1	1
336	в этой	4	1
337	он и	3	1
338	оно имеет	1	1
339	в развитии	1	1
340	веков в	1	1
341	и при	1	1
342	и без	2	1
343	просто в	1	1
344	место в	1	1
345	не столько	1	1
346	одном из	1	1
347	дает в	3	1
348	ее на	1	1
349	но эта	2	1
350	точку зрения	1	1
351	его имеет	1	1
352	того времени	1	1
353	которые в	1	1
354	свет на	1	1
355	быть правильно	2	1
356	причем на	1	1
357	не могли	1	1
358	более древних	1	1
359	и имели	1	1
360	сам он	1	1
361	был уже	1	1
362	при всех	2	1
363	и веселье	1	1
364	такие фигуры	1	1
365	в то	1	1
366	не о	1	1
367	дело в	2	1
368	выводы и	1	1
369	здесь на	2	1
370	народов в	1	1
371	в основе	8	1
372	в самых	1	1
373	считает что	1	1
374	следовательно и	1	1
375	все свои	1	1
376	и проклятия	1	1
377	на землю	3	1
378	церковные и	1	1
379	непосредственное влияние	1	1
380	явление в	1	1
381	они связаны	1	1
382	видим что	1	1
383	и углубленной	1	1
384	в труде	1	1
385	и его	10	1
386	они на	1	1
387	этом отношении	3	1
388	этот не	1	1
389	характерен для	1	1
390	ему не	1	1
391	не потому	1	1
392	с другом	1	1
393	в духе	8	1
394	была только	2	1
395	и всех	1	1
396	они становятся	1	1
397	для дальнейшего	1	1
398	и это	2	1
399	они должны	1	1
400	у себя	1	1
401	в виду	3	1
402	как самого	1	1
403	в собственном	1	1
404	в народном	2	1
405	идет не	1	1
406	всей своей	1	1
407	некоторых других	1	1
408	для нового	1	1
409	и сам	1	1
410	даже самых	1	1
411	можно было	1	1
412	германии в	1	1
413	было в	1	1
414	уже на	1	1
415	укладывается и	1	1
416	связанных с	1	1
417	во второй	2	1
418	разного рода	3	1
419	которого они	2	1
420	жизнь и	1	1
