N	2gram	Vygotskiy__3	FransuaR
1	и в	25	40
2	и его	2	17
3	прежде всего	4	16
4	в этом	14	15
5	мы уже	5	13
6	не только	6	13
7	в его	15	13
8	и не	10	13
9	вовсе не	1	12
10	что в	17	12
11	как и	15	11
12	но и	4	11
13	таким образом	17	10
14	как мы	8	10
15	в сущности	1	9
16	он не	4	9
17	в них	2	9
18	может быть	13	9
19	и все	4	9
20	и до	1	8
21	той же	4	8
22	и на	6	8
23	отношение к	1	8
24	все эти	7	8
25	и с	1	8
26	в эпоху	1	8
27	в том	23	8
28	у него	1	8
29	но в	1	8
30	то же	2	7
31	в своем	4	7
32	в виду	1	7
33	в одном	2	7
34	этот образ	1	7
35	во всех	1	6
36	в самом	3	6
37	в этих	2	6
38	в то	4	6
39	связи с	9	6
40	связь с	3	6
41	и других	2	6
42	до конца	1	6
43	в той	1	6
44	в своей	2	6
45	к этому	3	6
46	в нем	2	5
47	со всеми	6	5
48	в основе	16	5
49	и для	2	5
50	связаны с	3	5
51	мы видим	3	5
52	для него	5	5
53	то что	15	5
54	а не	1	5
55	в связи	6	5
56	как раз	1	5
57	в своих	2	5
58	смысле слова	2	4
59	также и	1	4
60	в ней	1	4
61	жизнью и	1	4
62	в мире	2	4
63	было бы	10	4
64	ни в	9	4
65	и вы	1	4
66	том что	20	4
67	в эту	2	4
68	даже в	1	4
69	того чтобы	8	4
70	в области	7	4
71	у нас	1	4
72	о том	5	4
73	роль в	1	4
74	особенно в	1	4
75	и здесь	2	4
76	а также	2	4
77	и во	2	4
78	один из	6	4
79	из них	4	4
80	так как	12	4
81	за этим	1	4
82	и даже	1	4
83	до сих	1	4
84	здесь в	1	4
85	не видит	1	4
86	и потому	2	4
87	в данном	1	4
88	сих пор	1	4
89	в основном	6	4
90	все это	6	4
91	с его	2	3
92	по отношению	3	3
93	отличие от	6	3
94	в этой	5	3
95	кроме того	1	3
96	и как	5	3
97	и к	5	3
98	в себе	2	3
99	но ведь	1	3
100	связанные с	2	3
101	при этом	5	3
102	всех этих	2	3
103	связаны со	1	3
104	об этом	2	3
105	эти моменты	1	3
106	мы видели	6	3
107	в отличие	6	3
108	их в	3	3
109	для этого	2	3
110	дело не	1	3
111	одна из	2	3
112	так много	1	3
113	во всем	3	3
114	уже говорили	5	3
115	о нем	1	3
116	они были	1	3
117	начиная с	1	3
118	но все	2	3
119	в ее	1	3
120	не подлежит	1	3
121	можно было	6	3
122	еще в	2	3
123	со всею	1	3
124	если бы	5	3
125	в другом	1	3
126	другими словами	1	3
127	в значительной	1	3
128	связь между	4	3
129	между тем	3	3
130	нуждается в	1	3
131	что и	10	3
