N	3gram	Bakhtin_Pr_1	Tvorches
1	в то же	7	13
2	в романах достоевского	6	13
3	то же время	7	12
4	в том что	7	6
5	по нашему мнению	3	5
6	в бедных людях	1	5
7	о том что	2	5
8	преступления и наказания	1	4
9	проблемы поэтики достоевского	1	4
10	но в то	2	4
11	в творчестве достоевского	4	4
12	записок из подполья	3	3
13	дело в том	1	3
14	поэтики достоевского с	1	3
15	с самого начала	2	3
16	и иван карамазов	1	2
17	то есть не	2	2
18	на самом деле	3	2
19	не во времени	2	2
20	в его романах	1	2
21	является одним из	1	2
22	точно так же	1	2
23	по крайней мере	2	2
24	в данном случае	2	2
25	не только в	1	2
26	в пространстве а	2	2
27	пространстве а не	2	2
28	достоевского в целом	1	2
29	достоевский как бы	1	2
30	можно сказать что	2	2
31	и в то	3	2
32	место в творчестве	1	2
33	а не во	2	2
34	форму и содержание	1	1
35	мир достоевского может	1	1
36	его содержания как	1	1
37	композиции у достоевского	1	1
38	динамика и быстрота	1	1
39	все одновременно все	1	1
40	как и его	1	1
41	ибо быстрота единственный	1	1
42	действия вихревое движение	1	1
43	быстрота действия вихревое	1	1
44	хотя и не	1	1
45	все это из	1	1
46	из подполья это	1	1
47	романного мира в	1	1
48	творчество достоевского в	1	1
49	а преодоление его	1	1
50	резко отличен от	1	1
51	потому что не	1	1
52	вихревое движение динамика	1	1
53	содержания как одновременные	1	1
54	и наконец в	1	1
55	из подполья и	2	1
56	способ преодолеть время	1	1
57	равно как и	1	1
58	и к этому	1	1
59	мир по преимуществу	1	1
60	то же самое	1	1
61	для достоевского не	1	1
62	нам кажется что	2	1
63	динамика достоевского динамика	1	1
64	может быть назван	1	1
65	движение динамика достоевского	1	1
66	пространства и времени	1	1
67	по отношению к	11	1
68	разрезе одного момента	1	1
69	как одновременные и	1	1
70	преимуществу в пространстве	1	1
71	время во времени	1	1
72	за и против	1	1
73	до сих пор	2	1
74	в своей книге	1	1
75	единственный способ преодолеть	1	1
76	хотя бы и	2	1
77	сами по себе	3	1
78	катастрофическая быстрота действия	1	1
79	в отличие от	2	1
80	в первой главе	1	1
81	у него не	1	1
82	мире значило для	1	1
83	к творчеству достоевского	1	1
84	одновременно все сосуществует	1	1
85	творчества достоевского в	1	1
86	быть перенесено и	1	1
87	только то что	2	1
88	не могут быть	1	1
89	то что в	1	1
90	в мире значило	1	1
91	а вместе с	1	1
92	достоевского динамика и	1	1
93	может быть перенесено	1	1
94	всех его произведений	1	1
95	бы то ни	3	1
96	к маленькому человеку	1	1
97	и в вечность	1	1
98	отсюда же катастрофическая	1	1
99	в романе драматическому	1	1
100	художественного мира достоевского	2	1
101	его ибо быстрота	1	1
102	единства времени отсюда	1	1
103	то и другое	1	1
104	и стремление достоевского	1	1
105	следовать в романе	1	1
106	угадать их взаимоотношения	1	1
107	для него помыслить	1	1
108	в своем творчестве	1	1
109	все это в	1	1
110	одновременные и угадать	1	1
111	и что в	1	1
112	значило для него	1	1
113	же катастрофическая быстрота	1	1
114	времени а преодоление	1	1
115	а в этом	1	1
116	в мире достоевского	4	1
117	то ни было	2	1
118	это прежде всего	1	1
119	достоевского никогда не	1	1
120	не торжество времени	1	1
121	в конце концов	4	1
122	помыслить все его	1	1
123	он говорит о	1	1
124	в известном смысле	1	1
125	принципу единства времени	1	1
126	достоевского в его	2	1
127	него помыслить все	1	1
128	и в одно	1	1
129	преодолеть время во	1	1
130	ибо в вечности	1	1
131	отсюда же и	1	1
132	у достоевского не	3	1
133	и как бы	1	1
134	своих героев и	1	1
135	же и стремление	1	1
136	вечность ибо в	1	1
137	что он сам	1	1
138	в вечность ибо	1	1
139	достоевского то есть	1	1
140	достоевского не есть	1	1
141	каждой личности в	1	1
142	это не значит	2	1
143	и сколько в	1	1
144	мы уже говорили	1	1
145	единство романа достоевского	1	1
146	то что может	1	1
147	и в романе	2	1
148	у достоевского каждое	1	1
149	он сам сознает	1	1
150	самого достоевского его	1	1
151	их взаимоотношения в	1	1
152	времени отсюда же	1	1
153	и вот в	1	1
154	перенесено и в	1	1
155	у него в	1	1
156	по себе а	1	1
157	достоевского следовать в	1	1
158	что может быть	2	1
159	заключается в том	2	1
160	раскольников и иван	1	1
161	не укладывается ни	1	1
162	художественного видения мира	1	1
163	но у достоевского	1	1
164	драматическому принципу единства	1	1
165	стремление достоевского следовать	1	1
166	и превращается в	1	1
167	но даже в	1	1
168	как бы заранее	1	1
169	он не может	1	1
170	романе драматическому принципу	1	1
171	быстрота единственный способ	1	1
172	с другой стороны	2	1
173	именно в россии	1	1
174	и угадать их	1	1
175	бы он ни	1	1
176	по преимуществу в	1	1
177	преодоление его ибо	1	1
178	то есть о	1	1
179	уже в первом	1	1
180	таким образом и	1	1
181	но это не	3	1
182	в себя как	1	1
183	торжество времени а	1	1
184	к тому что	1	1
185	в отношении к	1	1
186	укладывается ни в	1	1
187	все его содержания	1	1
188	взаимоотношения в разрезе	1	1
189	достоевского не существует	1	1
190	разобраться в мире	1	1
191	на первый взгляд	1	1
192	лежит на столе	1	1
193	в разрезе одного	2	1
