N	2gram	Propp_Isto_2	Analitik
1	в качестве	3	31
2	может быть	17	29
3	в том	6	27
4	не может	5	22
5	и не	11	21
6	в частности	1	19
7	и в	15	18
8	но и	14	17
9	а не	5	17
10	представляет собой	5	16
11	отнюдь не	1	15
12	не только	18	15
13	тогда как	1	14
14	не в	7	14
15	в этом	11	13
16	как и	2	13
17	в его	6	13
18	при этом	4	12
19	том что	7	12
20	в себе	4	11
21	состоит в	2	11
22	но не	2	10
23	то же	10	9
24	в то	1	9
25	а в	12	9
26	есть не	1	8
27	но в	6	8
28	нуждается в	1	8
29	в той	1	8
30	тем самым	2	7
31	к тому	5	7
32	этого слова	1	7
33	особого рода	1	7
34	перед лицом	1	6
35	мы имеем	15	6
36	в сущности	2	6
37	по отношению	3	6
38	отличие от	1	6
39	в самом	1	6
40	это не	2	6
41	далеко не	1	6
42	в своей	1	6
43	в отличие	1	6
44	должен быть	1	6
45	в себя	3	6
46	только в	6	6
47	то что	12	6
48	прежде всего	5	6
49	в их	3	5
50	что иное	2	5
51	и на	4	5
52	иное как	2	5
53	и как	1	5
54	в целом	1	5
55	в этой	4	5
56	и его	3	5
57	о том	3	5
58	сводится к	1	5
59	как бы	6	5
60	отношению к	3	5
61	и состоит	1	5
62	что в	12	5
63	не что	2	4
64	все же	9	4
65	тому же	2	4
66	с другими	2	4
67	не всегда	1	4
68	и более	2	4
69	по себе	1	4
70	ни в	2	4
71	могут быть	2	4
72	так и	5	4
73	с ним	1	4
74	в другом	9	4
75	на вопрос	2	4
76	с другой	2	4
77	того что	3	4
78	уже не	1	4
79	именно в	2	4
80	себя и	2	4
81	вместе с	7	4
82	человека к	1	4
83	исходя из	1	4
84	и т	19	3
85	и есть	5	3
86	это всегда	1	3
87	однако не	1	3
88	и к	1	3
89	как он	3	3
90	в нем	7	3
91	он не	8	3
92	в силу	2	3
93	подобно тому	3	3
94	таким образом	7	3
95	не будет	1	3
96	бы быть	1	3
97	при встрече	1	3
98	даже в	1	3
99	ведет к	1	3
100	в котором	5	3
101	своего рода	1	3
102	всякий раз	1	3
103	при рассмотрении	1	3
104	дело не	4	3
105	того чтобы	2	3
106	при наличии	1	3
107	о нем	4	3
108	в таком	1	3
109	как будто	3	3
110	не могут	1	3
111	могла бы	2	3
112	а также	2	3
113	к нему	5	3
114	с его	1	3
115	еще не	9	3
116	это означает	1	3
117	вопрос об	1	3
118	с одной	4	3
119	ни с	1	3
120	никто не	1	3
121	что и	6	3
122	одной стороны	3	3
123	а именно	3	3
124	а с	2	3
125	что не	1	3
126	тому как	3	3
127	быть не	1	3
128	что мы	3	3
129	встрече с	1	3
130	и одновременно	1	3
131	хотя бы	2	3
132	будто бы	2	3
133	что он	24	3
134	самом деле	2	2
135	на самом	2	2
136	он может	1	2
137	едва ли	1	2
138	той же	2	2
139	а как	1	2
140	на себя	1	2
141	и то	2	2
142	отсылает к	1	2
143	на основе	1	2
144	не все	2	2
145	не просто	2	2
146	как говорит	1	2
147	данного рода	1	2
148	до его	1	2
149	как к	1	2
150	его к	1	2
151	в которой	2	2
152	все эти	4	2
153	из этих	3	2
154	на его	2	2
155	собой не	1	2
156	силу своей	1	2
157	свидетельствует о	1	2
158	и по	2	2
159	и с	4	2
160	из них	2	2
161	вовсе не	1	2
162	так как	14	2
163	несмотря на	1	2
164	такой же	2	2
165	не должен	4	2
166	не столько	2	2
167	вопрос о	4	2
168	только для	1	2
169	которые в	1	2
170	в процессе	1	2
171	только не	1	2
172	никогда не	15	2
173	потому что	9	2
174	как мы	1	2
175	роль в	3	2
176	и о	1	2
177	ни одно	1	2
178	здесь не	2	2
179	в пределах	1	2
180	представляют собой	3	2
181	особенно в	1	2
182	одного из	1	2
183	с целью	1	2
184	может иметь	1	2
185	один из	8	2
186	в двух	1	2
187	который в	1	2
188	при помощи	2	2
189	его и	4	2
190	не сам	2	2
191	себе в	1	2
192	при всей	1	2
193	каждый из	1	2
194	один в	1	2
195	со стороны	1	2
196	было бы	5	2
197	соответствии с	1	2
198	и потому	1	2
199	что же	1	2
200	см ниже	2	2
201	это как	1	2
202	нет ничего	2	2
203	понимать как	1	2
204	другой стороны	2	2
205	героя в	1	2
206	в какой	1	2
207	себя как	1	1
208	например в	2	1
209	сам по	1	1
210	ничего нельзя	1	1
211	не имеют	1	1
212	в зависимости	1	1
213	то самое	1	1
214	по его	1	1
215	мы уже	6	1
216	мы не	3	1
217	под ними	1	1
218	принадлежит к	2	1
219	не вполне	1	1
220	что герой	5	1
221	не происходит	3	1
222	что можно	1	1
223	зависимости от	1	1
224	итак анализ	1	1
225	в ней	4	1
226	по этому	1	1
227	он был	3	1
228	он сам	1	1
229	во всех	2	1
230	тем как	1	1
231	старик в	1	1
232	чем это	1	1
233	но как	1	1
234	а только	1	1
235	к которой	1	1
236	в сторону	1	1
237	или по	1	1
238	и сон	1	1
239	связи и	1	1
240	в поисках	2	1
241	его на	2	1
242	как в	5	1
243	что ее	3	1
244	как нам	1	1
245	и той	1	1
246	и наконец	5	1
247	по пути	1	1
248	к сыну	1	1
249	со своей	1	1
250	именно эта	1	1
251	что это	6	1
252	здесь имеется	2	1
253	следует понимать	1	1
254	он в	3	1
255	самым и	1	1
256	и тот	1	1
257	но его	2	1
258	нам как	1	1
259	имеем в	5	1
260	если он	1	1
261	силу и	3	1
262	вера в	2	1
263	к миру	1	1
264	и внешне	1	1
265	всех этих	3	1
266	становится его	1	1
267	или болью	1	1
268	нее собственно	1	1
269	из него	2	1
270	что ни	1	1
271	в основу	1	1
272	но все	5	1
273	здесь мы	3	1
274	а затем	2	1
275	обратном порядке	1	1
276	в состоянии	3	1
277	ей в	1	1
278	и может	2	1
279	затем уже	1	1
280	неожиданным и	1	1
281	и внутренняя	1	1
282	себя к	1	1
283	была в	1	1
284	его в	10	1
285	которого не	1	1
286	который и	1	1
287	ниже при	2	1
288	его эпизодов	1	1
289	смерть и	1	1
290	для них	1	1
291	в них	1	1
292	героя или	1	1
293	исходили из	1	1
294	с тем	9	1
295	этот странный	1	1
296	он и	3	1
297	остается в	1	1
298	в этих	11	1
299	во время	2	1
300	она сама	1	1
301	этой связи	1	1
302	и ее	2	1
303	в которых	2	1
304	я один	1	1
305	в сказке	21	1
306	но он	4	1
307	и эти	2	1
308	их в	2	1
309	от начала	1	1
310	случае мы	2	1
311	нас к	1	1
312	показывает и	1	1
