N	2gram	Voloshinov_1	Problemy
1	из подполья	1	36
2	и в	12	34
3	и не	10	29
4	как бы	13	27
5	в его	2	22
6	в нем	6	19
7	может быть	14	19
8	не может	16	19
9	и все	2	19
10	как и	5	18
11	в этом	4	16
12	но в	5	16
13	и его	13	16
14	все это	3	16
15	он не	2	15
16	и с	3	15
17	что я	1	15
18	прежде всего	8	15
19	то же	5	14
20	к нему	4	14
21	самом деле	3	13
22	для него	3	13
23	и к	4	12
24	в то	2	12
25	же время	1	12
26	но и	3	12
27	на самом	4	11
28	вовсе не	1	11
29	то что	5	11
30	не только	4	10
31	слова и	6	10
32	не в	4	9
33	в отношении	2	9
34	героя и	5	9
35	а не	5	9
36	с самого	1	8
37	самого начала	1	8
38	никогда не	5	8
39	с ним	3	8
40	в другом	1	8
41	в самом	4	8
42	себя и	2	8
43	так же	3	8
44	и слово	2	8
45	и для	3	8
46	точки зрения	14	8
47	к герою	3	7
48	на него	2	7
49	как будто	1	7
50	как мы	1	7
51	что не	4	7
52	там где	2	7
53	все же	4	7
54	отношении к	3	7
55	что в	2	7
56	мы уже	1	6
57	и на	4	6
58	с его	2	6
59	отношение к	4	6
60	что они	1	6
61	в пределах	3	6
62	так и	4	6
63	в себе	3	6
64	только в	6	6
65	от него	1	6
66	не знает	1	6
67	отношению к	11	6
68	на них	1	5
69	в чем	2	5
70	по отношению	11	5
71	и наконец	3	5
72	что это	1	5
73	в целом	1	5
74	и вот	1	5
75	но все	2	5
76	на протяжении	1	5
77	в слове	1	5
78	таким образом	12	5
79	к тому	1	5
80	и что	2	5
81	что и	2	5
82	это не	2	5
83	все время	6	5
84	того что	3	5
85	и так	2	5
86	творчестве достоевского	1	5
87	всяком случае	1	5
88	в одном	1	5
89	себе и	1	5
90	мы должны	1	5
91	хотя бы	5	5
92	героя в	1	5
93	во всяком	1	5
94	из его	1	4
95	с таким	1	4
96	он как	1	4
97	еще не	3	4
98	бы то	3	4
99	но не	2	4
100	как в	5	4
101	все эти	3	4
102	при этом	6	4
103	внутренней речи	3	4
104	на этом	1	4
105	то ни	3	4
106	что все	1	4
107	его в	4	4
108	с другими	2	4
109	этом смысле	1	4
110	ни в	3	4
111	рядом с	1	4
112	все равно	1	4
113	с точки	2	4
114	но это	2	4
115	ничего не	2	4
116	стиль и	1	4
117	его внутренней	1	4
