N	3gram	Bakhtin_Pr_1	FransuaR
1	то же время	9	8
2	в то же	9	8
3	в большинстве случаев	2	5
4	как мы уже	1	5
5	мы уже говорили	1	5
6	в конце концов	5	4
7	и в то	2	4
8	более или менее	1	3
9	и до конца	2	3
10	для того чтобы	1	3
11	таким образом и	1	3
12	это и есть	1	3
13	начала и до	2	3
14	с другой стороны	3	3
15	с самого начала	1	3
16	с начала и	2	3
17	таким образом в	1	3
18	подобно тому как	3	3
19	с точки зрения	13	2
20	таким образом все	2	2
21	и в других	1	2
22	не только в	2	2
23	в то время	1	2
24	о том что	1	2
25	нужно сказать что	1	2
26	как мы видели	1	2
27	можно сказать что	1	1
28	мы даем здесь	1	1
29	а следовательно и	1	1
30	зрения на мир	4	1
31	но вовсе не	1	1
32	дело в том	1	1
33	что это не	1	1
34	подойти к нему	1	1
35	и так сказать	1	1
36	то же самое	1	1
37	героем и автором	1	1
38	до сих пор	2	1
39	и не может	2	1
40	как мы сказали	1	1
41	до известной степени	1	1
42	в той же	2	1
43	в этом отношении	3	1
44	он остается в	1	1
45	они и не	1	1
46	мы увидим дальше	1	1
47	то время как	1	1
48	в данном случае	2	1
49	ни в одном	1	1
50	но в то	5	1
51	тем что он	1	1
52	в противоречии с	1	1
53	на первый взгляд	1	1
54	рассеяны по всему	1	1
55	в литературе как	1	1
56	не значит конечно	2	1
57	может быть и	1	1
58	и на его	1	1
59	все же не	2	1
60	в самой жизни	1	1
61	перед нами в	1	1
62	это не значит	3	1
63	значит конечно что	2	1
64	именно тем что	1	1
65	так и в	1	1
66	в полной мере	1	1
67	не может быть	4	1
68	другой стороны эта	1	1
69	в основе этого	1	1
70	и вот в	1	1
71	раз и навсегда	1	1
72	в маленьком масштабе	1	1
73	в свою очередь	1	1
74	и независимо от	1	1
75	но это не	2	1
76	в его романе	1	1
77	тех или иных	1	1
78	и земли в	1	1
79	на самом деле	4	1
80	как существенный момент	1	1
81	в том что	6	1
82	видеть и изображать	1	1
83	но в них	1	1
84	что и в	1	1
85	она так же	1	1
