N	2gram	Bakhtin_Pr_4	FransuaR
1	и в	46	45
2	то есть	40	25
3	и т.п	14	16
4	и не	27	15
5	в этом	16	14
6	но в	6	14
7	не только	14	14
8	во всех	5	13
9	и его	6	13
10	в его	9	13
11	как бы	19	12
12	во время	1	12
13	что в	4	12
14	то же	6	11
15	в своем	3	11
16	в то	5	11
17	у рабле	2	11
18	в романе	6	11
19	в нем	17	10
20	и с	7	10
21	как и	12	10
22	в том	9	10
23	но и	12	10
24	прежде всего	9	10
25	же время	5	9
26	в ней	1	8
27	таким образом	4	8
28	в самой	5	8
29	как мы	12	8
30	мира и	1	8
31	жизни и	5	8
32	вовсе не	9	8
33	и др	1	8
34	так же	3	8
35	также и	3	7
36	с его	5	7
37	том что	4	7
38	не в	10	7
39	потому что	4	7
40	в эпоху	1	7
41	что и	3	7
42	в конце	3	7
43	и все	9	7
44	все это	6	7
45	здесь не	4	6
46	в этой	3	6
47	он не	4	6
48	в них	1	6
49	мысли и	2	6
50	в атмосфере	2	6
51	того чтобы	1	6
52	связи с	1	6
53	так и	4	6
54	рабле в	1	6
55	что он	6	6
56	так как	5	6
57	одним из	3	5
58	например в	4	5
59	самом деле	4	5
60	на самом	1	5
61	здесь и	3	5
62	с ее	3	5
63	и на	11	5
64	хотя и	6	5
65	и как	2	5
66	и к	9	5
67	в себя	4	5
68	и у	1	5
69	все эти	4	5
70	на этом	3	5
71	его в	1	5
72	с ним	2	5
73	мы видим	1	5
74	и обновления	1	5
75	со всеми	1	5
76	человека с	1	5
77	и их	3	5
78	как раз	7	5
79	в связи	1	5
80	не может	19	5
81	но это	6	5
82	на части	2	5
83	от всех	1	5
84	есть и	2	5
85	же как	2	4
86	в доме	1	4
87	мы уже	3	4
88	той же	3	4
89	мы не	4	4
90	и о	3	4
91	в сущности	7	4
92	но не	4	4
93	в общем	2	4
94	перед нами	12	4
95	кроме того	4	4
96	в самом	9	4
97	тому же	1	4
98	первой части	1	4
99	об этом	2	4
100	между собою	1	4
101	точки зрения	11	4
102	известной степени	1	4
103	в их	4	4
104	своего рода	4	4
105	дается в	1	4
106	вернемся к	2	4
107	у него	5	4
108	очень часто	4	4
109	и это	3	4
110	можно было	2	4
111	ничего не	2	4
112	и здесь	4	4
113	о том	5	4
114	и во	3	4
115	образов и	2	4
116	только в	6	4
117	в первой	2	4
118	с этим	2	4
119	характерно что	1	4
120	мы находим	5	4
121	и даже	3	4
122	здесь в	2	4
123	сказать что	2	4
124	а не	11	4
125	его как	2	4
126	как это	1	4
127	бы в	3	4
128	все они	1	4
129	а в	2	4
130	в карнавальном	2	4
131	как на	1	4
132	по поводу	1	4
133	такой же	3	4
134	том числе	4	4
135	в приведенном	3	3
136	почти всегда	3	3
137	ведь и	5	3
138	но она	2	3
139	того же	3	3
140	и он	6	3
141	и возможности	1	3
142	из этих	3	3
143	менее всего	1	3
144	как в	4	3
145	в одной	2	3
146	как он	3	3
147	но на	2	3
148	что она	1	3
149	и вот	1	3
150	на площади	5	3
151	об этой	1	3
152	связанных с	1	3
153	здесь нет	3	3
154	ни в	6	3
155	он и	4	3
156	до сих	8	3
157	нисколько не	1	3
158	в своей	3	3
159	в которых	2	3
160	не менее	2	3
161	органически сочетаются	1	3
162	свобода и	1	3
163	но они	1	3
164	дело в	3	3
165	что на	1	3
166	не могло	2	3
167	в другом	2	3
168	этой жизни	1	3
169	он его	1	3
170	смен и	3	3
171	нем не	1	3
172	это не	5	3
173	именно в	1	3
174	и одновременно	2	3
175	словом и	3	3
176	поэтому и	2	3
177	есть в	6	3
178	в поэзии	2	3
179	для него	2	3
180	в одном	11	3
181	но он	3	3
182	не было	2	3
183	еще и	4	3
184	на весь	1	3
185	там где	2	3
186	вместе с	2	3
187	но этот	3	3
188	по существу	3	3
189	сих пор	8	3
190	и для	3	3
191	в пределе	1	3
192	с помощью	3	3
193	находим в	2	3
194	на этот	2	3
195	в заключение	2	3
196	и другие	3	3
197	ту же	2	2
198	чтобы не	1	2
199	норм и	1	2
200	в средние	1	2
201	и есть	1	2
202	почти не	2	2
203	не хочет	2	2
204	с точки	9	2
205	и до	3	2
206	из его	1	2
207	уже более	1	2
208	наглядностью и	1	2
209	мы говорили	1	2
