N	3gram	Propp_Isto_3	Myslijsy
1	в том что	5	16
2	смысле этого слова	1	7
3	по отношению к	2	5
4	вместе с тем	1	4
5	с другой стороны	7	4
6	но и в	1	4
7	в то время	2	4
8	не только в	1	4
9	до сих пор	5	3
10	с одной стороны	2	3
11	в свою очередь	1	3
12	и т д	15	3
13	в том смысле	1	3
14	тем не менее	5	3
15	не может быть	1	3
16	что и в	2	3
17	подобно тому как	1	2
18	мы должны будем	1	2
19	в таком случае	1	2
20	и по тому	1	2
21	не могла бы	1	2
22	но тем не	2	2
23	но вместе с	1	2
24	и той же	1	2
25	и в том	1	2
26	как и в	2	2
27	не только не	2	2
28	можно сказать что	1	2
29	одной и той	1	2
30	в буквальном смысле	1	2
31	мы видим не	1	1
32	в сказке о	3	1
33	если бы она	2	1
34	и столь же	1	1
35	в чем же	1	1
36	уже потому что	1	1
37	равно как и	1	1
38	на самом деле	1	1
39	во многих случаях	1	1
40	с этим в	1	1
41	но в разных	1	1
42	в силу того	1	1
43	отношению к своему	1	1
44	и в других	2	1
45	сами по себе	1	1
46	друг друга не	1	1
47	могут быть объяснены	1	1
48	из того что	1	1
49	это далеко не	1	1
50	себя от мира	1	1
51	и тем что	1	1
52	бы она не	1	1
53	и то что	2	1
54	можно заметить что	1	1
55	то время как	2	1
56	в данном случае	3	1
57	для нас это	1	1
58	он относится к	1	1
59	мы можем предположить	4	1
60	мы видели выше	1	1
61	так или иначе	1	1
62	и каждое из	1	1
63	такое же внешнее	1	1
64	каждое из них	1	1
65	в других случаях	1	1
66	каждого из них	1	1
67	только то что	1	1
68	здесь не только	1	1
69	силу того что	1	1
70	заключается в том	1	1
71	о том что	2	1
72	ничего общего с	1	1
73	прежде всего он	1	1
74	в связь с	1	1
75	на то что	1	1
76	друг от друга	1	1
77	заметить что в	1	1
78	после того как	1	1
79	то же в	1	1
80	еще никто не	1	1
81	таким образом и	2	1
82	друг с другом	1	1
83	друг другу но	1	1
84	но и то	1	1
85	и все что	1	1
86	уже не в	1	1
87	к тому же	2	1
88	том что и	1	1
89	уж у меня	1	1
90	как мы видели	5	1
