N	2gram	Vygotskiy__3	Istorich
1	что он	6	24
2	не только	6	18
3	может быть	13	17
4	мы имеем	4	15
5	и в	25	15
6	никогда не	4	15
7	так как	12	14
8	но и	4	14
9	так же	17	13
10	что в	17	12
11	то что	15	12
12	а в	4	12
13	в этом	14	11
14	об этом	2	11
15	в этих	2	11
16	мы знаем	4	11
17	и не	10	11
18	то же	2	10
19	что они	10	10
20	его в	3	10
21	этих случаях	1	10
22	еще не	4	9
23	все же	6	9
24	в другом	1	9
25	с тем	16	9
26	и здесь	2	9
27	потому что	6	9
28	он не	4	8
29	связи с	9	8
30	один из	6	8
31	мы увидим	4	8
32	мы можем	7	8
33	мы видим	3	8
34	в нем	2	7
35	таким образом	17	7
36	том что	20	7
37	не в	6	7
38	вместе с	14	7
39	сих пор	1	7
40	но в	1	6
41	что это	5	6
42	и что	10	6
43	в его	15	6
44	что и	10	6
45	мы уже	5	6
46	так что	2	6
47	до сих	1	6
48	наряду с	3	6
49	как бы	10	6
50	в том	23	6
51	только в	10	6
52	точно так	1	6
53	же как	6	5
54	представляет собой	6	5
55	как в	9	5
56	с этим	4	5
57	что она	5	5
58	но все	2	5
59	было бы	10	5
60	в котором	3	5
61	на него	1	5
62	что при	1	5
63	можно было	6	5
64	так и	5	5
65	связан с	2	5
66	в одном	2	5
67	прежде всего	4	5
68	к которому	3	5
69	представления о	2	5
70	а не	1	5
71	в связи	6	5
72	не может	6	5
73	этом случае	1	5
74	к тому	4	5
75	что эти	3	4
76	увидим ниже	1	4
77	в ней	1	4
78	и на	6	4
79	только после	2	4
80	в себе	2	4
81	все эти	7	4
82	в этой	5	4
83	при этом	5	4
84	и с	1	4
85	показывает что	8	4
86	вопрос о	1	4
87	но они	2	4
88	дело не	1	4
89	того как	3	4
90	для нас	2	4
91	очень часто	2	4
92	о нем	1	4
93	другими словами	1	4
94	или на	1	4
95	в другой	1	4
96	с одной	5	4
97	у него	1	4
98	тем что	8	4
99	связь с	3	4
100	но это	5	4
101	в область	1	4
102	как она	3	4
103	мы должны	6	4
104	мы не	9	3
105	не происходит	2	3
106	видели что	3	3
107	эта связь	1	3
108	когда он	3	3
109	увидим что	1	3
110	привести к	1	3
111	он в	1	3
112	из этих	4	3
113	в очень	1	3
114	как он	3	3
115	на то	4	3
116	всех этих	2	3
117	подобно тому	1	3
118	здесь мы	2	3
119	не мог	4	3
120	выше мы	1	3
121	и его	2	3
122	встречается в	4	3
123	и это	4	3
124	но по	2	3
125	в себя	3	3
126	роль в	1	3
127	мог бы	4	3
128	по мере	1	3
129	о том	5	3
130	раньше чем	2	3
131	а именно	1	3
132	если это	1	3
133	того что	10	3
134	в качестве	12	3
135	по отношению	3	3
136	в состоянии	1	3
137	превращаться в	1	3
138	одной стороны	5	3
139	ребенка в	12	3
140	что мы	7	3
141	с наступлением	1	3
142	не видит	1	3
143	как это	7	3
144	тому как	2	3
145	все это	6	3
146	силу и	1	3
147	вяжется с	1	3
148	но если	1	3
149	не обладает	1	3
150	отношению к	2	3
151	а другой	1	3
152	например в	1	2
153	же явление	1	2
154	животных но	1	2
155	и для	2	2
156	в сущности	1	2
157	что иное	1	2
158	ни один	4	2
159	хотя бы	1	2
160	они были	1	2
161	и то	2	2
162	в которых	3	2
163	иное как	1	2
164	во всех	1	2
165	то мы	1	2
166	важно отметить	1	2
167	но не	6	2
168	не просто	1	2
169	некоторое время	2	2
170	перед нами	10	2
171	в которой	1	2
172	тому же	1	2
173	сама не	1	2
174	на его	2	2
175	главным образом	2	2
176	состоит в	3	2
177	в силу	6	2
178	и по	5	2
179	могла бы	1	2
180	а затем	1	2
181	и может	2	2
182	из них	4	2
183	той же	4	2
184	ей соответствует	1	2
185	на этой	5	2
186	с другими	2	2
187	есть и	2	2
188	в жизни	3	2
189	ни в	9	2
190	как и	15	2
191	мы видели	6	2
192	перейдем к	1	2
193	ключ к	1	2
194	такой же	1	2
195	нисколько не	1	2
196	в эту	2	2
197	не столько	4	2
198	представление о	1	2
199	и эти	2	2
200	и более	1	2
201	их в	3	2
202	на три	1	2
203	тем самым	2	2
204	самого начала	6	2
205	одна из	2	2
206	на котором	2	2
207	другой стороны	3	2
208	нам важно	1	2
209	так называемый	1	2
210	здесь нет	1	2
211	кроме того	1	2
212	был бы	1	2
213	мы в	2	2
214	могут быть	5	2
215	составить предмет	1	2
216	того чтобы	8	2
