N	2gram	Bakhtin_Fr_8	Komedia
1	в комедии	1	22
2	и в	56	22
3	v в	2	13
4	том что	8	12
5	но и	9	11
6	в том	13	11
7	не только	8	10
8	в то	12	10
9	из них	2	10
10	как и	5	9
11	может быть	3	9
12	таким образом	17	8
13	о том	4	8
14	и его	12	8
15	в одном	2	8
16	и не	9	8
17	в этой	6	7
18	и других	4	7
19	комедии в	2	7
20	то же	11	6
21	тому же	1	6
22	не в	3	6
23	в отношении	5	6
24	ни в	2	6
25	что он	2	6
26	к тому	1	6
27	а в	2	6
28	в которой	4	6
29	что в	5	6
30	до нас	1	5
31	в народном	1	5
32	как в	1	5
33	то время	2	5
34	на его	6	5
35	при этом	4	5
36	войны и	1	5
37	во время	5	5
38	потому что	6	5
39	со своим	1	5
40	мы встречаем	2	5
41	так и	13	5
42	еще в	1	5
43	и даже	8	5
44	между тем	3	5
45	один из	5	5
46	уже в	2	5
47	в его	18	5
48	прежде всего	6	5
49	о которых	1	5
50	с другой	2	5
51	этой комедии	1	5
52	нового времени	2	5
53	все это	8	5
54	другой стороны	2	5
55	время как	1	4
56	что они	2	4
57	но в	6	4
58	в нем	8	4
59	и вот	1	4
60	в другом	3	4
61	на протяжении	1	4
62	участие в	1	4
63	несмотря на	2	4
64	точки зрения	6	4
65	в котором	2	4
66	в их	3	4
67	так как	4	4
68	как мы	7	4
69	можно судить	1	4
70	же время	10	4
71	так в	1	4
72	а также	3	4
73	что и	3	4
74	действующих лиц	2	4
75	в качестве	4	4
76	мы можем	1	4
77	тем что	1	4
78	именно в	1	4
79	и особенно	1	4
80	в результате	5	4
81	же в	1	4
82	по поводу	1	4
83	к этому	2	4
84	новое время	2	3
85	речь идет	1	3
86	в тех	1	3
87	идет о	1	3
88	перед лицом	1	3
89	в году	3	3
90	мы не	2	3
91	и о	3	3
92	i с	1	3
93	и на	7	3
94	в чем	1	3
95	как правило	1	3
96	с одной	4	3
97	в этом	14	3
98	все же	2	3
99	хотя и	2	3
100	и как	2	3
101	главным образом	3	3
102	он не	5	3
103	и еще	2	3
104	здесь мы	3	3
105	и с	8	3
106	его в	2	3
107	в них	11	3
108	и ее	4	3
109	место в	1	3
110	вопрос о	1	3
111	даже в	4	3
112	по отношению	1	3
113	того как	2	3
114	казалось бы	3	3
115	за исключением	1	3
116	этом отношении	1	3
117	могут быть	1	3
118	и сам	2	3
119	после того	1	3
120	там же	1	3
121	в частности	7	3
122	и одновременно	1	3
123	в образе	3	3
124	тот же	1	3
125	одной из	3	3
126	только в	9	3
127	и у	1	3
128	в виде	2	3
129	в начале	1	3
130	у него	7	3
131	каждый из	1	3
132	как раз	2	3
133	после смерти	1	3
134	к которому	3	3
135	все более	1	3
136	так же	2	3
137	их к	1	3
138	по своему	8	3
139	одной стороны	2	3
140	не мог	3	3
141	здесь в	3	3
142	всего в	1	3
143	в более	1	3
144	и все	6	3
145	все остальные	2	3
146	отношению к	1	3
147	как известно	1	2
148	того же	1	2
149	можем судить	1	2
150	ту же	4	2
151	на две	2	2
152	почти всегда	1	2
153	в доме	1	2
154	из всех	2	2
155	том насколько	1	2
156	в сущности	8	2
157	которые он	1	2
158	он был	12	2
159	бы то	2	2
160	совсем не	2	2
161	отличие от	1	2
162	за пределы	4	2
163	чем же	1	2
164	независимо от	1	2
165	что по	1	2
166	было только	1	2
167	и хотя	2	2
168	в самом	9	2
169	в известном	2	2
170	в себе	4	2
171	не следует	1	2
172	в первой	3	2
173	отрицательные явления	1	2
174	не к	1	2
175	то ни	2	2
176	связанные с	1	2
177	на все	1	2
178	художественный образ	1	2
179	было бы	2	2
180	и тем	1	2
181	в новое	1	2
182	были в	1	2
183	мы видели	5	2
184	такой же	5	2
185	или менее	2	2
186	и самого	1	2
187	но он	3	2
188	власть в	1	2
189	не раз	1	2
190	правда в	1	2
191	одна из	4	2
192	по своей	4	2
193	ему и	2	2
194	как будто	1	2
195	в области	5	2
196	уже о	1	2
197	же самое	1	2
198	протяжении всего	1	2
199	с ее	5	2
200	на нем	1	2
201	первой половине	1	2
202	в себя	1	2
203	времени и	4	2
204	из всего	1	2
205	мог бы	1	2
206	для этого	1	2
207	образом в	2	2
208	находится в	1	2
209	и здесь	3	2
210	и во	2	2
211	от них	1	2
212	выступает с	1	2
213	в форме	3	2
214	войны в	1	2
215	также в	1	2
216	и мир	1	2
217	указывает что	2	2
218	еще не	10	2
219	время когда	1	2
220	именно на	1	2
221	в эти	1	2
222	для всех	1	2
223	из которых	2	2
224	мы знаем	1	2
225	вовсе не	6	2
226	в других	2	2
227	точек зрения	2	2
228	и из	1	2
229	до сих	8	2
230	в период	1	2
231	еще и	3	2
232	и притом	1	2
233	которых мы	1	2
234	до конца	11	2
235	должна была	1	2
236	этой же	1	2
237	не может	2	2
238	вместе с	2	2
239	но не	5	2
240	это были	5	2
241	его творчество	3	2
242	к нему	2	2
243	сих пор	8	2
244	но это	2	2
245	мы найдем	2	2
246	ни было	2	2
247	то что	3	2
248	из своей	1	2
249	в действительности	2	2
250	где он	1	2
251	ее в	1	2
252	в своих	4	2
253	также и	2	1
254	чтобы не	1	1
255	в этот	1	1
256	самое слово	1	1
257	все остальное	1	1
258	на самом	2	1
259	всего это	1	1
260	такое же	1	1
261	тем же	1	1
262	и всем	1	1
263	из самых	1	1
264	власть на	1	1
265	мировоззрения и	1	1
266	поэтому он	1	1
267	от всяких	1	1
268	народ на	1	1
269	одним из	5	1
270	мы уже	10	1
271	той же	6	1
272	и была	2	1
273	премудрость с	1	1
274	по мнению	1	1
275	для своего	2	1
276	друзья его	1	1
277	из своих	1	1
278	и новых	1	1
279	самых замечательных	1	1
280	к началу	2	1
281	ему в	1	1
282	то это	1	1
283	и различных	1	1
284	как впрочем	1	1
285	в мире	2	1
286	и он	1	1
287	в ней	4	1
288	от всей	1	1
289	собой в	1	1
290	сложнее обстоит	1	1
291	работы в	1	1
292	стихи на	1	1
293	во всех	8	1
294	но конечно	1	1
295	сказать и	1	1
296	vii века	1	1
297	как у	1	1
298	острый характер	1	1
299	к которой	1	1
300	свое влияние	1	1
301	исключение составляют	1	1
302	мира в	1	1
303	с собой	2	1
304	из уст	1	1
305	в своем	3	1
306	когда он	2	1
307	современности в	1	1
308	целый ряд	2	1
309	на войну	1	1
310	его к	3	1
311	и какой	1	1
312	нового и	1	1
313	и к	4	1
314	самом начале	1	1
315	более или	2	1
316	месте где	1	1
317	за собой	1	1
318	жизни к	1	1
319	культуры и	2	1
320	что это	4	1
321	он в	1	1
322	из этих	1	1
323	сущности и	1	1
324	только на	2	1
325	роль в	5	1
326	и те	2	1
327	как он	1	1
328	начал писать	1	1
329	что одна	2	1
330	что эти	2	1
331	века к	1	1
332	в поэтике	1	1
333	и обычных	1	1
334	к миру	1	1
335	состоит в	1	1
336	к одному	1	1
337	понятий и	1	1
338	возвращение к	1	1
339	и римской	1	1
340	не могли	2	1
341	из него	1	1
342	подобно тому	1	1
343	людей и	2	1
344	что она	2	1
345	последнее слово	5	1
346	что все	4	1
347	же не	1	1
348	в совершенно	4	1
349	конечно в	2	1
350	почти до	2	1
351	выражение и	1	1
352	из духовной	1	1
353	то есть	24	1
354	на этой	1	1
355	зрения на	2	1
356	это было	1	1
357	дома и	1	1
358	перед нами	3	1
359	должен был	1	1
360	начала и	4	1
361	все границы	1	1
362	нет в	1	1
363	а с	1	1
364	с тем	2	1
365	которой он	1	1
366	как целое	2	1
367	слова и	3	1
368	являются наиболее	1	1
369	в эту	2	1
370	в этих	11	1
371	но если	1	1
372	возрождения когда	1	1
373	войну и	2	1
374	а как	1	1
375	никто не	1	1
376	наших дней	1	1
377	во времена	3	1
378	широкие перспективы	1	1
379	из которой	1	1
380	эпизоде с	3	1
381	его современников	1	1
382	однако этот	1	1
383	он дает	2	1
384	в отличие	1	1
385	в которых	2	1
386	обвиняет в	1	1
387	чувством нового	1	1
388	которые в	1	1
389	друг другу	2	1
390	и эти	2	1
391	и более	4	1
392	его до	1	1
393	том же	1	1
394	времени а	1	1
395	пришли на	1	1
396	и почти	3	1
397	тому что	1	1
398	была возможна	1	1
399	степень его	1	1
400	между людьми	2	1
401	но они	1	1
402	комический эффект	1	1
403	она могла	1	1
404	самого начала	1	1
405	из мира	1	1
406	и сама	1	1
407	жизни нашего	1	1
408	не по	1	1
409	v а	1	1
410	сознания как	1	1
411	того чтобы	4	1
412	он с	1	1
413	следовательно и	1	1
414	не стремится	1	1
415	из италии	1	1
416	которые и	1	1
417	в науке	1	1
418	в какой-то	1	1
419	к концу	2	1
420	во всем	4	1
421	так например	2	1
422	слово здесь	1	1
423	месте с	1	1
424	каждый раз	1	1
425	что на	2	1
426	и для	2	1
427	один раз	1	1
428	не могут	1	1
429	те и	1	1
430	далеко за	2	1
431	это конечно	1	1
432	с полной	1	1
433	его с	1	1
434	в латинской	1	1
435	были хорошо	1	1
436	и это	1	1
437	но при	1	1
438	это только	1	1
439	как один	1	1
440	данном случае	2	1
441	особенно в	1	1
442	эта часть	2	1
443	с самого	1	1
444	сочеталась с	1	1
445	говорили что	5	1
446	были по-видимому	1	1
447	пример такого	1	1
448	можно было	1	1
449	те же	1	1
450	у плутарха	1	1
451	в борьбе	2	1
452	когда в	2	1
453	к первому	1	1
454	в изображении	4	1
455	по ее	1	1
456	мира и	2	1
457	имена нарицательные	1	1
458	с ним	2	1
459	свидетельствуют о	1	1
460	или от	1	1
461	на вопрос	1	1
462	у нашего	1	1
463	грамматики и	1	1
464	и являются	1	1
465	и что	1	1
466	утверждает что	1	1
467	все его	3	1
468	существенное место	1	1
469	в значительной	2	1
470	связанной с	1	1
471	это была	3	1
472	и своей	1	1
473	ее от	1	1
474	а сколько	1	1
475	может и	1	1
476	ко всей	1	1
477	бы сравнить	1	1
478	отметить что	2	1
479	и только	1	1
480	непосредственно в	1	1
481	даже для	1	1
482	наконец в	4	1
483	в середине	1	1
484	его творчестве	2	1
485	котором каждый	1	1
486	и были	2	1
487	различия между	1	1
488	в лице	1	1
489	места и	1	1
490	в литературе	3	1
491	того что	1	1
492	этой силы	1	1
493	большей или	3	1
494	почти все	2	1
495	только под	1	1
496	дело с	1	1
497	природой и	1	1
498	были особенно	1	1
499	явления в	1	1
500	во времени	1	1
501	мира как	1	1
502	бы ни	1	1
503	вопрос об	2	1
504	на уровень	1	1
505	до наших	1	1
506	себя в	1	1
507	так что	3	1
508	отражение в	2	1
509	в большинстве	7	1
510	ни одного	2	1
511	действующего лица	1	1
512	на эту	3	1
513	как вы	1	1
514	за ним	1	1
515	к своим	1	1
516	возможности для	1	1
517	форм комического	1	1
518	пародии на	2	1
519	яркий пример	1	1
520	к первой	1	1
521	на том	1	1
522	для того	2	1
523	в особенности	4	1
524	возможно что	2	1
525	военные действия	1	1
526	не дали	1	1
527	не один	1	1
528	на этот	1	1
529	говорить и	1	1
530	далеко не	2	1
531	и прежде	1	1
532	он считал	1	1
533	и др	8	1
534	отчего же	1	1
535	превращается в	1	1
536	и литературной	1	1
537	совершенно конкретной	1	1
538	и гете	1	1
539	его как	2	1
540	и гоголь	1	1
541	по другому	1	1
542	большинстве случаев	6	1
543	они лишь	1	1
544	имеет свои	1	1
545	связь с	3	1
546	этот же	1	1
547	и она	1	1
548	и возрождения	2	1
549	эти слова	1	1
550	лиц и	2	1
551	и потому	4	1
552	политической жизни	1	1
553	к своему	1	1
554	предисловии к	1	1
555	в данном	2	1
556	мы узнаем	1	1
557	родных мест	1	1
558	в той	6	1
559	он становится	2	1
560	времени с	2	1
561	тому как	1	1
562	как бы	11	1
563	для их	1	1
564	иногда даже	1	1
565	с тремя	1	1
566	этого слова	1	1
567	с этой	2	1
568	еще к	1	1
569	в условиях	5	1
570	если оно	1	1
571	что нет	1	1
572	которые были	2	1
573	с большой	1	1
574	но основная	1	1
575	в книге	1	1
576	в предисловии	1	1
577	сравнить с	1	1
578	народа это	1	1
579	это уже	1	1
580	к одной	1	1
581	от него	1	1
582	в духе	4	1
583	бы в	3	1
584	еще более	1	1
585	ее основных	1	1
586	более широкие	1	1
587	или меньшей	3	1
588	обстоит дело	1	1
589	этих элементов	1	1
590	то оно	1	1
591	мог не	1	1
592	слово в	1	1
593	от литературы	1	1
594	не знает	1	1
595	сказать что	3	1
596	но чем	1	1
597	больше всего	1	1
598	к его	3	1
599	культуры в	2	1
600	формы его	1	1
601	время не	1	1
602	в шесть	1	1
603	в каком	2	1
604	жизни и	1	1
605	и другие	5	1
606	того времени	4	1
607	в античности	1	1
608	и эта	2	1
609	это в	2	1
610	гораздо более	1	1
611	как на	1	1
612	земли и	1	1
613	том числе	3	1
614	они не	5	1
