N	2gram	Vygotskiy__5	Narrotol
1	не только	16	26
2	а не	10	17
3	представляет собой	7	16
4	тогда как	1	15
5	но и	6	15
6	при этом	4	14
7	в том	18	14
8	в качестве	4	14
9	и не	12	14
10	в этом	25	13
11	и в	16	13
12	том что	15	13
13	состоит в	6	12
14	только в	10	11
15	в частности	3	11
16	может быть	9	10
17	в данном	1	10
18	сводится к	1	9
19	так и	7	9
20	к тому	6	9
21	а в	3	9
22	в себе	1	8
23	то что	26	8
24	не в	6	8
25	не может	18	8
26	иначе говоря	1	7
27	у него	6	6
28	в своем	5	6
29	все же	3	6
30	и к	2	6
31	но в	6	6
32	в жизни	2	6
33	никогда не	5	6
34	ничего не	5	6
35	и т.п	1	6
36	можно сказать	5	6
37	в его	11	6
38	вслед за	2	6
39	того что	16	6
40	со стороны	1	6
41	прежде всего	3	6
42	как бы	5	6
43	я не	2	5
44	ответ на	3	5
45	отличие от	2	5
46	что он	25	5
47	как в	5	5
48	в нем	7	5
49	тем не	1	5
50	он не	8	5
51	таким образом	19	5
52	на протяжении	2	5
53	и тем	3	5
54	точки зрения	18	5
55	в котором	2	5
56	место в	1	5
57	не столько	1	5
58	тем самым	8	5
59	в то	5	5
60	о том	8	5
61	в форме	1	5
62	с одной	3	5
63	по отношению	12	5
64	с другой	4	5
65	одной стороны	3	5
66	в той	6	5
67	в отличие	2	5
68	отношению к	12	5
69	то же	8	4
70	в ее	1	4
71	в этой	6	4
72	перед нами	1	4
73	что это	1	4
74	тому же	2	4
75	в силу	10	4
76	об этом	1	4
77	все его	1	4
78	и уже	1	4
79	в своей	2	4
80	в конце	1	4
81	не менее	3	4
82	но при	2	4
83	в себя	3	4
84	если бы	8	4
85	и т.д	4	4
86	в другом	6	4
87	в какой	6	4
88	для него	5	4
89	как и	8	4
90	как это	8	4
91	не является	5	4
92	и все	1	4
93	с ним	5	4
94	же в	2	4
95	жизни и	2	4
96	что в	16	4
97	все что	2	4
98	для себя	1	3
99	самом деле	3	3
100	мы имеем	1	3
101	с его	1	3
102	как правило	1	3
103	но не	10	3
104	что они	5	3
105	как к	1	3
106	в целом	4	3
107	все эти	4	3
108	в известном	8	3
109	и его	3	3
110	так сказать	1	3
111	от которого	1	3
112	внутренней речи	7	3
113	и по	4	3
114	того или	1	3
115	он является	1	3
116	в слове	1	3
117	которой он	1	3
118	и того	3	3
119	что я	2	3
120	точку зрения	1	3
121	тому что	5	3
122	того чтобы	17	3
123	по своей	3	3
124	этом отношении	5	3
125	той или	1	3
126	как по	1	3
127	строго говоря	1	3
128	между собой	13	3
129	это не	4	3
130	к ней	1	3
131	известном смысле	7	3
132	один из	1	3
133	с ними	1	3
134	никак не	3	3
135	между тем	3	3
136	то и	2	3
137	или даже	1	3
138	представить себе	1	3
139	как раз	1	3
140	и даже	2	3
141	или иной	1	3
142	только к	2	3
143	да и	1	3
144	с этой	4	3
145	и для	1	3
146	сказать что	13	3
147	к его	3	3
148	или иного	1	3
149	он может	3	2
150	мере в	5	2
151	к другому	1	2
152	отношения между	3	2
153	должна быть	5	2
154	мы не	3	2
155	же как	7	2
156	в будущем	1	2
157	в ней	2	2
158	еще не	4	2
159	он сам	1	2
160	столь же	2	2
161	в чем	3	2
162	на самом	1	2
163	в центре	2	2
164	могли бы	6	2
165	как уже	3	2
166	не являются	1	2
167	в самом	4	2
168	в нашем	1	2
169	как он	6	2
170	на то	1	2
171	в случае	2	2
172	что она	2	2
173	к миру	1	2
174	именно то	1	2
175	которая не	1	2
176	мы его	4	2
177	той же	4	2
178	зрения на	1	2
179	было бы	10	2
180	должен был	1	2
181	несмотря на	1	2
182	памяти в	1	2
183	за которым	1	2
184	с точки	9	2
185	и что	12	2
186	от его	1	2
187	но он	7	2
188	и более	3	2
189	однако в	1	2
190	что с	5	2
191	в обоих	1	2
192	не имеет	4	2
193	в процессе	13	2
194	говорить о	3	2
195	не могло	1	2
196	только не	3	2
197	своей природе	3	2
198	потому что	21	2
199	для нас	1	2
200	с таким	3	2
201	в сознании	1	2
202	в области	12	2
203	у нас	2	2
204	и здесь	2	2
205	в направлении	1	2
206	мы узнаем	1	2
207	имеет место	2	2
208	оно не	1	2
209	но для	1	2
210	и он	1	2
211	подобно тому	4	2
212	не могу	1	2
213	мысль о	1	2
214	всей своей	1	2
215	что у	2	2
216	можно было	5	2
217	те же	2	2
218	во второй	2	2
219	том как	2	2
220	а во	1	2
221	или иначе	1	2
222	необходимо должна	1	2
223	что и	3	2
224	представления о	2	2
225	но зато	1	2
226	дело с	1	2
227	может оказаться	1	2
228	узнаем что	1	2
229	не происходит	1	2
230	со всеми	2	2
231	себя в	1	2
232	исключительно в	1	2
233	в виде	1	2
234	в начале	1	2
235	время является	1	2
236	в равной	1	2
237	обратиться к	2	2
238	а то	1	2
239	вовсе не	2	2
240	в других	1	2
241	представляют собой	2	2
242	только на	2	2
243	с другим	1	2
244	именно в	4	2
245	а с	2	2
246	говорит о	3	2
247	только по	1	2
248	зависит от	4	2
249	когда же	1	2
250	если не	1	2
251	более чем	1	2
252	так же	15	2
253	по своему	3	2
254	о чем	2	2
255	тому как	4	2
256	а потом	1	2
257	не обнаруживается	1	2
258	той мере	3	2
259	но это	3	2
260	говоря это	1	2
261	к которому	4	2
262	и состоит	1	2
263	в результате	4	2
264	своей собственной	1	2
265	бы в	4	2
266	тем более	4	2
267	хотя бы	5	2
268	только что	5	2
269	как показывает	4	2
270	в свою	4	2
271	в своих	2	2
272	по поводу	2	2
273	которая состоит	1	2
274	как на	3	2
275	они не	3	2
276	эта новая	1	1
277	а между	1	1
278	самых общих	2	1
279	единстве с	1	1
280	не иначе	2	1
281	говоря о	1	1
282	отношения к	2	1
283	не должны	2	1
284	одним из	2	1
285	также и	1	1
286	например в	1	1
287	в движение	1	1
288	относится и	1	1
289	для детского	2	1
290	самой себе	2	1
291	хотя при	1	1
292	это и	3	1
293	но речь	1	1
294	даже сказать	1	1
295	каждый из	1	1
296	знания не	1	1
297	тем же	1	1
298	между двумя	3	1
299	собой но	1	1
300	из его	1	1
301	в зависимости	2	1
302	и должен	1	1
303	говоря мы	1	1
304	на пороге	4	1
305	смысле можно	1	1
306	вопрос о	12	1
307	более не	1	1
308	оба эти	4	1
309	но она	1	1
310	как во	1	1
311	на практике	2	1
312	вместо того	3	1
313	к началу	4	1
314	происходит но	1	1
315	речи у	1	1
316	мы и	5	1
317	зависимости от	2	1
318	о наличии	1	1
319	собой в	1	1
320	иное как	1	1
321	быть в	2	1
322	иначе как	2	1
323	во всех	2	1
324	бы она	1	1
325	а тем	2	1
326	могло быть	1	1
327	в общем	1	1
328	с совершенно	1	1
329	очевидно что	2	1
330	отношение к	11	1
331	это сделал	1	1
332	человеку и	1	1
333	за пределы	4	1
334	относится к	1	1
335	нашего сознания	1	1
336	в одной	1	1
337	осознает что	1	1
338	кто не	1	1
339	и как	3	1
340	и наконец	1	1
341	неизмеримо более	1	1
342	более или	1	1
343	здесь и	1	1
344	ним происходит	1	1
345	то в	3	1
346	за собой	1	1
347	а есть	1	1
348	в которой	5	1
349	применительно к	1	1
350	только два	2	1
351	с их	4	1
352	поэтому же	1	1
353	совершенно новые	1	1
354	стороны этого	1	1
355	после этого	1	1
356	образом для	1	1
357	к некоторому	1	1
358	из виду	2	1
359	факт который	2	1
360	в плане	1	1
361	из него	1	1
362	что ни	1	1
363	смысле как	1	1
364	на этом	3	1
365	прежде чем	1	1
366	поскольку она	1	1
367	исходя из	1	1
368	что является	2	1
369	этом последнем	1	1
370	здесь мы	1	1
371	и ответ	1	1
372	есть все	1	1
373	конечно в	1	1
374	входит в	1	1
375	обоих случаях	1	1
376	есть не	2	1
377	этого как	1	1
378	которая как	2	1
379	этом смысле	1	1
380	за другой	1	1
381	приходит в	1	1
382	и ошибок	2	1
383	ни в	1	1
384	но уже	1	1
385	но мы	5	1
386	к которым	2	1
387	эту тему	1	1
388	он имеет	3	1
389	в развитии	28	1
390	должно быть	8	1
391	вопроса а	1	1
392	собой как	3	1
393	и ничего	1	1
394	между ними	1	1
395	одного и	3	1
396	на первый	1	1
397	или менее	1	1
398	есть в	1	1
399	в ходе	12	1
400	никаких оснований	1	1
401	в следующем	1	1
402	в такой	5	1
403	всяком случае	1	1
404	одним и	1	1
405	она в	1	1
406	знает и	1	1
407	то его	1	1
408	как будет	1	1
409	мысли и	5	1
410	его отношение	2	1
411	что было	2	1
412	совершенно иной	2	1
413	их в	2	1
414	связи с	3	1
415	в отношении	9	1
416	каждого отдельного	3	1
417	но они	2	1
418	как можно	1	1
419	с которой	1	1
420	она не	1	1
421	дело не	1	1
422	на котором	1	1
423	и притом	1	1
424	в основе	8	1
425	необходимо должно	2	1
426	время как	4	1
427	иметь в	1	1
428	что иное	1	1
429	вытекает из	3	1
430	виде в	1	1
431	находятся в	2	1
432	такова что	1	1
433	этом процессе	1	1
434	такая же	1	1
435	и после	1	1
436	ничто не	2	1
437	эти три	2	1
438	для другого	2	1
439	как будто	2	1
440	в каком	1	1
441	как показывают	2	1
442	обоих этих	5	1
443	что можно	1	1
444	принадлежит к	2	1
445	не могут	4	1
446	есть только	1	1
