N	2gram	Tiupa_Lite_3	Myshleni
1	в процессе	1	27
2	и в	16	25
3	мышления и	1	23
4	в том	12	23
5	том что	8	20
6	так же	2	17
7	что в	2	17
8	с тем	1	16
9	в основе	5	16
10	как и	5	15
11	в его	6	15
12	то что	12	15
13	в этом	14	14
14	вместе с	5	14
15	может быть	12	13
16	в целом	5	13
17	так как	1	12
18	в качестве	5	12
19	могли бы	2	11
20	что они	1	10
21	перед нами	1	10
22	что и	2	10
23	было бы	2	10
24	того что	9	10
25	только в	7	10
26	как бы	8	10
27	и не	22	10
28	связи с	2	9
29	как в	5	9
30	как мы	2	8
31	того чтобы	2	8
32	тем что	2	8
33	столь же	1	7
34	по своей	3	7
35	по себе	2	7
36	в области	3	7
37	уже в	1	7
38	для того	2	7
39	как это	3	7
40	того же	2	6
41	совпадает с	1	6
42	и на	2	6
43	но не	4	6
44	потому что	3	6
45	представляет собой	2	6
46	не только	14	6
47	в силу	1	6
48	способа мышления	1	6
49	не может	8	6
50	точки зрения	7	6
51	в отличие	5	6
52	не в	10	6
53	в отношении	1	6
54	не менее	2	6
55	приходит к	1	6
56	один из	2	6
57	что он	5	6
58	отличие от	5	6
59	со всеми	2	6
60	и у	1	6
61	с другой	6	6
62	в связи	1	6
63	слова и	1	6
64	все это	1	6
65	все же	2	6
66	одним из	4	5
67	мы уже	1	5
68	с ее	3	5
69	и как	3	5
70	и к	3	5
71	при этом	15	5
72	на этой	1	5
73	тем не	1	5
74	но это	1	5
75	и т.д	1	5
76	о том	6	5
77	так и	9	5
78	если бы	2	5
79	в этой	8	5
80	входит в	4	5
81	с одной	4	5
82	для него	2	5
83	именно в	5	5
84	одной стороны	4	5
85	в деле	1	4
86	еще не	6	4
87	отнюдь не	3	4
88	в своем	1	4
89	на то	2	4
90	он не	1	4
91	той же	3	4
92	и того	1	4
93	не столько	1	4
94	в то	9	4
95	тогда когда	1	4
96	и внутренней	1	4
97	никогда не	4	4
98	то и	1	4
99	к тому	6	4
100	в ход	1	4
101	какой степени	1	4
102	из них	4	4
103	друг друга	1	4
104	но и	14	4
105	в ряде	1	4
106	прежде всего	3	4
107	там где	3	4
108	независимо от	1	4
109	с этим	1	4
110	это значит	1	4
111	речевого общения	1	4
112	и все	1	4
113	а в	5	4
114	сказать что	1	4
115	в частности	11	4
116	которая не	1	4
117	как известно	1	3
118	то в	3	3
119	в котором	1	3
120	если в	1	3
121	по отношению	4	3
122	когда он	2	3
123	в самом	3	3
124	им в	2	3
125	в случае	2	3
126	что эти	1	3
127	как он	1	3
128	в восприятии	1	3
129	не как	2	3
130	и сам	2	3
131	года жизни	1	3
132	значение в	1	3
133	его в	2	3
134	в жизни	8	3
135	или менее	1	3
136	что развитие	1	3
137	состоит в	6	3
138	во всем	1	3
139	не есть	1	3
140	ничего общего	1	3
141	на том	1	3
142	вслед за	3	3
143	с ними	2	3
144	который в	1	3
145	между тем	3	3
146	и их	1	3
147	этом отношении	5	3
148	или иной	2	3
149	а с	1	3
150	в живом	2	3
151	не создает	1	3
152	с этой	2	3
153	с ней	2	3
154	другой стороны	2	3
155	в свою	2	3
156	до какой	1	3
157	к этому	2	3
158	и то	1	2
159	между двумя	1	2
160	с целым	1	2
161	едва ли	3	2
162	то же	9	2
163	мы и	2	2
164	в чем	1	2
165	с его	6	2
166	бы в	1	2
167	все остальные	1	2
168	хотя и	4	2
169	что по	1	2
170	и отношения	1	2
171	в себе	6	2
172	на его	3	2
173	момента в	1	2
174	в года	1	2
175	здесь мы	1	2
176	в нем	2	2
177	в совершенно	2	2
178	в мире	16	2
179	а по	2	2
180	с другими	1	2
181	лишь на	2	2
182	в них	1	2
183	со всей	2	2
184	на первый	1	2
185	в этих	1	2
186	в своей	7	2
187	место в	4	2
188	всякий раз	2	2
189	и другого	2	2
190	в корне	1	2
191	и эти	1	2
192	однако в	4	2
193	бы быть	1	2
194	нас к	2	2
195	тому что	1	2
196	тем самым	7	2
197	для всего	1	2
198	на себя	2	2
199	этих последних	1	2
200	и его	6	2
201	из того	2	2
202	и другими	1	2
203	не тем	1	2
204	той или	2	2
205	все еще	3	2
206	оно не	2	2
207	но по	1	2
208	свою очередь	1	2
209	еще в	3	2
210	для этого	1	2
211	внимание на	2	2
212	говорит об	1	2
213	одного из	2	2
214	а также	4	2
215	или иначе	2	2
216	и только	2	2
217	другого в	4	2
218	в свете	1	2
219	все время	3	2
220	этой точки	1	2
221	так что	1	2
222	уже не	3	2
223	ни было	2	2
224	в начале	4	2
225	речь в	1	2
226	и других	1	2
227	в одном	4	2
228	к той	1	2
229	и вместе	2	2
230	роль слова	1	2
231	на этот	1	2
232	все более	2	2
233	и потому	2	2
234	речь не	1	2
235	к жизни	2	2
236	такого рода	10	2
237	тому как	3	2
238	должно быть	4	2
239	на пути	1	2
240	этом и	1	2
241	и для	4	2
242	что там	1	2
243	и от	1	2
244	о котором	1	2
245	и одновременно	2	2
246	для нас	1	2
247	все они	2	2
248	же в	2	2
249	отношению к	4	2
250	есть и	1	2
251	цели в	1	2
252	к другим	1	2
253	в своих	2	2
254	как на	3	2
255	в таком	1	2
256	отношения к	3	1
257	задачи в	1	1
258	такую же	1	1
259	и принципиально	1	1
260	по которым	1	1
261	и до	1	1
262	из его	1	1
263	объекта на	1	1
264	с таким	1	1
265	по его	1	1
266	всей ее	1	1
267	например в	3	1
268	полагает что	1	1
269	есть не	1	1
270	смотреть на	1	1
271	бы уже	1	1
272	по мнению	1	1
273	себе как	1	1
274	вопрос о	2	1
275	исследования в	1	1
276	так чтобы	2	1
277	что иное	1	1
278	от друга	1	1
279	и он	1	1
280	начало и	1	1
281	иное как	1	1
282	бы то	2	1
283	во всех	2	1
284	тем как	1	1
285	тех же	1	1
286	очевидно что	1	1
287	постановка проблемы	1	1
288	отношение к	2	1
289	не просто	1	1
290	друг от	1	1
291	значение для	1	1
292	сама по	1	1
293	которые могли	1	1
294	общего с	1	1
295	поскольку они	1	1
296	предполагает в	1	1
297	однако не	3	1
298	более или	1	1
299	в действительности	1	1
300	функции языка	1	1
301	и хотя	1	1
302	в этот	1	1
303	или иную	1	1
304	за собой	1	1
305	для которого	3	1
306	еще на	2	1
307	бы и	3	1
308	деятельность так	1	1
309	он в	2	1
310	бы не	1	1
311	чем бы	1	1
312	ни одна	1	1
313	центральной части	1	1
314	что к	1	1
315	иным путем	1	1
316	тому же	5	1
317	после чего	1	1
318	вследствие этого	2	1
319	жизнью и	1	1
320	вообще не	1	1
321	это путь	2	1
322	чтобы он	2	1
323	она становится	1	1
324	отказа от	1	1
325	те кто	3	1
326	этом с	2	1
327	до самого	1	1
328	собой не	1	1
329	по существу	4	1
330	до конца	4	1
331	том чтобы	2	1
332	подобно тому	2	1
333	теперь от	1	1
334	значительной степени	1	1
335	высшей формы	1	1
336	то ни	2	1
337	а затем	3	1
338	свое имя	1	1
339	мире не	2	1
340	и с	2	1
341	и тем	3	1
342	только одно	1	1
343	самые различные	1	1
344	о которых	1	1
345	все равно	1	1
346	всеми другими	1	1
347	в слове	3	1
348	несмотря на	2	1
349	чем в	1	1
350	ключ к	1	1
351	нисколько не	1	1
352	и конец	1	1
353	из общего	1	1
354	и при	2	1
355	выступает на	1	1
356	нас не	1	1
357	между людьми	2	1
358	общества но	1	1
359	от себя	2	1
360	жизни с	1	1
361	собой как	1	1
362	а вне	1	1
363	процесса и	1	1
364	что было	1	1
365	и более	1	1
366	даже в	4	1
367	же самого	1	1
368	ее полноте	1	1
369	на один	1	1
370	с точки	3	1
371	чистом виде	1	1
372	не имеет	1	1
373	и остается	1	1
374	говорят и	1	1
375	не по	1	1
376	в самых	1	1
377	отличное от	1	1
378	в уме	1	1
379	нельзя не	1	1
380	о природе	2	1
381	чем он	1	1
382	жизни не	2	1
383	принято называть	1	1
384	и является	1	1
385	а лишь	2	1
386	мире и	1	1
387	идет путем	1	1
388	на относительно	1	1
389	входят в	1	1
390	уже и	1	1
391	ему не	1	1
392	у нас	2	1
393	становится для	1	1
394	начиная с	1	1
395	в общую	1	1
396	их встреча	1	1
397	же самое	2	1
398	числе и	2	1
399	для его	3	1
400	значение это	1	1
401	для себя	2	1
402	на наших	1	1
403	вещей в	2	1
404	что принято	1	1
405	говорит сам	1	1
406	в виду	1	1
407	но при	1	1
408	в ней	1	1
409	в ее	5	1
410	данном случае	4	1
411	с истинным	1	1
412	только не	1	1
413	мышления или	1	1
414	этого они	1	1
415	котором мы	1	1
416	что у	2	1
417	в другом	6	1
418	по аналогии	2	1
419	здесь как	2	1
420	здесь нет	1	1
421	высшая форма	3	1
422	она была	1	1
423	быть может	2	1
424	деятельности в	1	1
425	по мере	1	1
426	все те	1	1
427	в последнем	1	1
428	о нем	2	1
429	другом месте	1	1
430	и активно	1	1
431	на вопрос	1	1
432	слова как	1	1
433	но мы	1	1
434	и который	1	1
435	в значительной	1	1
436	в конечном	1	1
437	разрешение которой	1	1
438	т.д но	1	1
439	возникает и	1	1
440	переходит в	1	1
441	складывается из	2	1
442	нечто принципиально	1	1
443	ко всей	1	1
444	во всей	2	1
445	способность к	1	1
446	если это	2	1
447	и деятельность	1	1
448	ибо в	1	1
449	том как	1	1
450	своей сущности	1	1
451	нуждается в	1	1
452	не идет	1	1
453	может оказаться	1	1
454	это означает	1	1
455	для всех	1	1
456	есть в	1	1
457	как например	2	1
458	оно в	1	1
459	поведения как	1	1
460	или даже	1	1
461	по выражению	1	1
462	ниже и	1	1
463	за ним	2	1
464	ту или	1	1
465	обратиться к	1	1
466	был бы	1	1
467	одно из	4	1
468	в конце	2	1
469	вовсе не	1	1
470	слово как	1	1
471	о которой	2	1
472	у него	1	1
473	не случайно	3	1
474	случае не	1	1
475	и влечет	1	1
476	связано с	1	1
477	возможностей не	1	1
478	и делает	1	1
479	путей к	1	1
480	без внимания	1	1
481	один в	2	1
482	с общим	1	1
483	без того	1	1
484	и даже	2	1
485	за пределы	1	1
486	а именно	5	1
487	окружающей его	1	1
488	которых оно	1	1
489	что не	2	1
490	что для	1	1
491	в картине	1	1
492	только по	1	1
493	превращается в	1	1
494	ничем не	1	1
495	не на	1	1
496	а не	12	1
497	как ни	1	1
498	подобного рода	1	1
499	человек но	1	1
500	без которых	1	1
501	не будь	1	1
502	не об	1	1
503	что поскольку	1	1
504	ко всем	1	1
505	из трех	1	1
506	со словом	1	1
507	какого бы	2	1
508	в данном	4	1
509	этого типа	1	1
510	так или	2	1
511	в той	1	1
512	ведет к	1	1
513	и там	1	1
