N	3gram	Bakhtin_Pr_4	Problemy
1	с точки зрения	9	13
2	в этом смысле	2	10
3	то же время	5	9
4	о себе самом	3	9
5	в то же	5	9
6	по отношению к	5	8
7	в том что	2	6
8	в одной плоскости	2	5
9	но в то	2	5
10	в романах достоевского	4	5
11	в конце концов	1	5
12	том что он	1	4
13	между тем как	1	4
14	а не как	1	4
15	в мире достоевского	1	4
16	себе самом и	1	4
17	не может быть	8	4
18	в произведениях достоевского	2	3
19	как раз и	3	3
20	не входит в	1	3
21	сами по себе	2	3
22	художественного видения и	1	3
23	потому что она	1	3
24	одной плоскости с	1	3
25	во всяком случае	1	3
26	с другой стороны	3	3
27	но все же	1	2
28	друг против друга	1	2
29	и в сущности	2	2
30	слово о себе	3	2
31	в самом деле	4	2
32	до сих пор	8	2
33	и не может	7	2
34	и в то	1	2
35	хотя бы и	1	2
36	художественном мире достоевского	1	2
37	в той же	1	2
38	его видения и	1	2
39	в этой форме	1	2
40	в данном случае	1	2
41	не только в	1	2
42	по себе еще	2	2
43	в полифоническом романе	1	2
44	как бы в	3	2
45	что может быть	1	2
46	в его мире	1	2
47	то перед нами	4	2
48	в большинстве случаев	8	2
49	все же не	1	2
50	в художественном мире	1	2
51	можно было бы	2	2
52	не сливается с	1	2
53	себе еще не	2	2
54	в самом предмете	2	1
55	другой стороны и	1	1
56	приводит его к	1	1
57	а следовательно и	2	1
58	должно ощущаться как	1	1
59	хотя и не	2	1
60	бытия и не	1	1
61	по замыслу достоевского	1	1
62	же как и	1	1
63	к себе самому	3	1
64	нами в пределах	1	1
65	рассказа от автора	1	1
66	смысловой позиции как	1	1
67	а вовсе не	1	1
68	дело в том	2	1
69	себе самом с	1	1
70	и наконец в	1	1
71	в себе его	1	1
72	как и герой	1	1
73	как и всякое	1	1
74	отношению к себе	1	1
75	большей или меньшей	2	1
76	как нам кажется	2	1
77	и даже не	1	1
78	как точка зрения	1	1
79	и внутренне не	1	1
80	строится так чтобы	1	1
81	нам кажется что	3	1
82	в этом случае	1	1
83	лежит в одной	1	1
84	отчетливого теоретического осознания	1	1
85	как если бы	2	1
86	они вовсе не	1	1
87	и в других	2	1
88	первых произведениях достоевского	1	1
89	в столкновение с	1	1
90	но и на	1	1
91	одним из героев	1	1
92	остается в пределах	1	1
93	в себе и	1	1
94	в этом произведении	1	1
95	прислушивается к каждому	1	1
96	что в нем	1	1
97	резко отличается от	1	1
98	с самим собою	3	1
99	может быть лишь	1	1
100	он остается в	1	1
101	на этот вопрос	2	1
102	как мы уже	2	1
103	же время их	1	1
104	может быть или	1	1
105	почти никогда не	1	1
106	приходит в столкновение	1	1
107	в сущности на	1	1
108	так и в	1	1
109	может быть и	1	1
110	глубокое и полное	1	1
111	героя а не	1	1
112	слова так как	1	1
113	его личности и	1	1
114	никогда не довлеет	1	1
115	лишает их всякой	1	1
116	так же как	1	1
117	как мы сказали	3	1
118	ни в одном	2	1
119	целое в этом	1	1
120	таким образом и	1	1
121	в высшей степени	1	1
122	приводит к распадению	1	1
123	совпадает с самим	1	1
124	бы ни были	1	1
125	в первых произведениях	1	1
126	мы увидим дальше	1	1
127	как один из	1	1
128	его художественного мира	1	1
129	для него в	1	1
130	же время оно	1	1
131	человека по отношению	1	1
132	словом но в	1	1
133	в большей или	2	1
134	или меньшей степени	2	1
135	перед нами в	1	1
136	но только в	1	1
137	которая позволила бы	1	1
138	творчества достоевского все	1	1
139	до настоящего времени	1	1
140	равен себе самому	1	1
141	о нем в	1	1
142	не в одном	1	1
143	не совпадает с	1	1
144	достоевского как мы	1	1
145	слова он сам	1	1
146	достоевского так же	1	1
147	о том что	2	1
148	ставит нас перед	1	1
149	достоевского можно было	1	1
150	герой из подполья	1	1
151	в каждом атоме	1	1
152	более или менее	3	1
153	в одном из	2	1
154	которые сами по	1	1
155	по сравнению с	1	1
156	в бедных людях	3	1
157	имеем в виду	3	1
158	чужим словом но	1	1
159	под его влиянием	1	1
160	приговоренного к смертной	1	1
161	вовсе не как	1	1
162	она и не	1	1
163	он есть а	1	1
164	именно в самой	1	1
165	с самого начала	1	1
166	как бы дана	1	1
167	стиль и тон	1	1
168	слово как слово	1	1
169	и так сказать	1	1
170	к своему предмету	1	1
171	друг друга но	2	1
172	самосознания и самовысказывания	1	1
173	выходит за пределы	1	1
174	проявляется и в	1	1
175	у него в	1	1
176	можно сказать что	2	1
177	мы имеем в	3	1
178	не есть конечно	1	1
179	как чужое слово	2	1
180	с чужим словом	3	1
181	к смертной казни	1	1
182	точка зрения как	1	1
183	ее художественного видения	1	1
184	в одном голосе	1	1
185	к тому что	1	1
186	в его романе	1	1
187	конечно не в	2	1
188	типа а не	1	1
189	в себя как	1	1
190	своего социального круга	1	1
191	поэтому слово о	1	1
192	друг за другом	1	1
193	сама по себе	2	1
194	свои мысли в	1	1
195	друг с другом	5	1
196	и в нем	1	1
197	и всякое иное	1	1
198	в отношении к	2	1
199	творчестве достоевского но	1	1
200	большинстве случаев в	1	1
201	видеть и изображать	2	1
202	и о мире	1	1
203	увидеть и показать	1	1
204	из этих трех	2	1
205	слова о нем	1	1
206	чужое слово как	2	1
207	точек зрения и	2	1
208	чужому слову о	1	1
209	не только к	1	1
