N	2gram	Vygotskiy__5	Formalny
1	и в	16	38
2	в этом	25	27
3	может быть	9	23
4	и его	3	21
5	таким образом	19	20
6	и не	12	20
7	в самом	4	16
8	не в	6	15
9	прежде всего	3	15
10	не может	18	14
11	в нем	7	13
12	связи с	3	13
13	но и	6	13
14	в пределах	4	12
15	языка и	6	12
16	с его	1	11
17	с тем	3	11
18	в том	18	11
19	вовсе не	2	11
20	в его	11	10
21	в связи	1	10
22	с помощью	10	10
23	не только	16	9
24	при этом	4	9
25	и с	3	9
26	как и	8	9
27	языка в	1	9
28	в процессе	13	9
29	самом деле	3	8
30	все же	3	8
31	точки зрения	18	8
32	так и	7	8
33	что и	3	8
34	тем что	5	8
35	в первом	3	7
36	как мы	10	7
37	в корне	2	7
38	лишь в	1	7
39	по себе	7	7
40	для него	5	7
41	в своей	2	7
42	с точки	9	7
43	язык и	2	7
44	во втором	1	7
45	этом отношении	5	7
46	в других	1	7
47	не могут	4	7
48	по существу	3	7
49	что в	16	7
50	и ее	1	6
51	в ней	2	6
52	в истории	2	6
53	все эти	4	6
54	в этой	6	6
55	то же	8	6
56	было бы	10	6
57	он не	8	6
58	в их	3	6
59	могут быть	4	6
60	все время	1	6
61	только в	10	6
62	то что	26	6
63	не было	1	6
64	вместе с	4	6
65	а не	10	6
66	как раз	1	6
67	в результате	4	6
68	хотя бы	5	6
69	а в	3	6
70	это и	3	5
71	должна быть	5	5
72	говорить о	3	5
73	всего этого	1	5
74	во всех	2	5
75	в общем	1	5
76	в слове	1	5
77	в то	5	5
78	в основе	8	5
79	если бы	8	5
80	сводится к	1	5
81	говорит он	2	5
82	и только	1	5
83	что он	25	5
84	всяком случае	1	5
85	если мы	7	5
86	звука в	1	5
87	именно в	4	5
88	с этим	3	5
89	что же	1	5
90	более того	1	5
91	и для	1	5
92	бы в	4	5
93	еще более	5	5
94	или иного	1	5
95	во всяком	2	5
96	здесь и	1	4
97	высшей степени	2	4
98	в сущности	13	4
99	что оно	6	4
100	что они	5	4
101	независимо от	1	4
102	как в	5	4
103	и наконец	1	4
104	и к	2	4
105	не как	1	4
106	от нее	1	4
107	как они	3	4
108	входит в	1	4
109	в высшей	2	4
110	мы видели	3	4
111	восприятия и	3	4
112	не столько	1	4
113	о языке	1	4
114	ничего не	5	4
115	к тому	6	4
116	того или	1	4
117	в теории	4	4
118	но в	6	4
119	чем он	2	4
120	что не	1	4
121	из них	2	4
122	так как	16	4
123	и даже	2	4
124	другой стороны	2	4
125	там где	1	4
126	мы говорим	2	4
127	как бы	5	4
128	известной степени	1	4
129	совершенно не	2	4
130	оно не	1	4
131	к этому	3	4
132	они не	3	4
133	например в	1	3
134	же как	7	3
135	сам по	1	3
136	тем же	1	3
137	в зависимости	2	3
138	из всего	1	3
139	мы не	3	3
140	между этими	1	3
141	то это	2	3
142	зависимости от	2	3
143	и на	6	3
144	бы она	1	3
145	значение и	1	3
146	если в	3	3
147	как к	1	3
148	и как	3	3
149	не приходится	1	3
150	что это	1	3
151	в целом	4	3
152	только на	2	3
153	так сказать	1	3
154	понятий и	15	3
155	значительной степени	1	3
156	главным образом	1	3
157	и может	3	3
158	его в	2	3
159	это было	1	3
160	в ином	1	3
161	такой же	4	3
162	как таковой	1	3
163	к предмету	2	3
164	место в	1	3
165	не является	5	3
166	в области	12	3
167	но все	2	3
168	с проблемой	2	3
169	не есть	4	3
170	своего развития	6	3
171	того чтобы	17	3
172	все дело	2	3
173	и здесь	2	3
174	одного из	1	3
175	к действительности	1	3
176	к нему	3	3
177	того что	16	3
178	в какой	6	3
179	то и	2	3
180	мы знаем	3	3
181	и их	4	3
182	каждый из	1	3
183	для того	14	3
184	с другой	4	3
185	и прежде	1	3
186	системы и	1	3
187	не то	4	3
188	речи и	6	3
189	материал и	1	3
190	без всякой	1	3
191	том смысле	1	3
192	все это	2	3
193	на самом	1	3
194	и все	1	3
195	была бы	1	3
196	жизни и	2	3
197	эти функции	2	2
198	относится и	1	2
199	в такой	5	2
200	и то	4	2
201	этом пункте	1	2
202	между двумя	3	2
203	к другому	1	2
204	по аналогии	1	2
205	при анализе	2	2
206	функции в	3	2
207	в учении	1	2
208	совпадает с	2	2
209	внутреннюю природу	1	2
210	он был	1	2
211	первый план	1	2
212	столь же	2	2
213	но не	10	2
214	но как	3	2
215	а только	4	2
216	очевидно что	2	2
217	отношение к	11	2
218	отличие от	2	2
219	ни одна	1	2
220	в одной	1	2
221	что именно	1	2
222	такое представление	1	2
223	все остальные	1	2
224	перед нами	1	2
225	кроме того	1	2
226	языка не	2	2
227	то в	3	2
228	в которой	5	2
229	уже в	1	2
230	он в	3	2
231	речи но	2	2
232	его элементы	1	2
233	в единстве	2	2
234	своем развитии	5	2
235	и навыки	1	2
236	в понимании	1	2
237	же это	1	2
238	состоит в	6	2
239	в понятии	1	2
240	и более	3	2
241	в плане	1	2
242	языком и	1	2
243	из него	1	2
244	и попытка	1	2
245	и по	4	2
246	на этом	3	2
247	разница между	1	2
248	должен был	1	2
249	и тем	3	2
250	ни в	1	2
251	от него	1	2
252	нигде не	1	2
253	в развитии	28	2
254	должно быть	8	2
255	том что	15	2
256	на первый	1	2
257	в этих	3	2
258	не так	1	2
259	во второй	2	2
260	мы приходим	1	2
261	представление о	1	2
262	себе а	1	2
263	в отличие	2	2
264	для доказательства	1	2
265	от его	1	2
266	должны были	2	2
267	их в	2	2
268	тому чтобы	4	2
269	для этого	1	2
270	тому что	5	2
271	она не	1	2
272	тем самым	8	2
273	что эта	3	2
274	с теми	1	2
275	и другое	4	2
276	самого начала	5	2
277	не имеет	4	2
278	этими двумя	2	2
279	в систему	1	2
280	находится в	2	2
281	никогда не	5	2
282	на котором	1	2
283	этих двух	3	2
284	как она	3	2
285	наоборот он	1	2
286	один шаг	2	2
287	есть только	1	2
288	чтобы сделать	2	2
289	самом предмете	1	2
290	что на	1	2
291	если же	1	2
292	эти явления	1	2
293	и это	1	2
294	тем и	1	2
295	и о	1	2
296	в ее	1	2
297	и от	2	2
298	и этим	1	2
299	с самого	5	2
300	приводит к	7	2
301	и совершенно	1	2
302	мы в	1	2
303	с ним	5	2
304	в виду	2	2
305	в применении	1	2
306	между тем	3	2
307	это не	4	2
308	в самый	1	2
309	этом смысле	1	2
310	один из	1	2
311	с ними	1	2
312	этот вопрос	6	2
313	не происходит	1	2
314	потому что	21	2
315	в качестве	4	2
316	правильной постановки	1	2
317	вопроса о	3	2
318	является не	2	2
319	в школе	6	2
320	или даже	1	2
321	при помощи	1	2
322	и других	1	2
323	языка но	1	2
324	в известной	3	2
325	в котором	2	2
326	в конце	1	2
327	как его	1	2
328	понятия в	3	2
329	это положение	1	2
330	со стороны	1	2
331	даже не	1	2
332	говорим о	2	2
333	язык в	1	2
334	между ними	1	2
335	что для	2	2
336	его из	1	2
337	до конца	3	2
338	и многие	1	2
339	является совершенно	1	2
340	все более	1	2
341	и становятся	2	2
342	ни на	2	2
343	к его	3	2
344	как это	8	2
345	в той	6	2
346	применении к	1	2
347	в тех	1	2
348	из этого	2	2
349	этого факта	1	2
350	как например	1	2
351	является для	2	2
352	но это	3	2
353	в чем	3	2
354	к другим	1	2
355	основе этой	2	2
356	совершенно иной	2	2
357	от всякого	2	2
358	в целях	1	2
359	сказать что	13	2
360	частным случаем	1	2
361	языка если	1	2
362	ее в	3	2
363	и другие	2	2
364	смысле что	1	2
365	и наиболее	1	1
366	как известно	4	1
367	говоря о	1	1
368	изолированным и	1	1
369	связана с	1	1
370	того же	7	1
371	и новое	1	1
372	но тем	1	1
373	на деле	1	1
374	показать что	3	1
375	нам кажется	2	1
376	нового не	1	1
377	его же	1	1
378	из его	1	1
379	оно было	1	1
380	собственном смысле	1	1
381	и больше	1	1
382	когда это	1	1
383	сходства и	1	1
384	всегда на	2	1
385	и должен	1	1
386	которыми он	1	1
387	той же	4	1
388	их и	2	1
389	совершенно в	2	1
390	полагает что	1	1
391	есть не	2	1
392	иным чем	1	1
393	мы имеем	1	1
394	что если	4	1
395	между его	1	1
396	гуманитарных наук	1	1
397	и новые	1	1
398	на сегодняшний	1	1
399	на эти	1	1
400	целого это	1	1
401	но она	1	1
402	что иное	1	1
403	почти исключительно	1	1
404	из того	11	1
405	же что	1	1
406	себе что	1	1
407	слово не	1	1
408	без всякого	1	1
409	которые он	1	1
410	общую проблему	1	1
411	иное как	1	1
412	на их	2	1
413	бы то	1	1
414	в различных	2	1
415	известной последовательности	1	1
416	сознания а	1	1
417	общих чертах	1	1
418	привели к	1	1
419	и овладеть	1	1
420	различия между	1	1
421	чем это	1	1
422	а тем	2	1
423	они имеют	1	1
424	мы будем	2	1
425	точка зрения	8	1
426	с трудом	1	1
427	он полагает	1	1
428	оно является	3	1
429	были не	1	1
430	нашего сознания	1	1
431	оказывается не	2	1
432	общего с	2	1
433	равно что	1	1
434	в своем	5	1
435	более и	1	1
436	к новому	1	1
437	каким путем	1	1
438	и есть	7	1
439	образом с	2	1
440	более или	1	1
441	в действительности	3	1
442	следующим образом	1	1
443	именно эта	1	1
444	в этот	2	1
445	двумя полюсами	1	1
446	развития это	2	1
447	за собой	1	1
448	помощью которого	2	1
449	бы сказать	2	1
450	метода мы	1	1
451	в нашем	1	1
452	которые в	1	1
453	и сложная	1	1
