N	3gram	Losev_Prob_4	Dialekti
1	и т д	3	15
2	по крайней мере	6	9
3	с точки зрения	11	8
4	это значит что	7	8
5	сама по себе	2	7
6	не есть ни	2	6
7	в том что	8	6
8	потому что она	2	5
9	пространства и времени	1	4
10	одно и то	1	4
11	в связи с	3	4
12	только то что	1	4
13	о том что	3	4
14	содержать в себе	1	4
15	с другой стороны	6	4
16	в том смысле	2	4
17	и может быть	1	3
18	что иное как	2	3
19	том смысле что	1	3
20	принять во внимание	1	3
21	в таком случае	1	3
22	сами по себе	2	3
23	как будто бы	2	3
24	в то же	2	3
25	то время как	2	3
26	сам по себе	6	3
27	не что иное	2	3
28	содержит в себе	8	3
29	той или другой	3	3
30	ни в каком	5	3
31	в то время	2	3
32	не значит что	1	3
33	крайней мере в	1	2
34	потому что он	2	2
35	и говорить о	1	2
36	в той или	7	2
37	иметь в виду	1	2
38	более или менее	2	2
39	т д и	1	2
40	до сих пор	1	2
41	в зависимости от	3	2
42	если принять во	1	2
43	и т п	1	2
44	тех или других	1	2
45	это вовсе не	1	2
46	говоря уже о	1	2
47	ни в какой	4	2
48	и даже в	1	2
49	тем или другим	1	2
50	и в частности	2	2
51	в данном случае	5	2
52	то что есть	1	2
53	не только в	4	2
54	вовсе не обязательно	1	2
55	тем не менее	10	2
56	или по крайней	2	2
57	это не значит	1	2
58	во всяком случае	4	2
59	в каком случае	3	2
60	есть не что	2	2
61	д и т	1	2
62	вовсе не есть	2	2
63	само по себе	1	2
64	с самого начала	1	2
65	а без этого	1	2
66	времени и пространства	1	2
67	и прежде всего	2	2
68	в нем и	1	2
69	то же самое	6	2
70	не говоря уже	2	2
71	бросается в глаза	1	1
72	и то что	1	1
73	однако так что	1	1
74	сказать что он	1	1
75	только потому что	1	1
76	о вещах и	1	1
77	это то что	1	1
78	том смысле как	1	1
79	то это значит	1	1
80	может существовать вне	1	1
81	так же и	1	1
82	ни в каких	1	1
83	это было бы	1	1
84	равно как и	1	1
85	важно только то	1	1
86	на самом деле	3	1
87	но это только	1	1
88	в таком виде	1	1
89	интереснее всего то	1	1
90	это нисколько не	1	1
91	в этом смысле	3	1
92	нет никакой возможности	2	1
93	и в целях	3	1
94	так что в	1	1
95	весь мир как	1	1
96	все это есть	1	1
97	ли сказать что	1	1
98	о том как	1	1
99	же как и	1	1
100	можно ли сказать	2	1
101	не будучи ни	1	1
102	не отличаются от	1	1
103	дело вовсе не	1	1
104	и не может	1	1
105	они вовсе не	1	1
106	и в то	1	1
107	они и являются	1	1
108	что он с	1	1
109	бы то ни	1	1
110	и разные другие	1	1
111	на самом же	2	1
112	в себе и	2	1
113	что не только	1	1
114	точно так же	3	1
115	может быть даже	1	1
116	самой своей природе	1	1
117	так и может	1	1
118	рук и ног	1	1
119	бы мы в	1	1
120	то и другое	3	1
121	вместе с тем	3	1
122	не то что	1	1
123	так чтобы все	2	1
124	в типе его	1	1
125	ту или иную	1	1
126	же в таком	1	1
127	в это время	1	1
128	перед лицом вечности	1	1
129	об этом нам	1	1
130	прежде всего символ	1	1
131	это не просто	2	1
132	бы и не	1	1
133	нет никакой мифологии	2	1
134	так же как	1	1
135	не в том	1	1
