N	3gram	Losev_Prob_1	Vladivir
1	в том что	5	10
2	тем не менее	18	9
3	о том что	5	8
4	с точки зрения	3	6
5	вместе с тем	1	6
6	а также и	2	6
7	не может быть	2	6
8	это значит что	1	6
9	более или менее	3	5
10	как раз и	7	5
11	что же касается	3	5
12	в конце концов	4	5
13	и в этом	2	5
14	дело в том	3	5
15	необходимо сказать что	2	5
16	к тому же	1	5
17	то это значит	1	4
18	точно так же	4	4
19	и то что	2	4
20	содержит в себе	7	4
21	в то время	1	4
22	ничего не говорит	1	4
23	в настоящее время	3	3
24	в этом смысле	6	3
25	бы то ни	1	3
26	то что в	3	3
27	у нас выше	2	3
28	не менее если	1	3
29	во всяком случае	3	3
30	и в его	1	3
31	в то же	4	3
32	также и то	2	3
33	в истории философии	2	3
34	никакого отношения к	1	3
35	как мы видели	1	3
36	сводится к тому	1	2
37	само собой разумеется	1	2
38	то ни стало	1	2
39	иметь в виду	3	2
40	должны сказать что	1	2
41	но даже и	1	2
42	также и в	1	2
43	есть прежде всего	1	2
44	свидетельствует о том	2	2
45	не так уж	1	2
46	во что бы	1	2
47	на первый план	1	2
48	в таком случае	6	2
49	сам по себе	7	2
50	на самом же	1	2
51	в этом отношении	1	2
52	и в то	1	2
53	за свое существование	1	2
54	то в чем	1	2
55	нельзя сказать что	1	2
56	даже и не	2	2
57	в это время	1	2
58	что бы то	1	2
59	не говорит о	1	2
60	так же как	2	2
61	в данном случае	8	2
62	можно сколько угодно	1	2
63	только в виде	1	2
64	имеет ничего общего	2	2
65	и потому что	1	2
66	мы видели выше	1	2
67	то время как	1	2
68	даже и в	1	2
69	так или иначе	2	2
70	в связи с	4	2
71	еще и потому	1	2
72	на себя внимание	1	2
73	а не только	2	2
74	с другой стороны	3	2
75	и в том	1	2
76	самом же деле	1	2
77	не имеет ничего	2	2
78	и не есть	3	2
79	ни в каком	3	2
80	вовсе не есть	6	2
81	ничего общего с	7	2
82	к нему и	1	2
83	в своей философии	1	2
84	и такого рода	1	2
85	на то что	8	2
86	к тому что	1	2
87	иной раз и	1	2
88	в сравнении с	1	2
89	но еще и	1	2
90	а иной раз	1	1
91	не просто только	1	1
92	не принимая во	1	1
93	говоря уже об	1	1
94	является как раз	1	1
95	что иное как	2	1
96	а не к	1	1
97	но как раз	1	1
98	а следовательно и	1	1
99	не менее этот	1	1
100	они едва ли	1	1
101	уже содержит в	1	1
102	это совершенно неверно	1	1
103	уже не просто	1	1
104	свое существование и	1	1
105	является не просто	2	1
106	конце концов даже	1	1
107	это то что	1	1
108	или не существует	1	1
109	и в своей	3	1
110	ровно ничего не	1	1
111	так же и	3	1
112	но все дело	1	1
113	том что это	1	1
114	и как мы	1	1
115	здесь перед нами	3	1
116	это было бы	1	1
117	что же в	1	1
118	в этом последнем	1	1
119	и ни на	1	1
120	в том и	1	1
121	внимание на то	1	1
122	и если они	1	1
123	в том же	1	1
124	о том как	2	1
125	может и не	1	1
126	в этом случае	2	1
127	же как и	1	1
128	не имеют никакого	1	1
129	и если мы	3	1
130	в дальнейшем мы	1	1
131	о которой мы	1	1
132	до сих пор	3	1
133	весьма разнообразно и	1	1
134	мы не будем	1	1
135	и притом не	1	1
136	того что мы	1	1
137	является то что	1	1
138	сама по себе	4	1
