N	2gram	Ircho_Kome_2	Istorich
1	и в	26	25
2	вместе с	9	22
3	что он	5	22
4	и т	2	20
5	может быть	11	17
6	представление о	2	17
7	т е	1	16
8	мы имеем	2	14
9	не только	7	13
10	но и	10	13
11	в его	4	12
12	так как	4	11
13	и не	14	11
14	в этом	10	10
15	тем что	3	10
16	все же	4	10
17	и его	12	9
18	его в	4	9
19	с другой	2	9
20	таким образом	6	9
21	еще не	6	8
22	и на	7	8
23	все эти	1	8
24	что в	9	8
25	связи с	3	8
26	и что	2	8
27	мы видим	1	8
28	мы знаем	3	8
29	с тем	5	8
30	другой стороны	1	8
31	связь с	1	8
32	том что	9	8
33	представляет собой	1	7
34	в нем	6	7
35	а затем	5	7
36	как и	4	7
37	мы видели	1	7
38	во время	6	7
39	потому что	6	7
40	о том	6	7
41	и здесь	6	7
42	то что	6	7
43	только в	4	7
44	с одной	2	7
45	в качестве	5	7
46	одной стороны	2	7
47	в частности	4	7
48	как в	3	6
49	это не	2	6
50	не может	3	6
51	в этих	4	6
52	не в	2	6
53	что и	7	6
54	там где	1	6
55	себя в	3	6
56	прежде всего	4	6
57	или в	3	6
58	в том	11	6
59	например в	3	5
60	ясно что	8	5
61	мы не	2	5
62	в ней	3	5
63	но не	3	5
64	с этим	5	5
65	что это	4	5
66	но все	3	5
67	входит в	1	5
68	как мы	4	5
69	в образе	3	5
70	так же	1	5
71	для нас	3	5
72	и это	2	4
73	то же	3	4
74	до него	1	4
75	в ее	2	4
76	от этого	2	4
77	в истории	5	4
78	и хотя	2	4
79	в которой	5	4
80	он не	2	4
81	не всегда	2	4
82	тем не	1	4
83	не менее	4	4
84	того как	3	4
85	все еще	1	4
86	в пределах	1	4
87	что у	4	4
88	наряду с	6	4
89	с ним	1	4
90	за ним	1	4
91	же можно	2	4
92	если не	2	4
93	все это	3	4
94	в связи	3	4
95	из себя	1	4
96	также что	2	3
97	его не	1	3
98	на себя	7	3
99	ему в	1	3
100	то это	2	3
101	что его	3	3
102	только после	1	3
103	если в	2	3
104	по которому	1	3
105	и как	1	3
106	в целом	4	3
107	в греции	2	3
108	в этой	3	3
109	их в	1	3
110	на этом	2	3
111	человека в	3	3
112	но уже	1	3
113	нет необходимости	2	3
114	в то	6	3
115	друг друга	3	3
116	ей в	1	3
117	встречается в	1	3
118	как человек	1	3
119	для того	5	3
120	того чтобы	6	3
121	в себя	1	3
122	никогда не	1	3
123	и с	5	3
124	после того	2	3
125	но мы	1	3
126	к нему	3	3
127	в другой	2	3
128	представления о	2	3
129	после смерти	3	3
130	показывают что	1	3
131	никто не	3	3
132	и из	1	3
133	и все	2	3
134	над ним	1	3
135	в более	1	3
136	ее и	1	3
137	а в	3	3
138	в свою	1	3
139	героя и	1	3
140	того же	3	2
141	самом деле	1	2
142	тех же	3	2
143	по которым	2	2
144	одним из	2	2
145	вопрос о	3	2
