N	2gram	Vygotskiy__2	Psycholo
1	то что	20	44
2	и в	15	33
3	в этом	19	28
4	и что	8	25
5	как бы	7	25
6	все время	3	24
7	потому что	7	24
8	для того	10	23
9	том что	27	22
10	того чтобы	12	22
11	может быть	9	22
12	что в	14	21
13	в том	33	21
14	о том	9	20
15	что он	12	20
16	и мы	2	15
17	только что	3	15
18	как это	6	14
19	что это	6	13
20	таким образом	14	13
21	так же	4	13
22	и не	7	13
23	все это	4	13
24	сказать что	6	13
25	самом деле	6	12
26	в самом	11	12
27	было бы	10	12
28	к тому	7	12
29	и все	3	12
30	если мы	6	12
31	так как	4	12
32	он не	7	11
33	что все	4	11
34	говорит что	5	10
35	на то	6	10
36	что она	3	10
37	если бы	8	10
38	в его	2	10
39	как она	1	10
40	не может	9	10
41	то же	5	9
42	в этой	6	9
43	и если	1	9
44	по себе	7	9
45	как раз	4	9
46	для этого	3	8
47	вместе с	6	8
48	показать что	5	7
49	в своем	9	7
50	раз в	2	7
51	не только	15	7
52	в нем	1	7
53	так что	1	7
54	и только	3	7
55	до конца	1	7
56	же точно	1	7
57	когда он	3	7
58	для нас	4	7
59	на самом	3	6
60	в сущности	9	6
61	в ней	1	6
62	что они	3	6
63	перед нами	2	6
64	все эти	3	6
65	в себе	2	6
66	после этого	2	6
67	и вот	1	6
68	во время	3	6
69	точки зрения	26	6
70	всякий раз	2	6
71	что эта	6	6
72	тому что	1	6
73	в самой	3	6
74	когда мы	1	6
75	же самое	2	6
76	это не	5	6
77	мы видим	4	6
78	у него	2	6
79	а не	3	6
80	что мы	9	6
81	мы должны	6	6
82	как на	1	6
83	это и	1	5
84	мы уже	6	5
85	полагает что	5	5
86	мы не	10	5
87	в целом	10	5
88	и на	1	5
89	с этим	3	5
90	все же	4	5
91	целый ряд	2	5
92	и как	2	5
93	как он	6	5
94	и может	1	5
95	как и	6	5
96	нисколько не	2	5
97	самого начала	1	5
98	никогда не	8	5
99	и его	4	5
100	и это	3	5
101	с самого	1	5
102	мы будем	3	5
103	казалось бы	8	5
104	с ним	3	5
105	заключается в	8	5
106	что для	3	5
107	вовсе не	6	5
108	мы можем	10	5
109	связь с	2	5
110	из этого	1	5
111	и есть	2	4
112	той же	2	4
113	в которой	4	4
114	я не	1	4
115	не то	2	4
116	с совершенно	1	4
117	что автор	1	4
118	том чтобы	4	4
119	могла бы	1	4
120	это было	1	4
121	с тем	1	4
122	в своей	4	4
123	с точки	18	4
124	одна из	1	4
125	на него	1	4
126	а в	4	4
127	с другом	2	4
128	у нас	1	4
129	как мы	6	4
130	и о	1	4
131	что у	3	4
132	можно было	5	4
133	об этом	3	4
134	мы вправе	1	4
135	исследования и	1	4
136	утверждает что	3	4
137	того что	17	4
138	в двух	1	4
139	этот вопрос	5	4
140	только в	4	4
141	и так	1	4
142	в жизни	1	4
143	при помощи	4	4
144	и других	2	4
145	из них	3	4
146	никто не	1	4
147	по поводу	4	4
148	что не	1	4
149	целым рядом	1	4
150	в частности	6	4
151	друг с	2	4
152	исходя из	1	4
153	с этой	2	4
154	ее в	2	4
155	к этому	4	4
156	речь идет	2	3
157	же как	2	3
158	шаг за	1	3
159	идет о	3	3
160	и до	3	3
161	и этот	1	3
162	что если	2	3
163	в первый	2	3
164	говорить о	2	3
165	с но	8	3
166	то это	1	3
167	и он	1	3
168	что его	4	3
169	слова как	1	3
170	но не	3	3
171	к которой	1	3
172	от действительности	5	3
173	сама по	2	3
174	как в	4	3
175	что именно	3	3
176	вот как	1	3
177	увидим что	2	3
178	от этого	2	3
179	не можем	3	3
180	та же	1	3
181	на этом	1	3
182	в основу	1	3
183	здесь мы	1	3
184	его в	1	3
185	должен был	1	3
186	ни в	2	3
187	этого слова	3	3
188	должно быть	2	3
189	обратимся к	1	3
190	но если	2	3
191	в которых	3	3
192	бы мы	2	3
193	их в	4	3
194	тому чтобы	2	3
195	тем самым	3	3
196	она не	1	3
