N	3gram	Losev_Dial_4	Myslijsy
1	в том что	9	16
2	только тогда когда	4	7
3	сам по себе	2	5
4	по крайней мере	7	5
5	не в том	4	5
6	то же время	6	5
7	от того что	2	5
8	в то же	6	5
9	с другой стороны	1	4
10	по себе а	1	4
11	не есть ни	9	4
12	не только в	1	4
13	то же что	3	4
14	может быть только	1	3
15	то тем самым	1	3
16	в свою очередь	2	3
17	само по себе	4	3
18	и т д	15	3
19	тем не менее	2	3
20	для того чтобы	5	3
21	не может быть	6	3
22	то что я	1	2
23	только потому что	1	2
24	подобно тому как	4	2
25	в собственном смысле	2	2
26	художественное произведение есть	1	2
27	но тем не	1	2
28	мы не знаем	1	2
29	потому что мы	2	2
30	и той же	3	2
31	то что мы	2	2
32	не только не	1	2
33	как бы ни	1	2
34	но никак не	1	2
35	имеет значение только	1	2
36	можно сказать что	1	2
37	одной и той	3	2
38	сама по себе	5	2
39	в себе не	1	2
40	деятельности и в	1	1
41	представим себе что	2	1
42	в чем не	1	1
43	она есть не	1	1
44	но оно есть	1	1
45	в чем же	2	1
46	даже тогда когда	1	1
47	в душе и	1	1
48	а не в	1	1
49	равно как и	2	1
50	не говоря уже	3	1
51	же время и	2	1
52	как и между	1	1
53	не имеет права	2	1
54	в силу того	1	1
55	что оно не	2	1
56	что тем самым	1	1
57	говоря уже о	3	1
58	и та же	1	1
59	того и другого	1	1
60	из того что	1	1
61	именно эти два	1	1
62	вместе с ним	1	1
63	большим или меньшим	1	1
64	быть только в	1	1
65	рано или поздно	1	1
66	то и другое	2	1
67	есть то что	5	1
68	в том случае	1	1
69	и то что	1	1
70	в истории но	1	1
71	еще не знает	1	1
72	только в силу	1	1
73	же что и	3	1
74	что не есть	1	1
75	эта бесконечность есть	1	1
76	по себе не	1	1
77	в данном случае	1	1
78	в нас самих	1	1
79	себя и что	1	1
80	мы не в	1	1
81	говорит ни о	1	1
82	если мы не	1	1
83	того что не	1	1
84	художественное произведение и	1	1
85	тем что должно	1	1
86	или по крайней	3	1
87	а не как	1	1
88	и главным образом	1	1
89	так или иначе	1	1
90	что оно есть	2	1
91	то для чего	1	1
92	который хотя и	1	1
93	стало быть если	1	1
94	одна и та	1	1
95	это было бы	1	1
96	гораздо сложнее и	1	1
97	и стало быть	4	1
98	а вместе с	1	1
99	вовсе не в	2	1
100	его жизни и	1	1
101	лишь в том	1	1
102	не в силах	1	1
103	о том что	1	1
104	ничего общего с	2	1
105	если бы мы	1	1
106	это значит что	7	1
107	из себя и	1	1
108	может быть иначе	1	1
109	на то что	3	1
110	может и не	1	1
111	друг от друга	1	1
112	и то и	1	1
113	содержать в себе	1	1
114	после того как	1	1
115	легко может быть	1	1
