N	2gram	Voloshinov_1	Vladivir
1	и в	12	40
2	то что	5	28
3	не только	4	25
4	и не	10	25
5	у него	1	24
6	то есть	1	24
7	том что	5	18
8	в том	6	18
9	но и	3	18
10	что в	2	17
11	в этом	4	16
12	в его	2	14
13	не может	16	14
14	в виде	1	13
15	точки зрения	14	13
16	вовсе не	1	13
17	только в	6	13
18	даже и	1	12
19	сказать что	7	12
20	едва ли	2	11
21	никогда не	5	11
22	таким образом	12	11
23	о том	3	11
24	ни в	3	10
25	тем не	3	10
26	и его	13	10
27	не есть	2	10
28	прежде всего	8	10
29	и потому	2	10
30	и то	2	9
31	уже не	4	9
32	что это	1	9
33	в себе	3	9
34	и с	3	9
35	в своей	3	9
36	не менее	3	9
37	есть только	1	9
38	как мы	1	8
39	в своем	2	8
40	он не	2	8
41	и что	2	8
42	для него	3	8
43	может быть	14	8
44	а не	5	8
45	так же	3	8
46	хотя и	1	7
47	что все	1	7
48	как и	5	7
49	несмотря на	1	7
50	в то	2	7
51	там же	1	7
52	что и	2	7
53	того что	3	7
54	так как	9	7
55	вместе с	2	7
56	к тому	1	7
57	и на	4	6
58	кроме того	2	6
59	то в	1	6
60	с точки	2	6
61	по себе	3	6
62	в смысле	1	6
63	и это	1	6
64	так и	4	6
65	и здесь	2	6
66	да и	3	6
67	но это	2	6
68	хотя бы	5	6
69	мы уже	1	5
70	в ней	6	5
71	отнюдь не	5	5
72	в истории	1	5
73	более или	1	5
74	все эти	3	5
75	тому же	2	5
76	можно было	1	5
77	должно быть	1	5
78	или менее	1	5
79	но если	1	5
80	в отношении	2	5
81	дело в	4	5
82	для нас	7	5
83	ничего не	2	5
84	только и	1	5
85	эти три	1	5
86	у нас	1	5
87	ничего общего	1	5
88	с другой	4	5
89	только на	3	5
90	в одном	1	5
91	не было	1	5
92	в данном	2	5
93	в самом	4	4
94	то же	5	4
95	и о	1	4
96	еще не	3	4
97	но не	2	4
98	то он	1	4
99	все же	4	4
100	но в	5	4
101	было бы	1	4
102	такой же	2	4
103	в котором	3	4
104	в каком	3	4
105	то время	1	4
106	и можно	1	4
107	по мнению	1	4
108	если мы	1	4
109	при помощи	1	4
110	от того	4	4
111	а с	1	4
112	говорит о	1	4
113	до конца	2	4
114	и все	2	4
115	как это	2	4
116	если оно	1	4
117	в основном	2	4
118	в результате	1	4
119	мы должны	1	4
120	же как	1	3
121	на самом	4	3
122	мы имеем	2	3
123	с большим	1	3
124	здесь не	3	3
125	бы то	3	3
126	в чем	2	3
127	за пределы	4	3
128	независимо от	2	3
129	перед нами	1	3
130	уже в	2	3
131	в нем	6	3
132	при этом	6	3
133	но все	2	3
134	то ни	3	3
135	в качестве	1	3
136	это не	2	3
137	этом смысле	1	3
138	далеко не	1	3
139	не в	4	3
140	весь этот	1	3
141	жизненный смысл	1	3
142	того чтобы	1	3
143	и притом	2	3
144	сводится к	1	3
145	все то	1	3
146	оно не	2	3
147	в виду	5	3
148	жизнь и	1	3
149	если бы	9	3
150	и вообще	3	3
151	настоящее время	2	3
152	к нему	4	3
153	что здесь	1	3
154	как нечто	1	3
155	и тем	1	3
156	с одной	2	3
157	не так	2	3
158	всяком случае	1	3
159	само собой	1	3
160	и только	1	3
161	именно в	1	3
162	мы видели	1	3
163	одной стороны	2	3
164	как бы	13	3
165	же самое	2	3
166	но для	3	3
167	и для	3	3
168	в настоящее	2	3
169	или не	3	3
170	вполне понятно	1	3
171	и эта	1	3
172	как на	2	3
173	в таком	1	3
174	во всяком	1	3
175	сам по	1	2
176	не хочет	1	2
177	по преимуществу	1	2
178	не имеют	1	2
179	должна быть	5	2
180	с таким	1	2
181	мы не	3	2
182	на эти	1	2
183	время как	1	2
184	не вполне	1	2
185	на себя	1	2
186	не нужно	1	2
187	данном случае	2	2
188	себе и	1	2
189	общего с	2	2
190	и наконец	3	2
191	и к	4	2
192	только то	1	2
193	в целом	1	2
194	в нашем	11	2
195	дальше и	1	2
196	что она	1	2
197	творца и	7	2
198	не к	3	2
199	не как	1	2
200	и по	3	2
201	одно и	2	2
202	что является	1	2
203	же не	1	2
204	в другом	1	2
205	ко второму	1	2
206	в жизни	5	2
207	но уже	1	2
208	в этих	2	2
209	и сейчас	1	2
210	можно найти	2	2
211	и более	3	2
212	то едва	1	2
213	она не	2	2
214	на него	2	2
215	но что	2	2
216	найти в	1	2
217	же время	1	2
218	она должна	1	2
219	ровно ничего	1	2
220	по своей	1	2
221	связи с	1	2
222	здесь же	1	2
223	и третье	1	2
224	не могут	1	2
225	и вполне	2	2
226	что чисто	1	2
227	бы это	1	2
228	не существует	1	2
229	можно только	1	2
230	является в	1	2
231	и всякого	1	2
232	и вся	1	2
233	возможна только	2	2
234	но мы	2	2
235	что каждый	1	2
236	его в	4	2
237	в теории	1	2
238	знания и	1	2
239	быть и	3	2
240	в какой	2	2
241	в согласии	1	2
242	не имеющих	1	2
243	и так	2	2
244	в обществе	1	2
245	это же	1	2
246	не можем	1	2
247	себе в	1	2
248	содержания и	2	2
249	друг друга	1	2
250	бытия и	1	2
251	раз что	1	2
252	же деле	1	2
253	только к	1	2
254	самом же	1	2
255	не на	1	2
256	что мы	5	2
257	как не	2	2
258	нет ничего	2	2
259	наряду с	1	2
260	стороны и	2	2
261	с этой	2	2
262	еще раз	2	2
263	как например	1	2
264	является для	2	2
265	это последнее	1	2
266	не является	1	2
267	этом отношении	1	2
268	все они	2	2
269	другой стороны	2	2
270	но можно	1	2
271	к его	2	2
272	из этого	3	2
273	с его	2	2
274	ни на	2	2
275	к этому	2	2
276	за ее	1	1
277	пор не	1	1
278	я и	1	1
279	а между	1	1
280	например в	1	1
281	чтобы не	1	1
282	мы здесь	1	1
283	это и	1	1
284	что слово	2	1
285	из его	1	1
286	и больше	1	1
287	каком отношении	2	1
288	только теоретическая	1	1
289	та же	1	1
290	делать здесь	1	1
291	он как	1	1
292	и стиль	1	1
293	и такой	1	1
294	всего чрезвычайно	1	1
295	же свое	1	1
296	чем отличается	1	1
297	во всех	1	1
298	то мы	1	1
299	это бывает	1	1
