N	4gram	Vygotskiy__2	Problema
1	ни в каком случае	1	3
2	если бы не было	1	3
3	не что иное как	1	3
4	есть не что иное	1	3
5	по крайней мере в	1	2
6	один и тот же	1	2
7	только в том случае	4	2
8	в каком случае не	1	2
9	то это значит что	1	2
10	заключается в том что	7	2
11	одной и той же	4	2
12	в связи с этим	1	2
13	и тем не менее	1	1
14	не только ничего не	1	1
15	что бы то ни	1	1
16	а с другой стороны	1	1
17	и не может быть	1	1
18	представление о том что	2	1
19	ясно что при такой	1	1
20	в то время как	2	1
21	в том случае если	4	1
22	бы то ни было	1	1
23	и той же формы	1	1
24	все более и более	2	1
25	все больше и больше	1	1
26	свидетельствует о том что	1	1
27	значит ли это что	1	1
28	в узком смысле слова	1	1
29	во что бы то	1	1
30	так же как и	1	1
31	каком случае не может	1	1
32	то что мы хотели	1	1
33	бы то ни стало	1	1
34	в том что в	2	1
35	и тот же звук	1	1
