N	2gram	Vygotskiy__7	Vladivir
1	и в	26	40
2	то что	24	28
3	не только	24	25
4	и не	18	25
5	учение о	3	24
6	у него	1	24
7	том что	17	18
8	в том	18	18
9	но и	11	18
10	также и	2	17
11	что в	12	17
12	в этом	29	16
13	в его	4	14
14	так что	4	14
15	не может	11	14
16	в виде	1	13
17	точки зрения	28	13
18	вовсе не	2	13
19	только в	8	13
20	в конце	4	12
21	а именно	1	12
22	сказать что	8	12
23	едва ли	4	11
24	никогда не	4	11
25	потому что	16	11
26	таким образом	23	11
27	о том	4	11
28	ни в	2	10
29	тем не	3	10
30	и его	12	10
31	не есть	4	10
32	прежде всего	7	10
33	как раз	3	10
34	и потому	3	10
35	это есть	4	10
36	и то	7	9
37	что это	6	9
38	в себе	9	9
39	и с	5	9
40	в своей	3	9
41	не менее	4	9
42	есть только	2	9
43	что же	2	9
44	как мы	14	8
45	в своем	1	8
46	в этой	3	8
47	он не	3	8
48	не был	1	8
49	и что	6	8
50	раз и	1	8
51	для него	3	8
52	может быть	7	8
53	а не	6	8
54	так же	14	8
55	а только	1	7
56	хотя и	1	7
57	и как	1	7
58	что все	2	7
59	с тем	5	7
60	как и	15	7
61	несмотря на	2	7
62	в то	3	7
63	что и	3	7
64	того что	14	7
65	так как	14	7
66	вместе с	12	7
67	к тому	7	7
68	а в	2	7
69	в своих	2	7
70	оно есть	5	6
71	кроме того	1	6
72	то в	2	6
73	не мог	2	6
74	с точки	21	6
75	по себе	3	6
76	в смысле	6	6
77	во всем	3	6
78	и это	1	6
79	и от	4	6
80	так и	3	6
81	об этом	3	6
82	и здесь	2	6
83	значит что	1	6
84	если не	1	6
85	это значит	1	6
86	но это	3	6
87	отношения к	2	5
88	мы уже	3	5
89	в ней	3	5
90	совсем не	1	5
91	отнюдь не	1	5
92	все эти	6	5
93	тому же	1	5
94	содержит в	3	5
95	можно было	2	5
96	должно быть	2	5
97	но если	2	5
98	в отношении	2	5
99	тем что	9	5
100	для нас	2	5
101	ничего не	2	5
102	только и	3	5
103	эти три	2	5
104	у нас	2	5
105	для себя	24	5
106	учении о	6	5
107	еще в	1	5
108	с другой	4	5
109	конце концов	1	5
110	что он	8	5
111	только на	3	5
112	в одном	1	5
113	не говорит	1	5
114	не было	1	5
115	в данном	5	5
116	в самом	9	4
117	то же	8	4
118	что если	2	4
119	и о	3	4
120	вопрос о	6	4
121	учение об	1	4
122	еще не	4	4
123	но не	3	4
124	все же	6	4
125	но в	4	4
126	на то	4	4
127	есть все	1	4
128	было бы	6	4
129	чем в	4	4
130	такой же	3	4
131	в котором	4	4
132	даже в	2	4
133	тому что	9	4
134	не имеет	2	4
135	учения о	4	4
136	или как	1	4
137	в каком	1	4
138	то время	2	4
139	мог бы	3	4
140	никак не	5	4
141	если мы	5	4
142	при помощи	1	4
143	от того	1	4
144	здесь в	1	4
145	а с	1	4
146	до конца	5	4
147	и все	1	4
148	как это	5	4
149	если оно	1	4
150	по существу	1	4
151	в основном	3	4
152	в результате	1	4
153	мы должны	6	4
154	точно так	2	4
155	же как	8	3
156	на самом	3	3
157	мы имеем	1	3
158	на первом	2	3
159	я не	3	3
160	с большим	1	3
161	здесь не	1	3
162	в чем	3	3
163	отличие от	2	3
164	за пределы	1	3
165	о необходимости	1	3
166	перед нами	2	3
167	не удалось	1	3
168	уже в	2	3
169	из этих	3	3
170	с их	1	3
171	в нем	2	3
172	при этом	1	3
