N	3gram	Propp_Isto_1	Problema
1	о том что	3	14
2	тем не менее	6	12
3	в этом случае	1	7
4	и т д	22	6
5	в этом смысле	1	5
6	с одной стороны	4	5
7	в связи с	3	5
8	как будто бы	2	5
9	того или иного	1	5
10	с другой стороны	5	5
11	то же самое	3	5
12	более или менее	5	4
13	пока еще не	1	4
14	до сих пор	5	4
15	говоря уже о	1	4
16	до тех пор	1	4
17	на то что	4	4
18	в том что	4	4
19	не говоря уже	1	4
20	что иное как	1	3
21	в чистом виде	2	3
22	одной стороны и	1	3
23	если бы не	1	3
24	но и в	2	3
25	только то что	1	3
26	точно так же	3	3
27	и в этом	1	3
28	не может быть	7	3
29	есть не что	1	3
30	и что такое	1	3
31	не что иное	1	3
32	только тогда когда	1	3
33	должны были бы	2	2
34	здесь идет речь	1	2
35	в советской науке	1	2
36	так что в	1	2
37	никак не может	1	2
38	с самого начала	2	2
39	сами по себе	1	2
40	можно говорить о	1	2
41	бы то ни	2	2
42	а может быть	1	2
43	можно было бы	3	2
44	может быть только	1	2
45	содержит в себе	1	2
46	в том случае	1	2
47	еще не есть	1	2
48	для того чтобы	1	2
49	в этой работе	1	2
50	и многие другие	1	2
51	не только в	1	2
52	то что она	1	2
53	само по себе	2	2
54	и тот же	2	2
55	один и тот	2	2
56	только в связи	1	2
57	между собой и	1	2
58	вопрос о том	2	2
59	несмотря на всю	1	2
60	подобно тому как	1	2
61	по этому поводу	2	2
62	мы еще не	1	2
63	в тот момент	1	1
64	связаны между собою	1	1
65	к сожалению однако	2	1
66	этому поводу необходимо	1	1
67	идет только о	1	1
68	что в этом	1	1
69	мы хотели бы	1	1
70	иметь в виду	1	1
71	а не какие-нибудь	1	1
72	это было бы	1	1
73	в обратном порядке	1	1
74	лежащего в основе	1	1
75	чем иным как	1	1
76	внимание на то	1	1
77	о том как	1	1
78	вопросе о том	1	1
79	же как и	1	1
80	в и ленина	1	1
81	для нас важны	1	1
82	с этим мы	1	1
83	является не чем	1	1
84	еще не знаем	1	1
85	в зависимости от	2	1
86	мы могли бы	1	1
87	на самом же	1	1
88	а так как	1	1
89	в этом отношении	1	1
90	то что в	2	1
91	к тому чтобы	1	1
92	лежат в основе	1	1
93	связаны между собой	1	1
94	не только все	1	1
95	и потому в	1	1
96	и относящиеся сюда	1	1
97	при каких условиях	1	1
98	есть нечто целое	1	1
99	вместе с тем	2	1
100	возникает вопрос о	1	1
101	и тем не	2	1
102	не может считаться	1	1
103	это может быть	1	1
104	то время как	3	1
105	что это за	3	1
106	так же как	2	1
107	не чем иным	1	1
108	здесь мы имеем	2	1
109	того что он	1	1
110	и что здесь	1	1
111	при таком положении	1	1
112	сих пор мы	2	1
113	связи с целым	1	1
114	то ни было	2	1
115	именно такого рода	1	1
116	на первый взгляд	2	1
117	можно сколько угодно	1	1
118	то и здесь	2	1
119	если бы в	1	1
120	нечто целое и	1	1
121	другой стороны однако	1	1
122	и этот момент	1	1
123	как один из	1	1
124	обстоит дело с	2	1
125	том что и	1	1
126	а для этого	1	1
127	в одном случае	1	1
128	какой бы то	1	1
129	уже о том	1	1
130	так как нам	1	1
131	сейчас мы можем	1	1
132	тем что они	1	1
133	есть только в	1	1
134	самом же деле	1	1
135	если один и	1	1
136	не менее и	1	1
137	отнюдь не означает	1	1
138	да и не	1	1
139	но тем не	1	1
140	мы не можем	2	1
141	для нас не	2	1
142	в то время	3	1
143	относится и к	1	1
144	мы не будем	3	1
145	хотя бы в	1	1
146	и это тоже	1	1
147	чрезвычайно важно для	1	1
148	не только на	1	1
149	но все же	3	1
150	сам собой возникает	1	1
151	в этих случаях	2	1
152	по себе но	1	1
153	и что их	1	1
154	один из видов	1	1
155	том случае когда	1	1
156	что мы должны	1	1
157	что речь идет	1	1
