N	2gram	Tiupa_Lite_1	Hudozhes
1	том что	14	16
2	и в	8	14
3	у чехова	1	13
4	так и	4	13
5	не только	24	12
6	при этом	19	12
7	о том	2	12
8	в том	16	12
9	а не	16	12
10	в себе	7	11
11	в этом	12	11
12	прежде всего	11	11
13	в рассказе	1	11
14	в своей	4	10
15	для него	2	10
16	то же	5	9
17	как и	6	9
18	чеховского рассказа	1	9
19	что он	5	9
20	в качестве	17	9
21	у него	3	9
22	с собачкой	2	8
23	по отношению	3	8
24	в этой	4	8
25	как в	5	8
26	то что	10	8
27	же время	5	8
28	в его	7	8
29	между тем	2	8
30	отношению к	2	8
31	в то	5	8
32	еще не	4	7
33	тогда как	13	7
34	это не	4	7
35	своего рода	11	7
36	не в	8	7
37	казалось бы	5	7
38	личности в	1	7
39	к тому	2	7
40	быть может	1	7
41	уже не	7	7
42	не случайно	2	7
43	именно в	1	7
44	не может	5	7
45	как бы	7	7
46	а в	3	7
47	как правило	2	6
48	в концовке	1	6
49	художественного мышления	1	6
50	в первой	1	6
51	человека в	1	6
52	в глазах	1	6
53	было бы	2	6
54	читателя в	2	6
55	никогда не	4	6
56	жизни в	1	6
57	что в	3	6
58	самом деле	2	5
59	с его	5	5
60	перед нами	1	5
61	но в	3	5
62	точки зрения	6	5
63	не менее	7	5
64	и его	4	5
65	потому что	3	5
66	к себе	3	5
67	и он	1	5
68	можно было	2	5
69	во второй	1	5
70	только в	8	5
71	друг друга	4	5
72	может быть	13	5
73	но и	17	5
74	в частности	15	5
75	к жизни	1	5
76	в этих	1	5
77	героя и	1	5
78	жизни и	3	5
79	художественного целого	2	4
80	к другому	1	4
81	он уже	1	4
82	и о	1	4
83	столь же	4	4
84	а только	2	4
85	в центре	1	4
86	в своем	11	4
87	в действительности	1	4
88	дамы с	2	4
89	то в	1	4
90	в самом	3	4
91	всего лишь	4	4
92	та же	2	4
93	на то	1	4
94	он не	1	4
95	и читателя	1	4
96	и с	1	4
97	несмотря на	3	4
98	этой связи	1	4
99	тем не	2	4
100	человеческого я	3	4
101	она не	1	4
102	в русской	10	4
103	по своей	3	4
104	связи с	6	4
105	как будто	2	4
106	можно сказать	1	4
107	того что	6	4
108	один из	3	4
109	уединенного сознания	50	4
110	себя в	6	4
111	из них	4	4
112	в конце	4	4
113	как раз	4	4
114	не было	3	4
115	и все	1	4
116	мы узнаем	1	4
117	только что	1	4
118	и от	1	4
119	по преимуществу	4	3
120	с точки	2	3
121	едва ли	1	3
122	говорить о	1	3
123	в мире	2	3
124	и на	1	3
125	как субъекта	1	3
126	анну сергеевну	1	3
127	в ее	1	3
128	отнюдь не	2	3
129	идет о	1	3
130	как к	1	3
131	все же	4	3
132	в нем	2	3
133	в творческом	1	3
134	и по	1	3
135	на этом	2	3
136	лишь в	4	3
137	его в	3	3
138	первой главе	1	3
139	даже в	2	3
140	в своих	4	3
141	такой же	1	3
142	несет в	2	3
143	в ходе	1	3
144	рассказа о	1	3
145	все эти	2	3
146	себе самому	1	3
147	в тексте	8	3
148	тем что	2	3
149	этом отношении	2	3
150	своего я	1	3
151	что при	1	3
152	для себя	5	3
153	как мы	1	3
154	в пределах	3	3
155	приводит к	3	3
156	в финале	1	3
157	друг для	2	3
158	еще в	4	3
159	если бы	1	3
160	о нем	1	3
161	а также	5	3
162	русской литературе	5	3
163	же в	5	3
164	в литературе	1	3
165	в заключительной	1	3
166	но не	4	3
167	и даже	3	3
168	со стороны	4	3
169	если говорить	1	3
170	творчестве чехова	1	3
171	превращается в	2	3
172	то и	2	3
173	однако и	1	3
174	картину мира	1	3
175	в связи	4	3
176	в творчестве	1	3
177	такого рода	10	3
178	своего времени	2	3
179	финале рассказа	1	3
180	но одновременно	2	3
181	от него	1	3
182	для друга	2	3
183	или не	1	3
184	в равной	2	3
185	может и	1	3
186	к этой	1	3
187	я и	7	2
188	говоря о	1	2
189	например в	3	2
190	же как	1	2
191	на самом	1	2
192	только потому	1	2
193	оно было	1	2
194	в их	3	2
195	той же	3	2
196	для своего	2	2
197	мы не	1	2
198	вопрос о	1	2
199	не была	1	2
200	равной мере	1	2
201	жизни как	1	2
202	художественности как	3	2
203	к своему	1	2
204	но как	1	2
205	конечном счете	4	2
206	в е	2	2
207	его я	2	2
208	в одной	1	2
209	в рамках	6	2
210	в художественном	4	2
211	как нам	1	2
212	или иную	2	2
213	в целом	8	2
214	так или	8	2
215	в ответ	1	2
216	внутреннего я	2	2
217	так в	1	2
218	только на	2	2
219	как он	2	2
220	так сказать	1	2
221	наш взгляд	5	2
222	ключ к	1	2
223	уже говорилось	1	2
224	на наш	5	2
225	однако в	2	2
226	не бывает	1	2
227	значительной степени	1	2
228	в другом	2	2
229	не умеет	1	2
230	его личности	1	2
231	одной из	1	2
232	впервые в	1	2
233	должно быть	1	2
234	иначе говоря	1	2
235	автора и	1	2
236	в следующем	1	2
237	состоит в	11	2
238	с позиции	2	2
239	не столько	5	2
240	от себя	2	2
241	что я	2	2
242	сих пор	1	2
243	художественного мира	1	2
244	как от	1	2
245	для нее	2	2
246	как все	2	2
247	они не	1	2
248	бы на	2	2
249	что художественное	1	2
250	не о	1	2
251	он говорил	1	2
252	не имеет	1	2
253	одна из	3	2
254	концепция личности	1	2
255	личности к	1	2
256	мышления и	2	2
257	жизни на	2	2
258	со своим	1	2
259	эстетической природы	1	2
260	на него	1	2
261	художественности в	1	2
262	личность не	2	2
263	литературного творчества	1	2
264	с ее	1	2
265	на основе	1	2
266	при котором	1	2
267	чеховского героя	1	2
268	в себя	2	2
269	произведения с	2	2
270	на вопрос	1	2
271	никак не	1	2
272	и что	1	2
273	его жизни	1	2
274	до сих	1	2
275	начинается и	1	2
276	в значительной	1	2
277	в конечном	5	2
278	художественного письма	9	2
279	второй половине	1	2
280	автора героя	1	2
281	впрочем и	1	2
282	слова в	1	2
283	в начале	1	2
284	по выражению	2	2
285	за ним	1	2
286	ту или	2	2
287	мы знаем	1	2
288	а то	1	2
289	при всей	3	2
290	на том	2	2
291	внутреннего мира	1	2
292	в зеркале	1	2
293	представляют собой	1	2
294	или иначе	9	2
295	с той	1	2
296	а с	1	2
297	себя и	1	2
298	что не	2	2
299	до конца	1	2
300	человек в	1	2
301	или с	1	2
302	и ты	1	2
303	и ему	1	2
304	и м	2	2
305	вся жизнь	1	2
306	эти слова	1	2
307	установкой на	1	2
308	что же	1	2
309	зрелого чеховского	1	2
310	да и	3	2
311	в это	1	2
312	и не	12	2
313	с этой	5	2
314	каждого из	1	2
315	только для	1	2
316	нет ничего	2	2
317	отказ от	7	2
318	пока еще	1	2
319	литературе в	3	2
320	перед собой	1	2
321	своей собственной	2	2
322	не знает	1	2
323	которая не	2	2
324	ключевой для	1	1
325	как известно	1	1
326	в сфере	3	1
327	человека и	2	1
328	достаточно вспомнить	1	1
329	и то	2	1
330	и др	3	1
331	впервые не	1	1
332	художественных произведений	1	1
333	тех же	3	1
334	я впоследствии	1	1
335	всего это	1	1
336	в ситуации	1	1
337	за собой	1	1
338	достоевского в	1	1
339	на две	1	1
340	из его	2	1
341	проникает в	1	1
342	исходит из	3	1
343	художественности не	2	1
344	то самое	1	1
345	века в	3	1
346	в чеховской	1	1
347	и за	1	1
348	также и	3	1
349	же следует	1	1
350	русской культуре	1	1
351	факторов художественного	2	1
352	все последующее	1	1
353	для осмысления	1	1
354	есть нечто	1	1
355	в сущности	2	1
356	в решении	2	1
357	собственно художественной	1	1
358	чужую личность	1	1
359	я не	7	1
360	х годов	2	1
361	ты для	1	1
362	не сводится	3	1
363	хотя бы	2	1
364	ему в	1	1
365	целого в	1	1
366	заключительной фразе	1	1
367	это время	1	1
368	жизни столь	1	1
369	разумеется не	1	1
370	называл это	1	1
371	характерную для	1	1
372	личное существование	1	1
373	нам представляется	1	1
374	что его	3	1
375	в чем	1	1
376	в литературоведении	1	1
377	чтобы тотчас	1	1
378	с самой	1	1
379	в сторону	1	1
380	сознания не	1	1
381	его сознания	2	1
382	ответ на	1	1
383	в общем	1	1
384	xix столетия	3	1
385	отношение к	1	1
386	впечатления бахтин	1	1
387	художественного впечатления	2	1
388	тут же	1	1
389	к своей	2	1
390	это были	1	1
391	основа не	2	1
392	средних веков	1	1
393	в настоящем	1	1
394	один и	1	1
395	формируется одновременно	1	1
396	относится к	2	1
397	духовных ценностей	1	1
398	и я	6	1
399	первый взгляд	1	1
400	оказывается не	2	1
401	в акте	1	1
402	его на	1	1
403	общего с	2	1
404	не ощущается	1	1
405	ценностный центр	1	1
406	от собственного	1	1
407	о жизни	1	1
408	однако не	1	1
409	на человека	1	1
410	они предстают	1	1
411	бы я	2	1
412	сознания в	12	1
413	и как	1	1
414	из работ	1	1
415	письма это	1	1
416	что произведение	1	1
417	позиция уединенного	2	1
418	в произведении	1	1
419	в которой	1	1
420	художественного события	1	1
421	состоит как	1	1
422	решающее значение	1	1
423	это открытие	1	1
424	он в	1	1
425	бы не	3	1
426	из этих	2	1
427	вопрос что	1	1
428	во многих	2	1
429	вопросов бытия	1	1
430	в мир	1	1
431	внутреннюю сторону	1	1
432	же это	2	1
433	к одному	1	1
434	не как	4	1
435	в силу	4	1
436	и вот	1	1
437	конструктивных принципов	1	1
438	и казалось	1	1
439	чтобы в	1	1
440	и этот	1	1
441	персонажей фона	1	1
442	русского классического	1	1
443	то ни	1	1
444	глубоко в	1	1
445	реализм xix	3	1
446	а их	1	1
447	художественное видение	1	1
448	картиной мира	1	1
449	а как	2	1
450	может стать	1	1
451	о месте	1	1
452	роль в	2	1
453	ориентировано на	1	1
454	авторского сознания	1	1
455	и тем	4	1
456	в итоге	1	1
457	же различных	1	1
458	для них	2	1
459	литературного произведения	4	1
460	писателя оказывается	1	1
461	он же	1	1
462	соответствии с	1	1
463	далеко не	3	1
464	этого персонажа	1	1
465	этого не	2	1
466	с тем	1	1
467	а за	1	1
468	в слове	2	1
469	и уже	1	1
470	он и	3	1
471	между собою	1	1
472	в москве	2	1
473	в чистом	1	1
474	духовной жизни	4	1
475	и тому	1	1
476	и того	2	1
477	дома с	1	1
478	как замечает	1	1
479	на первый	1	1
480	в г	1	1
481	творческого наследия	1	1
482	места в	1	1
483	не покидает	1	1
484	свое назначение	1	1
485	поистине не	1	1
486	здесь впервые	1	1
487	это делает	1	1
488	установка на	1	1
489	характер это	1	1
490	к предмету	1	1
491	другому как	1	1
492	в отличие	5	1
493	в которых	1	1
494	не исчерпывается	1	1
495	самоактуализацию как	1	1
496	в одном	1	1
497	по характеристике	3	1
498	кристаллизуется в	1	1
499	в становлении	1	1
500	и более	1	1
501	я героя	1	1
502	не должно	1	1
503	тому чтобы	1	1
504	на всю	1	1
505	этом не	1	1
506	бы быть	1	1
507	бы но	1	1
508	между прочим	1	1
509	например и	1	1
510	раз и	2	1
511	иной раз	1	1
512	вовсе не	1	1
513	в отношении	1	1
514	между людьми	1	1
515	чистом виде	1	1
516	на три	1	1
517	на рубеже	3	1
518	так как	1	1
519	вплоть до	2	1
520	тем самым	5	1
521	сидя в	1	1
522	мира не	1	1
523	человечества и	1	1
524	самого начала	1	1
525	как о	1	1
526	дело в	3	1
527	от чужого	1	1
528	может игнорировать	2	1
529	у кого	1	1
530	в плане	1	1
531	в основе	3	1
532	например что	1	1
533	вниманию читателя	1	1
534	из их	1	1
535	это еще	1	1
536	художественной деятельности	8	1
537	не могло	2	1
538	жизненной позиции	1	1
539	и всегда	1	1
540	жизни не	2	1
541	текста и	1	1
542	к чужому	1	1
543	сколь и	1	1
544	с читателем	2	1
545	предстает субъектом	1	1
546	художественности при	2	1
