N	4gram	Voloshinov_1	Myslijsy
1	в то же время	3	3
2	все более и более	1	2
3	до тех пор пока	2	2
4	один и тот же	3	2
5	до сих пор не	1	1
6	в том числе и	2	1
7	и в таком случае	1	1
8	иначе и быть не	1	1
9	на этот вопрос мы	2	1
10	одного и того же	5	1
11	одним и тем же	1	1
12	что же касается до	1	1
13	и та и другая	1	1
14	второй половины xix века	1	1
15	и не может быть	4	1
16	одной и той же	2	1
17	самый вопрос о том	1	1
18	с точки зрения этого	1	1
19	нет и не может	2	1
20	одна и та же	1	1
21	одну и ту же	1	1
22	этот вопрос мы не	1	1
