N	2gram	Voloshinov_1	Problemy
1	и в	19	35
2	как бы	15	31
3	и не	26	27
4	что он	2	24
5	в его	6	21
6	но в	7	19
7	как и	12	18
8	не может	24	18
9	себе самому	1	18
10	к другому	3	16
11	в нем	10	16
12	то же	7	15
13	и все	5	15
14	в сущности	3	14
15	в этом	16	14
16	и его	19	14
17	для него	9	14
18	может быть	26	14
19	но и	8	14
20	все это	3	14
21	он не	3	13
22	что я	1	13
23	к нему	1	13
24	и с	2	12
25	в другом	2	12
26	прежде всего	13	12
27	и к	3	12
28	в пределах	6	11
29	в то	3	11
30	слова и	3	11
31	самом деле	10	10
32	не только	8	10
33	не в	5	10
34	же время	3	10
35	внутренний диалог	1	10
36	то что	8	10
37	на самом	3	9
38	в отношении	4	9
39	мы уже	2	8
40	все же	8	8
41	самого начала	4	8
42	как мы	13	8
43	с самого	4	8
44	так и	11	8
45	себя и	1	8
46	и для	11	8
47	потому что	1	8
48	еще не	4	7
49	на них	1	7
50	с его	1	7
51	себе и	2	7
52	и наконец	1	7
53	лишь в	9	7
54	там где	2	7
55	таким образом	17	7
56	вовсе не	5	7
57	так же	7	7
58	что же	4	7
59	точки зрения	34	7
60	а в	4	7
61	отношении к	4	7
62	отношению к	2	7
63	и на	4	6
64	он сам	1	6
65	но не	1	6
66	по отношению	3	6
67	отношение к	1	6
68	в самом	10	6
69	в плане	1	6
70	в каждом	7	6
71	в слове	10	6
72	к тому	2	6
73	он с	1	6
74	в одном	1	6
75	и что	1	6
76	только в	9	6
77	слова в	1	6
78	и т.п	10	6
79	стремится к	1	6
80	от него	2	6
81	не знает	2	6
82	что в	4	6
83	и то	1	5
84	с собою	1	5
85	как в	4	5
86	в себе	2	5
87	пределах одного	2	5
88	внутренней речи	9	5
89	знает и	1	5
90	в конце	5	5
91	во время	1	5
92	на него	1	5
93	и это	3	5
94	во внутренний	2	5
95	в том	6	5
96	с ними	1	5
97	так что	1	5
98	к самому	1	5
99	и даже	2	5
100	к своему	2	5
101	как к	2	5
102	этого слова	2	5
103	ведь и	1	4
104	так чтобы	1	4
105	в чем	2	4
106	нет и	4	4
107	же и	2	4
108	тон и	1	4
109	та же	1	4
110	что это	1	4
111	и вот	1	4
112	друг с	1	4
113	но все	3	4
114	же не	1	4
115	его в	3	4
116	переходим к	3	4
117	рядом с	5	4
118	в своей	3	4
119	друг другу	1	4
120	по себе	4	4
121	никогда не	2	4
122	и без	1	4
123	стиль и	1	4
124	как раз	2	4
125	его за	1	4
126	той или	1	4
127	сознания и	3	4
128	еще в	1	4
129	все его	1	4
130	между тем	3	4
131	говорит он	2	4
132	и так	1	4
133	только на	4	4
134	всяком случае	2	4
135	так как	2	4
136	не о	1	4
137	тем что	2	4
138	или иной	3	4
139	с другой	5	4
140	и прежде	2	4
141	с другом	1	4
142	что не	2	4
143	до конца	5	4
144	а не	7	4
145	но как	1	4
146	в той	1	4
147	человек и	1	4
148	бы в	2	4
149	тот же	4	4
150	во всяком	5	4
151	а между	1	3
152	это и	3	3
153	высшей степени	3	3
154	говорить о	1	3
155	в виду	2	3
156	бы то	8	3
157	во всех	7	3
158	установкой на	2	3
159	совсем не	1	3
160	для других	2	3
161	в общем	1	3
162	за пределы	5	3
163	в одной	2	3
164	с этим	4	3
165	его к	2	3
166	в целом	1	3
167	все эти	7	3
168	то ни	8	3
169	было бы	4	3
170	этом смысле	2	3
171	нет в	1	3
172	в высшей	3	3
173	с тем	1	3
174	сам и	1	3
175	в котором	3	3
176	к одному	4	3
177	не как	2	3
178	собой и	1	3
179	ничего не	6	3
180	или как	1	3
181	только с	1	3
182	и т.д	2	3
183	с ее	2	3
184	в ее	7	3
185	внутренняя речь	9	3
186	с человеком	1	3
187	под влиянием	1	3
188	сводится к	3	3
189	и во	2	3
190	что и	2	3
191	это не	1	3
192	в форме	1	3
193	того что	3	3
194	нуждается в	3	3
195	словом и	2	3
196	со всеми	1	3
197	уже не	1	3
198	уже в	1	3
199	из них	3	3
200	мы остановимся	1	3
201	в последующем	1	3
202	должно быть	2	3
203	дело идет	4	3
204	в начале	5	3
205	и от	3	3
206	может войти	1	3
207	конце концов	3	3
208	мы должны	3	3
209	речь героя	1	3
210	ни было	10	3
211	том что	3	3
212	сказать что	4	3
213	другой стороны	6	3
214	каждое слово	1	3
215	этого необходимо	1	2
216	обращено к	1	2
217	например в	1	2
218	ибо как	1	2
219	в первом	3	2
220	не хочет	1	2
221	и этот	2	2
222	а как	3	2
223	мы говорили	3	2
224	другом направлении	1	2
225	в каждой	1	2
226	в ней	4	2
227	быть в	2	2
228	столь же	1	2
229	но конечно	1	2
230	в голове	1	2
231	отличие от	5	2
232	не просто	2	2
233	определяется не	1	2
234	материалом для	1	2
