N	3gram	Voloshinov_2	FransuaR
1	то же время	8	6
2	в то же	8	6
3	как мы уже	3	5
4	до сих пор	3	4
5	в той же	1	4
6	но в то	5	4
7	в связи с	7	4
8	на самом деле	4	3
9	в том числе	1	3
10	в отличие от	3	3
11	в сущности только	1	3
12	мы уже говорили	1	3
13	и прежде всего	2	3
14	для того чтобы	6	3
15	в той или	3	2
16	по отношению к	8	2
17	сомнению что и	1	2
18	и в других	1	2
19	от правильного понимания	1	2
20	но и в	2	2
21	в этом отношении	1	2
22	том числе и	1	2
23	в значительной степени	2	2
24	по сравнению с	1	2
25	верх и низ	1	2
26	не может быть	10	2
27	о том что	3	2
28	той или иной	4	2
29	можно сказать что	1	2
30	как и в	1	2
31	мы встречаем в	2	2
32	как мы видели	3	2
33	смысле этого слова	4	1
34	и в более	1	1
35	в другом месте	1	1
36	приводит его к	1	1
37	на том что	1	1
38	что иное как	1	1
39	но как раз	1	1
40	и т.п эта	1	1
41	только в пределах	1	1
42	же время это	1	1
43	прежде всего на	1	1
44	какой бы то	2	1
45	быть понято и	1	1
46	дело в том	1	1
47	и оценивает только	1	1
48	в данном контексте	2	1
49	не знает ни	2	1
50	с одним из	1	1
51	мы уже сказали	1	1
52	и так сказать	1	1
53	и в особенности	1	1
54	обычном смысле слова	1	1
55	свидетельствует о том	1	1
56	в этом случае	1	1
57	в нем и	1	1
58	вполне понятно что	1	1
59	с точки зрения	13	1
60	они не могут	1	1
61	о котором говорил	1	1
62	дело вовсе не	1	1
63	и не может	3	1
64	определяющее влияние на	1	1
65	еще тем что	1	1
66	бы то ни	4	1
67	уже названная нами	1	1
68	точном смысле слова	1	1
69	в собственном смысле	2	1
70	в сущности почти	1	1
71	или иной степени	2	1
72	слова все это	1	1
73	может быть и	5	1
74	уже говорили что	1	1
75	может быть понято	1	1
76	во франции и	1	1
77	характер по отношению	1	1
78	не что иное	1	1
79	время это и	1	1
80	и тем же	2	1
81	то ни было	4	1
82	однако и здесь	1	1
83	в высшей степени	3	1
84	или иной форме	1	1
85	имеются существенные различия	1	1
86	во всяком случае	2	1
87	как мы увидим	1	1
88	в точном смысле	4	1
89	для правильного понимания	1	1
90	с другой стороны	1	1
91	само по себе	1	1
92	в его целом	1	1
93	одним и тем	2	1
94	одной из важнейших	1	1
95	мы видели что	1	1
96	ко всем этим	1	1
97	для эпохи возрождения	1	1
98	во всех этих	1	1
99	даже и в	1	1
100	в свою очередь	5	1
101	названная нами книга	1	1
102	к нему и	1	1
103	с самого начала	5	1
104	в отрыве от	1	1
105	и притом лишь	1	1
106	одной из форм	1	1
107	так и других	1	1
108	и т.п то	1	1
109	в обычном смысле	1	1
110	но ведь это	1	1
111	в направлении к	3	1
112	в узком смысле	2	1
113	мы уже указывали	1	1
114	для него как	1	1
115	в языке но	1	1
116	именно для того	2	1
117	но все же	1	1
118	но также и	1	1
119	нам уже приходилось	1	1
120	в том что	6	1
121	не нуждается в	1	1
122	как мы знаем	1	1
