N	3gram	Bakhtin_Pr_1	Myslijsy
1	сами по себе	3	7
2	во всяком случае	3	7
3	в том что	7	7
4	по крайней мере	2	5
5	подобно тому как	3	4
6	до сих пор	2	4
7	то и другое	1	4
8	в одно время	1	4
9	в то время	2	4
10	то время как	1	3
11	смысле этого слова	1	3
12	не могут быть	1	3
13	то есть не	2	3
14	мы не можем	1	3
15	на самом деле	3	2
16	нам кажется что	2	2
17	между тем как	4	2
18	то что в	1	2
19	и тогда когда	1	2
20	не в том	1	2
21	с другой стороны	2	2
22	для того чтобы	2	2
23	то же время	7	2
24	так и в	1	2
25	само по себе	2	2
26	не может быть	3	2
27	с самого начала	2	2
28	в этом смысле	9	2
29	в то же	7	2
30	в устах другого	1	1
31	могли бы быть	1	1
32	мы его не	1	1
33	дело в том	1	1
34	себе и на	1	1
35	что это не	1	1
36	двух или нескольких	1	1
37	что все в	1	1
38	выйти за пределы	1	1
39	не было ничего	1	1
40	мир и чем	1	1
41	том что он	4	1
42	нас потому что	1	1
43	потому что не	1	1
44	может быть только	1	1
45	не отличается от	1	1
46	в отличие от	2	1
47	бы то ни	3	1
48	тому как в	1	1
49	возможно только при	1	1
50	его как бы	1	1
51	но это не	3	1
52	и не может	2	1
53	потому что из	1	1
54	и для него	1	1
55	как мы их	1	1
56	с этой точки	1	1
57	но с другой	1	1
58	отношения между ними	1	1
59	между ними не	1	1
60	то ни было	2	1
61	в некоторых из	1	1
62	по сравнению с	1	1
63	то что он	1	1
64	во всех этих	1	1
65	это не так	1	1
66	все же не	1	1
67	для нас потому	1	1
68	его восприятие в	1	1
69	но не только	1	1
70	друг к другу	1	1
71	что мы видим	1	1
72	что они не	1	1
73	от той же	1	1
74	то что я	1	1
75	а в том	1	1
76	и как бы	1	1
77	они могли бы	1	1
78	не потому что	2	1
79	в человеке и	1	1
80	в том чтобы	1	1
81	о том что	2	1
82	в одном из	2	1
83	то есть в	3	1
84	что и в	1	1
85	но все эти	1	1
86	но все же	1	1
87	и не во	1	1
88	были бы в	1	1
89	в большинстве случаев	2	1
90	для него лишь	1	1
91	в его сознании	1	1
92	и в этом	3	1
93	в себе в	1	1
