N	3gram	Losev_Vlad_3	Komedia
1	в том что	10	9
2	в то время	4	5
3	с другой стороны	2	5
4	к тому же	5	5
5	том что он	1	4
6	то время как	2	4
7	в конце концов	5	4
8	то же время	2	4
9	в то же	3	4
10	в этом отношении	2	3
11	с одной стороны	3	3
12	о том что	8	3
13	не говоря уже	1	2
14	то же самое	1	2
15	при этом что	1	2
16	в первую очередь	1	2
17	до сих пор	1	2
18	то ни было	1	2
19	бы то ни	3	2
20	во всяком случае	3	2
21	на то что	2	2
22	в новое время	1	2
23	в специальном журнале	1	1
24	том что в	3	1
25	что иное как	1	1
26	что же касается	5	1
27	но и не	1	1
28	но и она	1	1
29	на себя внимание	2	1
30	как раз на	1	1
31	в течение одного	1	1
32	более или менее	5	1
33	в том числе	1	1
34	в том же	1	1
35	же как и	1	1
36	с этой точки	1	1
37	и не только	1	1
38	да и сам	1	1
39	вместе с тем	6	1
40	как будто бы	1	1
41	начала до конца	1	1
42	у него не	1	1
43	сам по себе	2	1
44	независимо от того	2	1
45	далеко за пределы	2	1
46	и в тех	1	1
47	можно было бы	1	1
48	это вовсе не	1	1
49	одна из них	1	1
50	прочим еще и	1	1
51	он не мог	1	1
52	с тех пор	1	1
53	в это время	2	1
54	так же как	2	1
55	чтобы в этой	1	1
56	в этой области	1	1
57	в данном случае	2	1
58	обращает на себя	2	1
59	не только в	1	1
60	именно в этой	1	1
61	на этот раз	1	1
62	только в виде	2	1
63	в отличие от	3	1
64	выходит далеко за	1	1
65	так или иначе	2	1
66	в течение всей	1	1
67	одной из самых	1	1
68	если они не	1	1
69	еще и теперь	1	1
70	незадолго до того	1	1
71	о которых мы	1	1
72	и в дальнейшем	1	1
73	и в том	2	1
74	потому что они	1	1
75	бросается в глаза	2	1
76	не мог бы	1	1
77	этой точки зрения	1	1
78	между прочим еще	1	1
79	не мог не	1	1
80	в более ранних	1	1
81	тем что их	1	1
82	едва ли можно	2	1
83	с самого начала	1	1
84	т i с	2	1
85	ни в одном	1	1
86	не что иное	1	1
87	в течение всего	1	1
88	при всем различии	1	1
89	может и не	1	1
90	к тому что	2	1
91	тем не менее	9	1
92	как мы видели	3	1
93	мы уже знаем	1	1
94	мы бы назвали	1	1
95	для того чтобы	1	1
