N	3gram	Vygotskiy__1	FransuaR
1	до сих пор	3	4
2	в связи с	1	4
3	на самом деле	2	3
4	в том числе	1	3
5	в отличие от	3	3
6	для того чтобы	5	3
7	в этом отношении	2	2
8	том числе и	1	2
9	одной и той	3	2
10	имеет в виду	2	2
11	и не было	1	2
12	по сравнению с	1	2
13	и той же	3	2
14	не может быть	8	2
15	все то что	3	2
16	о том что	7	2
17	можно сказать что	1	2
18	может быть в	1	2
19	как и в	4	2
20	в том же	1	2
21	что в эпоху	1	2
22	смысле этого слова	2	1
23	в виду и	1	1
24	что иное как	1	1
25	в основе своей	1	1
26	и в сущности	1	1
27	все дело в	1	1
28	оно может быть	1	1
29	дело в том	1	1
30	так как в	1	1
31	и в особенности	1	1
32	подобно тому как	5	1
33	считает что в	1	1
34	в настоящее время	2	1
35	может быть только	1	1
36	с точки зрения	2	1
37	вместе с ними	1	1
38	что в книге	1	1
39	вместо того чтобы	1	1
40	в собственном смысле	3	1
41	в своей основе	1	1
42	в значительной мере	1	1
43	и в области	1	1
44	к жизни и	1	1
45	не всегда можно	1	1
46	и потому не	1	1
47	и в частности	1	1
48	в применении к	2	1
49	в стихотворную форму	1	1
50	не что иное	1	1
51	в том чтобы	7	1
52	в первом случае	1	1
53	и тем же	1	1
54	и в этом	1	1
55	как будто бы	2	1
56	там же где	2	1
57	то что он	1	1
58	в связи со	1	1
59	во всяком случае	6	1
60	с другой стороны	5	1
61	мы все время	1	1
62	само по себе	5	1
63	одним и тем	1	1
64	мы видели что	2	1
65	в целом не	2	1
66	только то что	1	1
67	в вопросе о	1	1
68	между тем как	1	1
69	заключается в том	6	1
70	каждого из этих	2	1
71	и вместе с	1	1
72	в свою очередь	1	1
73	это и есть	1	1
74	первом случае мы	1	1
75	в одном из	2	1
76	к нему и	1	1
77	с самого начала	1	1
78	и в самом	2	1
79	быть в них	1	1
80	включает в себя	1	1
81	и его школы	1	1
82	в направлении к	1	1
83	мы видим что	2	1
84	в области литературы	1	1
85	тех или иных	2	1
86	это имеет в	1	1
87	в том что	9	1
88	в согласии с	1	1
89	что и в	2	1
90	те же самые	1	1
91	как мы знаем	1	1
92	и состоит что	1	1
