N	2gram	Vygotskiy__3	Dialekti
1	не есть	3	54
2	и не	10	27
3	а не	1	26
4	точки зрения	6	25
5	и в	25	24
6	значит что	4	24
7	это значит	4	24
8	есть нечто	1	23
9	не только	6	23
10	по себе	7	20
11	не может	6	19
12	не просто	1	18
13	и что	10	15
14	что все	1	14
15	с точки	1	14
16	то что	15	14
17	в таком	2	14
18	таким образом	17	13
19	что он	6	13
20	вовсе не	1	13
21	может быть	13	13
22	и даже	1	13
23	что это	5	12
24	того что	10	12
25	есть и	2	12
26	не менее	6	11
27	не имеет	1	11
28	что же	1	11
29	в сущности	1	10
30	отнюдь не	4	10
31	тем не	5	10
32	только не	1	10
33	есть не	1	9
34	что она	5	9
35	ни в	9	9
36	но и	4	9
37	абстрактное понятие	1	9
38	в этом	14	8
39	и как	5	8
40	отличается от	3	8
41	так что	2	8
42	в виде	3	8
43	прежде всего	4	8
44	что мы	7	8
45	том что	20	8
46	в самом	3	7
47	как и	15	7
48	никогда не	4	7
49	как раз	1	7
50	потому что	6	7
51	что оно	4	7
52	ясно что	2	7
53	в виду	1	7
54	другими словами	1	7
55	но что	1	7
56	ничем не	1	7
57	что в	17	7
58	что иное	1	6
59	иное как	1	6
60	то же	2	6
61	об этом	2	6
62	и с	1	6
63	превращается в	1	6
64	оно не	2	6
65	если бы	5	6
66	что и	10	6
67	и только	2	6
68	о том	5	6
69	так как	12	6
70	не на	1	6
71	и все	4	6
72	все это	6	6
73	кроме того	1	6
74	но если	1	6
75	не что	1	6
76	сам по	1	5
77	вопрос о	1	5
78	хотя и	2	5
79	и к	5	5
80	само по	2	5
81	он не	4	5
82	так и	5	5
83	было бы	10	5
84	в них	2	5
85	мы не	9	5
86	в том	23	5
87	можно ли	2	5
88	в то	4	5
89	тогда когда	4	5
90	и его	2	5
91	только в	10	5
92	уже не	2	5
93	одно из	1	5
94	что не	1	5
95	что для	1	5
96	как это	7	5
97	с этой	3	5
98	но это	5	5
99	не отличается	1	5
100	или не	1	5
101	или нет	1	5
102	как на	2	5
103	и то	2	4
104	время как	4	4
105	мы и	2	4
106	первый план	2	4
107	в чем	2	4
108	сама по	1	4
109	подобно тому	1	4
110	на первый	2	4
111	от себя	1	4
112	тому что	2	4
113	но только	3	4
114	если только	1	4
115	от того	4	4
116	не могут	4	4
117	и это	4	4
118	то время	4	4
119	о нем	1	4
120	к тому	4	4
121	с другой	6	4
122	для него	5	4
123	или иной	3	4
124	говорит о	1	4
125	у нас	1	4
126	так же	17	4
127	где же	1	4
128	тому как	2	4
129	хотя бы	1	4
130	только что	2	4
131	сказать что	4	4
132	мы уже	5	3
133	той же	4	3
134	зависимости от	6	3
135	и на	6	3
136	за пределы	1	3
137	с этим	4	3
138	в своем	4	3
139	все же	6	3
140	перед нами	10	3
141	все эти	7	3
142	на то	4	3
143	в нем	2	3
144	в силу	6	3
145	не будет	2	3
146	того или	2	3
147	он есть	1	3
148	должно быть	2	3
149	не в	6	3
150	раз и	1	3
151	из которых	5	3
152	тем самым	2	3
153	одна из	2	3
154	в основе	16	3
155	на себя	2	3
156	во всем	3	3
157	уже и	1	3
158	быть может	1	3
159	утверждает что	1	3
160	все время	2	3
161	вопрос об	2	3
162	с одной	5	3
163	есть в	1	3
164	то и	4	3
165	при помощи	1	3
166	из них	4	3
167	мы знаем	4	3
168	сами по	3	3
169	друг друга	4	3
170	случае не	1	3
171	не говорит	1	3
172	тем что	8	3
173	для того	7	3
174	в каком	2	3
175	может ли	2	3
176	ни на	2	3
177	одной стороны	5	3
178	как бы	10	3
179	с полной	1	3
180	и от	2	3
181	также не	1	3
182	все что	2	3
183	в слове	1	3
184	также и	1	2
185	например в	1	2
186	же как	6	2
187	в частности	4	2
188	только потому	2	2
189	или к	1	2
190	в чисто	2	2
191	в зависимости	5	2
192	уже по	2	2
193	в единой	1	2
194	социальная среда	1	2
195	так чтобы	1	2
196	из того	2	2
197	и он	1	2
198	сама же	1	2
199	в ней	1	2
200	начало и	1	2
201	еще не	4	2
202	всего этого	1	2
203	бы то	1	2
204	с его	2	2
205	но не	6	2
206	целый ряд	1	2
207	и понимания	1	2
208	но в	1	2
209	то в	3	2
210	в условиях	1	2
211	ни один	4	2
212	из этих	4	2
213	думать что	1	2
