N	2gram	Losev_Dial_1	Istorich
1	и в	18	28
2	и т	21	25
3	может быть	17	25
4	т д	19	22
5	а не	14	15
6	не может	12	15
7	никогда не	9	14
8	мы имеем	2	13
9	мы должны	5	13
10	для нас	1	13
11	то же	10	12
12	не только	13	12
13	что в	13	12
14	мы видим	4	11
15	только в	3	11
16	мы не	1	10
17	все же	5	10
18	и что	12	10
19	что он	11	10
20	мы увидим	2	10
21	но и	7	10
22	прежде всего	10	10
23	т е	25	10
24	не в	6	9
25	так и	9	9
26	о том	4	9
27	то что	13	9
28	в том	9	9
29	и не	30	9
30	в этом	12	8
31	но в	6	8
32	что это	11	8
33	таким образом	1	8
34	не всегда	1	8
35	если бы	12	8
36	в царство	1	7
37	в ней	3	7
38	здесь мы	1	7
39	это не	9	7
40	еще не	2	7
41	и др	1	7
42	что мы	1	7
43	так же	4	7
44	том что	9	7
45	было бы	12	7
46	в этих	5	7
47	а в	5	7
48	в этой	1	6
49	это тоже	1	6
50	его в	1	6
51	так например	1	6
52	тем не	1	6
53	не менее	2	6
54	к тому	4	6
55	что и	3	6
56	вслед за	2	6
57	так как	11	6
58	с другой	6	6
59	вместе с	1	6
60	когда он	1	6
61	видно что	1	6
62	например в	1	5
63	должна быть	3	5
64	вопрос о	2	5
65	мы будем	1	5
66	что они	3	5
67	в своем	5	5
68	более или	3	5
69	что она	7	5
70	в силу	1	5
71	по существу	1	5
72	или менее	3	5
73	дело не	2	5
74	этого обряда	1	5
75	в дальнейшем	5	5
76	можно было	5	5
77	в его	3	5
78	что здесь	2	5
79	но не	4	5
80	в качестве	2	5
81	до сих	2	5
82	сих пор	2	5
83	не должен	1	5
84	не знает	2	5
85	сказать что	10	5
86	другой стороны	4	5
87	и даже	13	4
88	и для	2	4
89	то мы	2	4
90	не то	6	4
91	с этим	2	4
92	все эти	2	4
93	на то	5	4
94	но все	3	4
95	об этом	4	4
96	и с	5	4
97	как и	2	4
98	даже в	3	4
99	в основе	3	4
100	связи с	1	4
101	должны быть	1	4
102	здесь не	1	4
103	так в	1	4
104	другими словами	2	4
105	того что	2	4
106	с одной	2	4
107	потому что	14	4
108	так что	15	4
109	к ним	2	4
110	а именно	1	4
111	и пр	5	4
112	превращается в	1	4
113	один из	3	4
114	одной стороны	2	4
115	могут быть	3	4
116	там где	1	4
117	друг с	1	4
118	как будто	1	4
119	все это	11	4
120	в связи	1	4
121	хотя бы	6	4
122	но это	8	4
123	и другие	1	4
124	они не	1	4
125	также и	7	3
126	чтобы не	2	3
127	время как	2	3
128	я не	5	3
129	то это	4	3
130	и он	5	3
131	не просто	7	3
132	перед нами	1	3
133	могли бы	1	3
134	к чему	1	3
135	точку зрения	3	3
136	очень много	3	3
137	при этом	1	3
138	не как	2	3
139	д все	1	3
140	и по	1	3
141	на этом	2	3
142	это конечно	2	3
143	же не	1	3
144	в другом	2	3
145	из них	2	3
146	не с	5	3
147	показывает что	1	3
148	и тогда	2	3
149	нас не	2	3
150	почти не	2	3
151	в котором	4	3
152	в их	3	3
153	и эти	1	3
154	что например	1	3
155	по себе	25	3
156	раз и	2	3
157	в то	6	3
158	дело в	1	3
159	того как	1	3
160	однако это	1	3
161	с другом	1	3
162	у меня	1	3
163	есть только	5	3
164	же самое	1	3
165	утверждать что	3	3
166	должен быть	1	3
167	как мы	4	3
168	бы дать	1	3
169	в образе	1	3
170	для этого	2	3
171	и должно	1	3
172	или на	2	3
173	представления о	1	3
174	в современной	2	3
175	ли он	1	3
176	в какой	1	3
177	во всем	2	3
178	в стороне	1	3
179	может оказаться	2	3
180	и его	1	3
181	уже не	2	3
182	не можем	1	3
183	если мы	2	3
184	и их	2	3
185	то время	1	3
186	именно в	2	3
187	мы еще	1	3
188	как это	4	3
189	наряду с	1	3
190	это за	2	3
191	в аид	1	3
192	что же	3	3
193	представлениями о	1	3
194	не непосредственно	1	3
195	точно так	2	3
196	отношения к	3	2
197	же как	2	2
198	и потому	3	2
199	и между	1	2
200	воспоминание о	1	2
201	по его	1	2
202	этот обряд	3	2
203	связаны между	1	2
204	что если	2	2
205	когда мы	1	2
206	к своему	1	2
207	столь же	1	2
208	так если	1	2
209	во всех	1	2
210	как таковая	2	2
211	то он	2	2
212	а только	3	2
213	точка зрения	2	2
214	мы сейчас	1	2
215	относится к	2	2
216	первый взгляд	1	2
217	как в	2	2
218	один только	1	2
219	то ясно	1	2
220	и как	7	2
221	от этого	3	2
222	тут и	2	2
223	которые в	1	2
224	тоже не	2	2
225	в очень	1	2
226	не более	1	2
227	в себе	11	2
228	как он	4	2
229	и если	1	2
230	в нем	16	2
231	связанные с	2	2
232	он не	3	2
233	всех этих	3	2
234	что нужно	1	2
235	и вот	6	2
236	том чтобы	1	2
237	а по	1	2
238	по смыслу	1	2
239	при помощи	1	2
240	и мы	5	2
241	и тем	1	2
242	но уже	2	2
243	нет в	1	2
244	это положение	1	2
245	в чистом	1	2
246	должно быть	3	2
247	на первый	1	2
248	для него	2	2
249	но если	5	2
250	что такое	10	2
251	в такой	1	2
252	миф о	1	2
253	бы мы	1	2
254	в эпоху	2	2
255	где нет	1	2
256	по мере	2	2
257	чистом виде	1	2
258	но они	2	2
259	эти две	1	2
260	что данная	1	2
261	как о	2	2
262	и другое	2	2
263	самого начала	1	2
264	что их	2	2
265	д если	1	2
266	очень мало	2	2
267	по своей	1	2
268	на природу	1	2
269	к мифу	3	2
270	только с	3	2
271	не могут	1	2
272	всего в	1	2
273	это происходит	1	2
274	указывает на	3	2
275	не есть	40	2
276	на это	1	2
277	вывод что	1	2
278	в ее	1	2
279	мысль о	1	2
280	и этим	1	2
281	с самого	1	2
282	и когда	1	2
283	на нее	1	2
284	ясно что	8	2
285	еще в	1	2
286	с чего	1	2
287	с ним	6	2
288	ничего не	17	2
289	но мы	1	2
290	между тем	1	2
291	и только	1	2
292	от этих	1	2
293	здесь в	2	2
294	в ту	1	2
295	мы хотим	1	2
296	с той	2	2
297	но так	2	2
298	сделать это	1	2
299	себя в	1	2
300	то и	2	2
301	ни было	2	2
302	борьбы с	1	2
303	в понятие	1	2
304	здесь же	1	2
305	был бы	1	2
306	не так	1	2
307	никто не	2	2
308	пока не	1	2
309	вовсе не	7	2
310	само по	5	2
311	как раз	4	2
312	были бы	2	2
313	в особенности	5	2
314	со стороны	2	2
315	даже не	3	2
316	солнечного света	1	2
317	еще и	3	2
318	с ней	2	2
319	а с	2	2
320	один и	1	2
321	что не	7	2
322	говорит о	5	2
323	связано с	1	2
324	зависит от	1	2
325	его как	1	2
326	в брак	1	2
327	конечно не	3	2
328	этих случаях	1	2
329	как бы	11	2
330	именно так	1	2
331	бывает что	1	2
332	у вас	1	2
333	не знаем	1	2
334	нисколько не	4	2
335	и часто	1	2
336	не существует	7	2
337	и от	2	2
338	бы в	3	2
339	ни к	2	2
340	смыслу этого	1	2
341	в мифе	12	2
342	не дает	1	2
343	она его	1	2
344	между ними	1	2
345	была бы	3	2
346	из этого	1	2
347	в виде	2	2
348	в частности	2	2
349	это было	2	2
350	к этому	2	2
351	не зависит	1	1
352	таковы в	1	1
353	можно говорить	2	1
354	речь идет	1	1
355	неотделима от	1	1
356	что образ	1	1
357	не остается	1	1
358	и то	9	1
359	на самом	3	1
360	он может	1	1
361	к своей	1	1
362	это и	4	1
363	жизни мы	1	1
364	и есть	16	1
365	тем же	1	1
366	и больше	2	1
367	исторических фактов	1	1
368	и этот	1	1
369	уже по	1	1
370	мы уже	1	1
371	его не	6	1
372	а как	1	1
373	есть не	3	1
374	и мифа	2	1
375	не содержат	1	1
376	та же	3	1
377	что уже	2	1
378	он как	1	1
379	есть нечто	10	1
380	говорить о	5	1
381	на себя	1	1
382	в полной	2	1
383	но даже	1	1
384	содержат в	2	1
385	же что	1	1
386	д на	1	1
387	об их	1	1
388	и иначе	1	1
389	как миф	1	1
390	иное как	1	1
391	будем иметь	1	1
392	значило бы	2	1
393	совсем не	1	1
394	другой пример	1	1
395	но как	2	1
396	необходимо даже	1	1
397	в сторону	1	1
398	только тогда	2	1
399	а он	3	1
400	одной общей	1	1
401	друга и	1	1
402	или иное	3	1
403	это или	2	1
404	что-нибудь другое	1	1
405	отнюдь не	9	1
406	и я	1	1
407	что хотя	1	1
408	себя за	1	1
409	не входят	1	1
410	если она	3	1
411	что именно	2	1
412	из уст	1	1
413	дает нам	1	1
414	стороны и	3	1
415	что как	2	1
416	миф не	14	1
417	вспомним что	1	1
418	что ее	1	1
419	в обрядах	1	1
420	помнить что	2	1
421	просто как	2	1
422	в полном	1	1
423	мужчины в	1	1
424	известен обычай	1	1
425	а со	1	1
426	и к	1	1
427	идти дальше	2	1
428	в противоположность	5	1
429	то в	7	1
430	еще на	1	1
431	в которой	1	1
432	и у	2	1
433	мы получаем	2	1
434	мне не	2	1
435	образом и	2	1
436	во главе	1	1
437	бы не	1	1
438	из этих	2	1
439	наука всегда	5	1
440	беда что	1	1
441	но он	1	1
442	но его	1	1
443	говорят о	2	1
444	тому же	2	1
445	в наших	1	1
446	дальше и	2	1
447	над ними	1	1
448	другого это	1	1
449	объединены одной	1	1
450	после этого	1	1
451	а просто	2	1
452	раз навсегда	1	1
453	на одну	1	1
454	и еще	3	1
455	сказал что	2	1
456	в толковании	1	1
457	содержит в	3	1
458	и говорить	2	1
459	собственно говоря	4	1
460	является не	2	1
461	или иных	1	1
462	могла бы	2	1
463	на всю	4	1
464	здесь он	1	1
465	главным образом	1	1
466	же касается	1	1
467	сейчас не	1	1
468	которая при	1	1
469	них не	1	1
470	на ту	1	1
471	времени и	1	1
472	с целью	1	1
473	или наконец	1	1
474	того или	1	1
475	этом смысле	3	1
476	во-вторых же	1	1
477	за ней	1	1
478	чаще всего	2	1
479	не соответствует	1	1
480	еще одно	1	1
481	в жизни	1	1
482	кажется что	1	1
483	люди не	1	1
484	в них	3	1
485	этого не	1	1
486	и вся	1	1
487	со своими	1	1
488	и уже	1	1
489	для чего	2	1
490	между собою	2	1
491	очень важное	1	1
492	никаких других	1	1
493	имеет форму	1	1
494	только тем	1	1
495	не значит	3	1
496	в понимании	1	1
497	и сейчас	2	1
498	в своей	2	1
499	представление о	1	1
500	почва для	1	1
501	оказывается что	1	1
502	себе а	2	1
503	в которых	2	1
