N	4gram	Bakhtin_Pr_4	Problemy
1	в то же время	5	5
2	такой как и все	4	4
3	в пределах одного контекста	4	4
4	в той или иной	1	3
5	в самом деле такого	3	3
6	что я немного делаю	3	3
7	последней разновидности третьего типа	3	3
8	на чужое слово и	2	3
9	ведь и сам знаю	3	3
10	тут в самом деле	3	3
11	знаю что я немного	3	3
12	но в то же	2	3
13	и сам знаю что	3	3
14	самом деле такого что	3	3
15	я ведь и сам	3	3
16	сам знаю что я	3	3
17	деле такого что переписываю	3	3
18	ну чудо и странность	1	2
19	делать я ведь и	2	2
20	отношения к чужому слову	2	2
21	меня кусок хлеба есть	2	2
22	таинственный смысл какой был	2	2
23	смысл какой был что	2	2
24	чудаками смотрели даже из	1	2
25	там это все из	1	2
26	как и в стилизации	2	2
27	направленное на свой предмет	2	2
28	известно что знаменитый суворов	1	2
29	такое иное и таинственный	2	2
30	на свой предмет слово	2	2
31	самой этой комнате за	2	2
32	есть я пожалуй и	2	2
33	то есть я пожалуй	2	2
34	впрочем что ж полководцы?	1	2
35	отношению к чужому слову	2	2
36	что в большинстве случаев	2	2
37	чтобы тут что-нибудь такое	2	2
38	в сказе установки на	2	2
39	делаю тем что переписываю	3	2
40	переписываю что грех переписывать	2	2
41	можно было бы развернуть	1	2
42	в тягость у меня	2	2
43	тут что-нибудь такое иное	2	2
44	истории известно что знаменитый	1	2
45	то такой как и	2	2
46	немного делаю тем что	3	2
47	на то пошло то	2	2
48	девушкин ну что ж	2	2
49	хлеба подчас даже черствый	2	2
50	ведь такой как и	2	2
51	пародийное слово может быть	2	2
52	кусок хлеба подчас даже	2	2
53	оглядки на чужое слово	1	2
54	ну да он там	1	2
55	никому не в тягость	2	2
56	даже из истории известно	1	2
57	и таинственный смысл какой	2	2
58	он тоже может почему	2	2
59	суворов пел петухом ну	1	2
60	все он только так	2	2
61	я никому не в	2	2
62	я немного делаю тем	3	2
63	я пожалуй и в	2	2
64	так вы и не	2	2
65	сиамских-то? положим они близнецы	1	2
66	установки на устную речь	2	2
67	что ли? он дескать	2	2
68	себе а то такой	2	2
69	люди подчас чудаками смотрели	1	2
70	установки на чужое слово	2	2
71	и в самой этой	2	2
72	ж тут в самом	3	2
73	если уж на то	2	2
74	есть трудами добытый законно	2	2
75	типов и разновидностей слова	2	2
76	он сам по себе	1	2
77	за перегородкой живу но	2	2
78	в скрытой же полемике	2	2
79	переписываю да все-таки я	2	2
80	и в большинстве случаев	2	2
81	то перед нами уже	2	2
82	подчас даже черствый но	2	2
83	и великие полководцы да	1	2
84	одно и то же	1	2
85	простой кусок хлеба подчас	2	2
86	политики и великие полководцы	1	2
87	пределах одного монологического контекста	2	2
88	сиамские близнецы ну да	1	2
89	да он там это	1	2
90	может быть более или	2	2
91	слово с оглядкой на	2	2
92	чудо и странность там	1	2
93	увидит что так тому	1	2
94	ну так вы и	2	2
95	только так себе а	2	2
96	тягость у меня кусок	2	2
97	в самой этой комнате	2	2
98	да все-таки я этим	2	2
99	ну да зачем их	1	2
100	так тому и следует	1	2
101	о том же предмете	2	2
102	он только так себе	2	2
103	в большинстве случаев сказ	2	2
104	да впрочем что ж	1	2
105	что ж тут в	3	2
106	друг на друга и	2	2
107	с точки зрения своего	2	2
108	композиционное замещение авторского слова	2	2
109	не нужно быть никому	2	2
110	великие люди подчас чудаками	1	2
111	сказе установки на чужое	2	2
112	комнате за перегородкой живу	2	2
113	это все из политики	1	2
114	вы и не думайте	2	2
115	кусок хлеба есть свой	2	2
116	все из политики и	1	2
117	у меня кусок хлеба	2	2
118	странность там говорят что	1	2
119	что переписываю что грех	2	2
120	полководцы да впрочем что	1	2
121	пожалуй и в самой	2	2
122	нет отчего же и	2	2
123	с другой стороны и	1	2
124	в скрытой полемике и	2	2
125	а то такой как	2	2
126	переписывать что ли? он	2	2
127	как и все он	2	2
128	что переписываю да все-таки	2	2
129	и странность там говорят	1	2
130	из политики и великие	1	2
131	не в тягость у	2	2
132	направлено на свой предмет	2	2
133	зачем их сиамских-то? положим	1	2
134	что грех переписывать что	2	2
135	пел петухом ну да	1	2
136	скрытой полемике и в	2	2
137	трудами добытый законно и	2	2
138	живу но это ничего	2	2
139	голосов в одном слове	1	2
140	перегородкой живу но это	2	2
141	что-нибудь такое иное и	2	2
142	слово направлено на свой	2	2
143	какой был что вот	2	2
144	и все он только	2	2
145	ведь и великие люди	1	2
146	их сиамских-то? положим они	1	2
147	да зачем их сиамских-то?	1	2
148	петухом ну да он	1	2
149	тоже может почему же	2	2
150	быть никому в тягость	2	2
151	близнецы ну да зачем	1	2
152	макар девушкин ну что	2	2
153	себе да и только	2	2
154	тому и следует быть	1	2
155	он там это все	1	2
156	иное и таинственный смысл	2	2
157	грех переписывать что ли?	2	2
158	нужно быть никому в	2	2
159	он ведь такой как	2	2
160	ну что ж тут	3	2
161	там говорят что сиамские	1	2
162	говорят что сиамские близнецы	1	2
163	знаменитый суворов пел петухом	1	2
164	и великие люди подчас	1	2
165	так себе а то	2	2
166	по себе еще не	2	2
167	как композиционное замещение авторского	2	2
168	смотрели даже из истории	1	2
169	подчас чудаками смотрели даже	1	2
170	этой комнате за перегородкой	2	2
171	такого что переписываю что	2	2
172	был что вот дескать	2	2
173	что знаменитый суворов пел	1	2
174	прямое авторское слово не	2	2
175	что так тому и	1	2
176	быть более или менее	2	2
177	впрочем ведь что же	2	2
178	из истории известно что	1	2
179	добытый законно и безукоризненно	2	2
180	великие полководцы да впрочем	1	2
181	законно и безукоризненно употребляемый	2	2
182	чужое слово не воспроизводится	2	2
183	уж на то пошло	2	2
184	в пределах одного монологического	2	2
185	все-таки я этим горжусь	2	2
186	по отношению к чужому	2	2
187	что такое чужой человек	1	2
188	ли? он дескать переписывает	2	2
189	в направлении его собственных	2	2
190	что сиамские близнецы ну	1	2
191	такое образное определение и	1	1
192	белкина например рассказ слова	1	1
193	или провинциализм указывает на	1	1
194	в отличие от предшествующих	1	1
195	и не может до	1	1
196	воспринимается обычная направленная только	1	1
197	бросает легкую объектную тень	1	1
198	нами уже или стилизация	1	1
199	игнорируются в этих рамках	1	1
200	ослабленным разновидностям других типов	1	1
201	себя речь речь с	1	1
202	в прямой авторской речи	1	1
203	о нем эта тема	1	1
204	даны в прямой авторской	1	1
205	служить прямо противоположным целям	1	1
206	ну да что ж	1	1
207	или еще лучше сказать	1	1
