N	2gram	Tiupa_Disk_2	Istorich
1	и в	16	28
2	может быть	16	25
3	а не	14	15
4	не может	9	15
5	никогда не	2	14
6	мы имеем	2	13
7	то же	6	12
8	не только	10	12
9	что в	5	12
10	только в	3	11
11	мы не	1	10
12	все же	6	10
13	и что	1	10
14	что он	2	10
15	но и	11	10
16	прежде всего	7	10
17	не в	3	9
18	так и	9	9
19	о том	4	9
20	то что	5	9
21	в том	8	9
22	и не	15	9
23	в этом	16	8
24	но в	11	8
25	таким образом	1	8
26	в ней	2	7
27	это не	3	7
28	еще не	6	7
29	и здесь	1	7
30	и др	1	7
31	том что	10	7
32	в этих	3	7
33	а в	2	7
34	в этой	4	6
35	ни один	1	6
36	о смерти	1	6
37	его в	3	6
38	тем не	1	6
39	не менее	7	6
40	к тому	1	6
41	что и	2	6
42	представляют собой	1	6
43	в исторической	3	6
44	с другой	5	6
45	вместе с	2	6
46	когда он	1	6
47	видно что	1	6
48	например в	3	5
49	должна быть	2	5
50	вопрос о	1	5
51	в своем	5	5
52	в силу	1	5
53	их в	2	5
54	восходят к	1	5
55	сказкой и	1	5
56	дело не	1	5
57	восходит к	3	5
58	в его	3	5
59	но не	7	5
60	в качестве	16	5
61	в одном	4	5
62	не знает	3	5
63	сказать что	1	5
64	другой стороны	2	5
65	героя в	5	5
66	ее в	1	5
67	и даже	1	4
68	и для	2	4
69	и на	5	4
70	как правило	1	4
71	чем это	1	4
72	не то	1	4
73	представляет собой	11	4
74	все эти	3	4
75	но все	1	4
76	об этом	1	4
77	и с	2	4
78	как и	16	4
79	даже в	1	4
80	на него	1	4
81	в основе	4	4
82	иногда не	1	4
83	здесь не	2	4
84	в пределах	4	4
85	так в	1	4
86	того что	1	4
87	манифестируется в	1	4
88	с одной	4	4
89	потому что	4	4
90	так что	1	4
91	в большинстве	2	4
92	большинстве случаев	1	4
93	превращается в	1	4
94	один из	1	4
95	одной стороны	4	4
96	могут быть	3	4
97	там где	1	4
98	как будто	3	4
99	все это	2	4
100	но это	3	4
101	также и	3	3
102	чтобы не	1	3
103	я не	1	3
104	ему в	1	3
105	не знают	3	3
106	там и	1	3
107	по отношению	4	3
108	не просто	1	3
109	перед нами	3	3
110	к чему	1	3
111	при этом	17	3
112	не как	1	3
113	на этом	1	3
114	в другом	3	3
115	из них	3	3
116	не с	2	3
117	нас не	1	3
118	в котором	3	3
119	в то	5	3
120	дело в	2	3
121	того как	1	3
122	однако это	1	3
123	утверждать что	1	3
124	должен быть	1	3
125	действия и	1	3
126	в образе	1	3
127	только через	1	3
128	для этого	1	3
129	и должно	1	3
130	в современной	1	3
131	в какой	1	3
132	во всем	1	3
133	может оказаться	1	3
134	и его	3	3
135	уже не	3	3
136	и их	1	3
137	тем что	1	3
138	в форме	1	3
139	именно в	2	3
140	как это	1	3
141	из которых	1	3
142	что же	2	3
143	в книге	1	3
144	будто бы	1	3
145	отношению к	4	3
146	одним из	1	2
147	же как	2	2
148	и между	1	2
149	а для	1	2
150	не вполне	1	2
151	в некотором	1	2
152	это время	1	2
153	к своему	2	2
154	столь же	3	2
155	бы то	1	2
156	во всех	1	2
157	легко может	2	2
158	точка зрения	1	2
159	ответ на	1	2
160	отличие от	12	2
161	связи и	1	2
162	первый взгляд	2	2
163	как в	8	2
164	однако не	1	2
165	как уже	2	2
166	и как	3	2
167	в круг	1	2
168	в целом	2	2
169	право на	1	2
170	не более	2	2
171	в себе	19	2
172	вследствие этого	2	2
173	в нем	7	2
174	он не	3	2
175	различные формы	1	2
176	он должен	1	2
177	то ни	1	2
178	ее нельзя	1	2
179	пути от	1	2
180	но уже	2	2
181	ведет к	3	2
182	должно быть	2	2
183	на первый	2	2
184	для него	5	2
185	но если	1	2
186	в такой	1	2
187	в отличие	12	2
188	бы мы	1	2
189	в эпоху	1	2
190	что этот	1	2
191	но они	1	2
192	в таких	1	2
193	эти две	1	2
194	что данная	1	2
195	как о	1	2
196	в русской	3	2
197	самого начала	1	2
198	одна из	1	2
199	по своей	6	2
200	именно это	1	2
201	возникает из	1	2
202	не могут	1	2
203	всего в	1	2
204	в области	2	2
205	указывает на	1	2
206	не есть	1	2
207	в ее	1	2
208	мысль о	3	2
209	с самого	1	2
210	приводит к	3	2
211	живет в	2	2
212	еще в	3	2
213	мы в	1	2
214	поэтому в	1	2
215	с ним	1	2
216	ничего не	1	2
217	о нем	1	2
218	там же	2	2
219	нас в	1	2
220	между тем	2	2
221	в конечном	1	2
222	и только	1	2
223	здесь в	3	2
224	с той	2	2
225	одной из	1	2
226	отказ от	1	2
227	прошлого и	1	2
228	в сказании	3	2
229	себя в	6	2
230	для всех	1	2
231	и сказкой	1	2
232	ни было	1	2
233	вовсе не	1	2
234	были бы	1	2
235	в особенности	1	2
236	со стороны	10	2
237	еще и	1	2
238	с ней	2	2
239	а с	5	2
240	а сам	2	2
241	в некоторых	1	2
242	на этот	1	2
243	не на	2	2
244	его как	1	2
245	xix века	1	2
246	как бы	4	2
247	некоторое время	1	2
248	на смерть	1	2
249	не знаем	1	2
250	рассматривать как	1	2
251	и от	1	2
252	ни к	5	2
253	не дает	1	2
254	между ними	1	2
255	в рамках	7	2
256	из этого	1	2
257	в частности	12	2
258	к этому	4	2
259	можно назвать	4	2
260	которых не	2	1
261	самых общих	1	1
262	можно говорить	1	1
263	речь идет	1	1
264	художественного произведения	1	1
265	и то	4	1
266	где мы	1	1
267	отметим что	1	1
268	тех же	1	1
269	это и	1	1
270	и есть	1	1
271	в первом	1	1
272	свидетельствует об	1	1
273	сторону от	1	1
274	между ним	1	1
275	в году	1	1
276	его не	1	1
277	есть не	1	1
278	их мысли	1	1
279	повседневной жизни	1	1
280	себе как	1	1
281	это знание	1	1
282	оно означает	1	1
283	он как	1	1
284	говорить о	2	1
285	в полной	1	1
286	но даже	1	1
287	об их	1	1
288	он был	1	1
289	как-то в	1	1
290	время в	2	1
291	иных случаях	1	1
292	в сторону	1	1
293	тут же	2	1
294	друга и	1	1
295	определен и	1	1
296	отнюдь не	6	1
297	в истории	1	1
298	вот как	1	1
299	стороны и	2	1
300	что как	2	1
301	это отнюдь	1	1
302	просто как	1	1
303	в полном	2	1
304	а со	1	1
305	в противоположность	5	1
306	в этот	1	1
307	то в	1	1
308	со своей	1	1
309	еще на	1	1
310	в которой	1	1
311	под ней	1	1
312	во главе	1	1
313	их исторической	1	1
