N	3gram	Losev_Prob_3	Problemy
1	с точки зрения	2	9
2	до сих пор	2	8
3	не может быть	5	8
4	в то же	4	5
5	в самом деле	1	4
6	то есть в	3	4
7	более или менее	1	3
8	как раз и	4	3
9	как мы сказали	1	3
10	в отличие от	2	3
11	с самим собою	1	3
12	сам по себе	6	3
13	с другой стороны	5	3
14	как и в	1	3
15	в самой этой	1	2
16	хотя и не	2	2
17	дело в том	3	2
18	в литературной речи	1	2
19	мы находим в	2	2
20	сами по себе	6	2
21	но и в	2	2
22	того и другого	1	2
23	можно было бы	3	2
24	это вовсе не	4	2
25	на этот вопрос	1	2
26	в том что	9	2
27	том или другом	1	2
28	о том что	3	2
29	то есть от	2	2
30	можно сказать что	2	2
31	от автора и	1	2
32	той или иной	8	2
33	в этих случаях	1	2
34	сама по себе	8	2
35	и не в	1	2
36	если бы он	1	1
37	но это конечно	1	1
38	то это вовсе	1	1
39	в той или	2	1
40	ровно ничего не	2	1
41	иметь в виду	1	1
42	и без всякого	1	1
43	а вовсе не	2	1
44	одним и тем	1	1
45	в котором он	1	1
46	том что он	1	1
47	в этом случае	5	1
48	говорить здесь и	1	1
49	же как и	2	1
50	и если мы	2	1
51	и там и	2	1
52	мы не будем	2	1
53	они вовсе не	1	1
54	в той же	1	1
55	а может быть	1	1
56	на самом же	4	1
57	жизни и все	1	1
58	строгом смысле слова	1	1
59	в виду слово	1	1
60	может быть даже	3	1
61	смысле слова и	3	1
62	может быть и	3	1
63	одно и то	3	1
64	даже и не	4	1
65	в том или	2	1
66	не в самом	1	1
67	так же как	1	1
68	тоже как будто	1	1
69	в данном случае	7	1
70	и тем же	1	1
71	с одной стороны	1	1
72	в конце концов	3	1
73	и то же	4	1
74	как мы это	1	1
75	но при этом	1	1
76	то что мы	1	1
77	по сравнению с	2	1
78	то мы не	1	1
79	целей и тем	1	1
80	до некоторой степени	1	1
81	так или иначе	1	1
82	все же есть	2	1
83	в нем не	1	1
84	все же не	1	1
85	в связи с	7	1
86	ведь в конце	1	1
87	к тому же	1	1
88	собственном смысле слова	1	1
89	во всяком случае	6	1
90	же деле это	1	1
91	но только в	2	1
92	таким образом и	1	1
93	самом же деле	4	1
94	вовсе не с	1	1
95	здесь перед нами	2	1
96	связи с теми	1	1
97	и в тех	1	1
98	здесь не только	1	1
99	есть уже не	1	1
100	так и в	1	1
101	особой точки зрения	1	1
102	в собственном смысле	1	1
103	что в нем	1	1
104	себе и не	1	1
105	не только в	2	1
106	мы находим и	1	1
107	указывает на какой-то	1	1
108	уже сама по	1	1
109	друг от друга	2	1
110	есть прежде всего	1	1
111	и во всем	1	1
112	если мы теперь	1	1
113	к тому что	1	1
114	вместе с нею	1	1
115	дело не в	2	1
116	никак не может	2	1
117	то есть являются	1	1
118	друг друга и	1	1
119	и в литературной	1	1
