N	3gram	Vygotskiy__5	Myshleni
1	в том что	14	19
2	по сравнению с	4	14
3	по отношению к	1	10
4	с точки зрения	2	10
5	мы могли бы	4	9
6	для того чтобы	19	8
7	с самого начала	3	7
8	к тому что	6	7
9	так же как	2	6
10	в то время	1	6
11	можно сказать что	2	6
12	то же самое	3	6
13	в силу того	1	5
14	в зависимости от	6	5
15	можно было бы	3	5
16	то время как	1	5
17	силу того что	1	5
18	заключается в том	6	5
19	нам думается что	2	5
20	друг с другом	3	5
21	и того же	2	4
22	потому что он	2	4
23	в сущности говоря	8	4
24	тому что он	1	4
25	на то что	16	4
26	одного и того	2	4
27	и той же	2	3
28	том что оно	1	3
29	до сих пор	5	3
30	в этом отношении	3	3
31	из того что	3	3
32	друг к другу	4	3
33	как частный случай	1	3
34	мы видели что	1	3
35	так же точно	5	3
36	мы знаем что	2	3
37	одной и той	2	3
38	не в состоянии	3	2
39	мы видим в	2	2
40	состоит в том	2	2
41	это означает что	1	2
42	в этом смысле	1	2
43	бы сказать что	2	2
44	в этом случае	2	2
45	принять во внимание	2	2
46	что мы нашли	1	2
47	до известной степени	1	2
48	только то что	1	2
49	с тем что	3	2
50	на этот вопрос	3	2
51	в значительной мере	1	2
52	несмотря на то	1	2
53	именно в этом	1	2
54	вместе с тем	3	2
55	и то что	3	2
56	том что мы	2	2
57	таким образом мы	2	2
58	если принять во	1	2
59	то что он	3	2
60	не могут быть	1	2
61	в последнее время	1	2
62	к другу как	1	2
63	с другой стороны	5	2
64	когда мы говорим	1	2
65	идет все время	1	2
66	вместо того чтобы	1	2
67	вполне совпадает с	1	2
68	то что мы	2	2
69	ту же самую	2	2
70	не только не	4	2
71	в этом заключается	1	2
72	именно потому что	2	2
73	совершенно очевидно что	2	2
74	это не может	1	2
75	в том смысле	1	2
76	могли бы сказать	2	2
77	мы имеем дело	1	2
78	не может быть	2	2
79	свое отношение к	1	1
80	таким образом что	3	1
81	том что в	1	1
82	один и тот	1	1
83	что иное как	2	1
84	на всем протяжении	1	1
85	где мы имеем	1	1
86	состоят в том	1	1
87	себе подтверждение в	1	1
88	мы видим таким	1	1
89	что в основе	1	1
90	психологической точки зрения	1	1
91	оно может быть	1	1
92	то о чем	2	1
93	показывает что в	2	1
94	но так как	1	1
95	на самом деле	2	1
96	что один из	1	1
97	в том и	2	1
98	одна из основных	1	1
99	никак не может	3	1
100	в ответ на	1	1
101	в большей мере	1	1
102	мы можем теперь	1	1
103	в качестве своего	2	1
104	же как и	1	1
105	те и другие	1	1
106	друг от друга	2	1
107	совпадает с тем	1	1
108	то специфическое что	1	1
109	том что всякое	1	1
110	могут быть выражены	1	1
111	на первый план	2	1
112	что он должен	1	1
113	именно то что	4	1
114	мы не имеем	1	1
115	является то что	2	1
116	сами по себе	2	1
117	того что есть	1	1
118	оказывается не в	1	1
119	что он не	1	1
120	в отличие от	2	1
121	было бы показать	1	1
122	и именно в	1	1
123	имеет не только	1	1
124	то что в	2	1
125	в собственном смысле	1	1
126	но он не	1	1
127	если мы примем	1	1
128	в каждом данном	1	1
129	вперед по сравнению	1	1
130	же два противоположных	1	1
131	с этой точки	1	1
132	не то что	1	1
133	он никогда не	1	1
134	тем что мы	1	1
135	во внимание что	1	1
136	в каком отношении	2	1
137	бы показать что	2	1
138	едва ли не	1	1
139	в том или	1	1
140	сам по себе	3	1
141	приводит к тому	1	1
142	по самому существу	1	1
143	нечто такое что	2	1
144	в данном случае	2	1
145	не только в	2	1
146	можем представить себе	1	1
147	то что она	1	1
148	с одной стороны	12	1
149	этом отношении и	1	1
150	во всех трех	2	1
151	и тот же	1	1
152	тот факт что	4	1
153	зависимости от того	2	1
154	с психологической точки	1	1
155	во внимание то	1	1
156	и в этом	1	1
157	все время речь	1	1
158	ясно что в	2	1
159	это вполне совпадает	1	1
160	что самое важное	2	1
161	имеем дело с	1	1
162	потому что в	2	1
163	но вместе с	1	1
164	а не как	1	1
165	собственном смысле слова	1	1
166	вопрос о том	2	1
167	находится в зависимости	2	1
168	там где мы	2	1
169	то окажется что	1	1
170	как бы в	2	1
171	потому что если	1	1
172	что при таком	1	1
173	потому что они	1	1
174	в совершенно ином	1	1
175	остановиться на этом	1	1
176	он исходит из	1	1
177	этой точки зрения	1	1
178	если обратиться к	1	1
179	так что когда	1	1
180	того что у	1	1
181	и все же	1	1
182	то новое что	1	1
183	надо сказать что	1	1
184	исследование показало что	1	1
185	и как бы	4	1
186	в лучшем случае	3	1
187	то обстоятельство что	1	1
188	мы не можем	1	1
189	не что иное	2	1
190	зависимости от той	1	1
191	он должен был	2	1
192	в свою очередь	1	1
193	которые сами по	1	1
194	видим таким образом	1	1
195	в самом деле	5	1
196	в каждой из	1	1
197	той или иной	2	1
198	смысле этого слова	1	1
199	не только это	1	1
200	после того как	1	1
201	не прямо а	1	1
202	но что самое	1	1
203	именно в силу	1	1
204	раскрывается перед нами	1	1
205	он утверждает что	1	1
206	при этом совершенно	1	1
207	это на примере	1	1
208	же самое в	1	1
209	ничего общего с	1	1
210	в конце концов	2	1
211	не может стать	1	1
212	и в другом	1	1
213	по себе совершенно	1	1
