N	2gram	Vygotskiy__4	Istorich
1	и в	33	26
2	так как	12	18
3	мы имеем	2	14
4	никогда не	5	13
5	потому что	24	13
6	и на	5	12
7	в этом	28	12
8	таким образом	13	12
9	в том	21	12
10	что в	21	12
11	может быть	22	11
12	связь с	5	11
13	и т	6	10
14	не только	7	10
15	том что	22	10
16	с другой	2	10
17	и не	13	10
18	еще не	1	9
19	о смерти	5	9
20	что он	20	9
21	но и	3	9
22	и это	5	8
23	все эти	6	8
24	все же	5	8
25	в нем	7	8
26	т д	2	8
27	с ним	5	8
28	вместе с	8	8
29	другой стороны	2	8
30	например в	3	7
31	но в	2	7
32	мы можем	5	7
33	и его	5	7
34	о том	20	7
35	с одной	3	7
36	у него	6	7
37	превращается в	1	7
38	одной стороны	3	7
39	мы уже	5	6
40	мы не	5	6
41	как в	3	6
42	как он	5	6
43	так в	1	6
44	в русской	2	6
45	и с	2	6
46	в виде	3	6
47	то что	44	6
48	ее в	4	6
49	не может	10	6
50	то же	9	5
51	в ней	6	5
52	не будет	4	5
53	как и	5	5
54	и эти	2	5
55	и что	25	5
56	же мы	2	5
57	в то	3	5
58	то это	3	5
59	так и	3	5
60	в его	10	5
61	показывают что	1	5
62	мы видим	6	5
63	только в	4	5
64	тем что	3	5
65	связаны с	1	5
66	у нас	4	5
67	там где	1	5
68	как это	14	5
69	его в	3	5
70	как мы	4	4
71	и он	3	4
72	с его	2	4
73	что оно	3	4
74	но как	1	4
75	из этих	2	4
76	на его	1	4
77	после этого	6	4
78	здесь мы	3	4
79	это не	6	4
80	с тем	4	4
81	здесь же	1	4
82	совершенно ясно	8	4
83	а также	1	4
84	что и	3	4
85	себе в	1	4
86	до сих	3	4
87	прежде всего	2	4
88	как бы	25	4
89	в это	2	4
90	сих пор	3	4
91	но это	1	4
92	же как	3	3
93	связана с	1	3
94	и то	2	3
95	почти всегда	2	3
96	время как	2	3
97	из которых	3	3
98	ее к	1	3
99	независимо от	1	3
100	когда он	7	3
101	и наконец	2	3
102	та же	3	3
103	в себе	6	3
104	если он	2	3
105	вообще не	1	3
106	что она	10	3
107	главным образом	1	3
108	при этом	2	3
109	если бы	10	3
110	и вот	6	3
111	так например	4	3
112	в них	2	3
113	такой же	2	3
114	в своей	4	3
115	и ее	2	3
116	в одном	3	3
117	не в	2	3
118	их в	3	3
119	она не	3	3
120	того как	1	3
121	к концу	1	3
122	не потому	2	3
123	как только	2	3
124	вокруг него	1	3
125	его с	1	3
126	меня в	1	3
127	и другие	1	3
128	то время	2	3
129	другими словами	1	3
130	от него	1	3
131	стороны он	2	3
132	но так	1	3
133	один из	2	3
134	том как	3	3
135	и действительно	1	3
136	так что	7	3
137	при помощи	4	3
138	и других	4	3
139	эти три	2	3
140	ее не	1	3
141	и только	7	3
142	со стороны	2	3
143	далеко не	3	3
144	от этого	3	3
145	не было	3	3
146	в частности	4	3
147	в тех	2	3
148	как будто	8	3
149	и от	2	3
150	только одна	2	3
151	или в	1	3
152	вопрос о	2	3
153	на первый	1	3
154	а в	4	3
155	и эта	2	3
156	сказать что	13	3
157	из этого	5	3
158	как на	6	3
159	в своих	3	3
160	к этому	4	3
161	во сне	1	3
162	только он	1	2
163	того же	1	2
164	нам кажется	2	2
165	из его	2	2
166	оно может	1	2
167	что эти	2	2
168	его что	1	2
169	это делают	1	2
170	что иное	1	2
171	большей частью	2	2
172	представляет собой	2	2
173	но не	3	2
174	могло быть	1	2
175	по отношению	1	2
176	а через	1	2
177	на то	10	2
178	относится к	1	2
179	в одной	2	2
180	с этим	5	2
181	дает нам	1	2
182	в своем	7	2
183	что касается	2	2
184	перед нами	6	2
185	целый ряд	5	2
186	и как	5	2
187	увидим что	3	2
188	и хотя	1	2
189	и конечно	2	2
190	что это	13	2
191	в этой	9	2
192	и до	3	2
193	но он	6	2
194	и те	1	2
195	он не	11	2
196	из него	1	2
197	с этой	4	2
198	можно было	4	2
199	но все	2	2
200	его не	2	2
201	было бы	12	2
202	уже знаем	3	2
203	кажется что	2	2
204	смерть и	1	2
205	ни в	3	2
206	ни одной	3	2
207	вовсе не	5	2
208	и некоторые	1	2
209	в эту	1	2
210	и сейчас	3	2
211	она в	1	2
212	в которых	3	2
213	знаем что	4	2
214	образом и	1	2
215	которые в	1	2
216	силу и	1	2
217	без всяких	1	2
218	что этот	3	2
219	даже в	2	2
220	тем самым	3	2
221	и другое	2	2
222	которых он	1	2
223	не имеет	2	2
224	одна из	4	2
225	на него	4	2
226	это мы	1	2
227	это то	3	2
228	или как	1	2
229	в руки	2	2
230	нет ни	3	2
231	ее на	2	2
232	отличается от	1	2
233	об одном	1	2
234	к тому	12	2
235	от нее	1	2
236	что при	2	2
237	только то	1	2
238	на той	1	2
239	и сам	1	2
240	что у	4	2
241	с собой	1	2
242	ничего не	2	2
243	сводится к	2	2
244	но мы	2	2
245	в которое	1	2
246	можно сказать	2	2
247	эти два	1	2
248	все время	24	2
249	в лице	1	2
250	того что	4	2
251	именно на	1	2
252	самого себя	1	2
253	мы знаем	2	2
