N	2gram	Bakhtin_Fr_3	Istorich
1	и в	40	24
2	не только	13	21
3	что он	2	21
4	и т	1	17
5	может быть	9	14
6	не может	3	14
7	что в	12	13
8	в этих	6	13
9	мы имеем	1	12
10	как в	3	12
11	в этом	15	12
12	и здесь	4	12
13	но и	11	11
14	это не	2	10
15	том что	4	10
16	и что	1	10
17	у него	8	10
18	мы видим	5	10
19	а в	3	10
20	все же	2	9
21	с другой	2	9
22	не в	1	9
23	о том	4	9
24	потому что	2	9
25	и другие	2	9
26	то же	7	8
27	еще не	3	8
28	показывает что	1	8
29	что и	3	8
30	так как	4	8
31	другой стороны	1	8
32	а не	5	8
33	все это	4	8
34	или в	1	8
35	во всех	6	7
36	то что	5	7
37	таким образом	10	7
38	мы видели	3	7
39	одна из	3	7
40	к нему	2	7
41	что здесь	1	7
42	один из	4	7
43	в том	8	7
44	вместе с	3	7
45	что это	1	6
46	но не	2	6
47	как он	2	6
48	в нем	5	6
49	он не	9	6
50	всех этих	3	6
51	об этом	3	6
52	как и	11	6
53	и все	9	6
54	а именно	1	6
55	того что	1	6
56	только в	3	6
57	тем что	3	6
58	так же	1	6
59	во время	8	6
60	мы увидим	2	6
61	с одной	1	5
62	отношение к	8	5
63	но в	8	5
64	имеем в	1	5
65	право на	1	5
66	здесь мы	2	5
67	не менее	2	5
68	с ним	1	5
69	дело не	3	5
70	ничего не	1	5
71	так и	3	5
72	там где	3	5
73	в тех	1	5
74	видно что	4	5
75	мы уже	13	4
76	мы не	2	4
77	представляет собой	1	4
78	как бы	3	4
79	при этом	3	4
80	но все	3	4
81	не всегда	1	4
82	на первый	1	4
83	точки зрения	2	4
84	в их	4	4
85	своего рода	2	4
86	не имеет	1	4
87	никогда не	1	4
88	в других	3	4
89	так в	4	4
90	с того	2	4
91	вовсе не	12	4
92	ее на	1	4
93	в данном	4	4
94	за него	2	4
95	в состоянии	2	4
96	и не	13	4
97	одной из	2	4
98	есть и	2	4
99	например в	2	3
100	и он	1	3
101	с его	3	3
102	себе и	1	3
103	что они	1	3
104	эта связь	1	3
105	кроме того	3	3
106	когда он	1	3
107	и наконец	3	3
108	из этих	2	3
109	в дальнейшем	2	3
110	если он	1	3
111	и если	2	3
112	том чтобы	1	3
113	и по	1	3
114	его в	1	3
115	в них	9	3
116	она в	1	3
117	представление о	2	3
118	знаем что	1	3
119	в конце	3	3
120	он дает	2	3
121	но они	1	3
122	как мы	10	3
123	видим что	1	3
124	и его	17	3
125	связи с	6	3
126	должны быть	2	3
127	данном случае	2	3
128	в образе	1	3
129	здесь нет	2	3
130	него и	2	3
131	и она	1	3
132	в качестве	1	3
133	так что	1	3
134	уже в	2	3
135	в другой	1	3
136	и даже	4	3
137	после смерти	1	3
138	связано с	1	3
139	превращается в	1	3
140	в свете	3	3
141	сих пор	4	3
142	но это	3	3
143	ее в	1	3
144	он также	2	2
145	здесь и	5	2
146	из самых	2	2
147	почти всегда	1	2
148	со своей	1	2
149	на глазах	1	2
150	у некоторых	1	2
151	и ее	2	2
152	того же	2	2
153	и на	8	2
154	за меня	1	2
155	этим не	1	2
156	но конечно	2	2
157	дает довольно	1	2
158	что во	1	2
159	в одной	1	2
160	его на	1	2
161	с этим	2	2
162	можно предположить	1	2
163	перед нами	1	2
164	огонь и	2	2
165	но эта	1	2
166	в самом	6	2
167	в которой	2	2
168	он в	2	2
169	все эти	8	2
170	во многих	1	2
171	думать что	2	2
172	им в	1	2
173	и тот	1	2
174	после чего	1	2
175	на его	2	2
176	связанные с	3	2
177	так например	1	2
178	жить в	1	2
179	было бы	4	2
180	и тем	1	2
181	участие в	1	2
182	ни в	4	2
183	это положение	1	2
184	сам он	1	2
185	этого не	1	2
186	в один	2	2
187	в ад	1	2
188	нас не	1	2
189	можно найти	1	2
190	в преисподнюю	1	2
191	в котором	2	2
192	наконец они	1	2
193	направлен на	1	2
194	к этому	6	2
195	но он	2	2
196	что этот	1	2
197	для нее	1	2
198	мы пока	1	2
199	тому что	1	2
200	вплоть до	3	2
201	в таких	3	2
202	в то	6	2
203	тому кто	1	2
204	в основе	5	2
205	во всем	3	2
206	не могут	1	2
207	это конечно	1	2
208	и это	2	2
209	не совсем	1	2
210	связи со	1	2
211	в ее	3	2
212	нами выше	1	2
213	они должны	1	2
214	на том	1	2
215	об этой	1	2
216	имеется в	1	2
217	но здесь	2	2
218	все дело	1	2
219	другими словами	3	2
220	там же	1	2
221	все его	1	2
222	в форме	2	2
223	только там	1	2
224	способность к	1	2
225	и другую	1	2
226	здесь не	3	2
227	согласиться с	1	2
228	близок к	1	2
229	и так	2	2
230	ноги и	2	2
231	конечно не	2	2
232	и у	2	2
233	только на	4	2
234	что не	1	2
235	дает ему	1	2
236	из них	4	2
237	характерно что	1	2
238	ни с	1	2
239	мы знаем	2	2
240	не так	3	2
241	не находит	2	2
242	прежде всего	16	2
243	в особенности	5	2
244	до сих	4	2
245	связаны с	5	2
246	что тот	1	2
247	такое же	1	2
248	и др	7	2
249	говорит о	1	2
250	много в	2	2
251	ничем не	1	2
252	в связи	5	2
253	но оно	1	2
254	связь с	6	2
255	как это	1	2
256	он говорит	6	2
257	в литературе	5	2
258	довольно много	1	2
259	и такие	2	2
260	и от	3	2
261	и о	4	2
262	в основном	4	2
263	отличается от	1	2
264	но для	1	2
265	это как	1	2
266	много но	1	2
267	встречается не	1	2
268	он стал	1	2
269	в целях	1	2
270	сказать что	3	2
271	они не	3	2
272	широкое распространение	1	1
273	только он	1	1
274	отношения к	1	1
275	одним из	2	1
276	переходит к	1	1
277	связана с	2	1
278	самом деле	3	1
279	как известно	2	1
280	к этой	3	1
281	этого мира	1	1
282	он способен	1	1
283	от своей	1	1
284	не хочет	1	1
285	которую они	1	1
286	он там	1	1
287	из его	1	1
288	этого он	2	1
289	и стали	1	1
290	в несколько	1	1
291	есть не	1	1
292	на тех	1	1
293	или наоборот	1	1
294	дается и	1	1
295	что уже	1	1
296	и новые	1	1
297	который был	1	1
298	что иное	1	1
299	в ней	4	1
300	кто ее	1	1
301	он был	3	1
302	между собой	1	1
303	влияния на	1	1
304	бы то	1	1
305	тем как	1	1
306	не исчерпываются	1	1
307	видели что	1	1
308	то он	1	1
309	о смерти	1	1
310	и приобрел	1	1
311	характер они	1	1
312	и всякий	1	1
313	не входит	1	1
314	свою жизнь	1	1
315	преисподней и	1	1
316	по отношению	3	1
317	франции в	1	1
318	тут же	2	1
319	ждет своего	1	1
320	значение имеет	1	1
321	до наших	2	1
322	что два	1	1
323	во что	1	1
324	утверждение что	1	1
325	несомненно что	1	1
326	оружия в	1	1
327	не согласиться	1	1
328	вот как	2	1
329	в своем	7	1
330	и как	3	1
331	и к	3	1
332	что этим	1	1
333	имеет в	2	1
334	в этот	2	1
335	где все	1	1
336	поэтому он	3	1
337	в целом	2	1
338	образом и	1	1
339	или во	1	1
340	приобретает характер	1	1
341	в этой	3	1
342	в известном	1	1
343	в колодец	1	1
344	он делает	1	1
345	эпохи и	2	1
346	в наших	1	1
347	не могла	1	1
348	но именно	3	1
349	частности и	1	1
350	и вот	2	1
351	характер в	1	1
352	ни было	1	1
353	для понимания	3	1
354	что ни	1	1
355	всех своих	1	1
356	они играют	1	1
357	то ни	1	1
358	могла бы	1	1
359	в совершенно	1	1
360	в другом	3	1
361	но ему	1	1
362	них не	1	1
363	это весьма	1	1
364	их довольно	1	1
365	на все	1	1
366	а как	1	1
367	на протяжении	3	1
368	это одна	1	1
369	в преисподней	1	1
370	с начала	4	1
371	и основные	1	1
372	в новое	1	1
373	и смерти	3	1
374	превращаются в	1	1
375	ни одной	2	1
376	далеко не	2	1
377	с тем	1	1
378	и уже	1	1
379	только во	2	1
380	здесь все	1	1
381	мировой истории	2	1
382	должно быть	1	1
383	направляет свой	1	1
