N	2gram	Bakhtin_Fr_6	Psycholo
1	то что	10	37
2	и в	41	30
3	в том	2	27
4	что в	7	24
5	и что	5	23
6	потому что	3	23
7	том что	7	21
8	того чтобы	4	20
9	таким образом	17	20
10	все время	4	20
11	для того	1	20
12	как бы	7	19
13	что он	6	17
14	не только	10	16
15	если мы	2	16
16	в этом	12	14
17	в самом	10	14
18	то есть	24	13
19	как раз	2	13
20	так же	5	13
21	в сущности	8	12
22	с одной	4	12
23	одной стороны	4	12
24	вместе с	6	12
25	может быть	2	11
26	что мы	2	11
27	как на	1	11
28	о том	9	10
29	и то	2	9
30	никогда не	8	9
31	и когда	2	9
32	так как	10	9
33	с другой	4	9
34	для этого	2	9
35	не может	4	9
36	сказать что	6	9
37	мы увидим	3	9
38	самом деле	4	8
39	что это	5	8
40	он должен	1	8
41	при этом	3	8
42	заключается в	2	8
43	с тем	1	8
44	не в	4	8
45	и это	1	8
46	того что	3	8
47	мы видим	6	8
48	а не	2	8
49	могут быть	1	8
50	то же	5	7
51	зависимости от	1	7
52	но не	2	7
53	все же	4	7
54	и как	4	7
55	в нем	16	7
56	точки зрения	2	7
57	по себе	1	7
58	в основе	4	7
59	совершенно ясно	1	7
60	мы можем	1	7
61	действующих лиц	1	7
62	как это	2	7
63	в зависимости	1	6
64	мы уже	18	6
65	что если	2	6
66	в своем	5	6
67	и если	1	6
68	на этом	2	6
69	что все	2	6
70	ясно что	1	6
71	как и	7	6
72	никак не	3	6
73	что с	1	6
74	и его	13	6
75	как будто	1	6
76	или в	6	6
77	и здесь	1	6
78	о котором	4	6
79	и тем	1	6
80	уже в	4	6
81	тем что	5	6
82	но и	13	6
83	именно в	4	6
84	кажется нам	1	6
85	же точно	1	6
86	мы все	1	6
87	и не	3	6
88	и для	3	6
89	жизни и	3	6
90	в искусстве	3	6
91	еще не	1	5
92	по этому	1	5
93	о смерти	1	5
94	что они	2	5
95	что именно	2	5
96	в себе	5	5
97	в целом	1	5
98	в этой	8	5
99	было бы	3	5
100	рядом с	5	5
101	несмотря на	1	5
102	был бы	2	5
103	сих пор	3	5
104	как мы	12	5
105	но в	8	5
106	искусства и	1	5
107	один из	6	5
108	только в	3	5
109	именно на	4	5
110	до сих	3	5
111	а с	1	5
112	и потому	2	5
113	указывает что	1	5
114	бы в	2	5
115	другой стороны	2	5
116	то это	1	4
117	в ней	4	4
118	друг к	1	4
119	как говорит	1	4
120	стороны и	2	4
121	и к	1	4
122	в основу	1	4
123	к другу	1	4
124	в них	7	4
125	именно то	1	4
126	в своей	2	4
127	не могли	1	4
128	и именно	1	4
129	казалось бы	1	4
130	как она	2	4
131	у нас	4	4
132	действия и	1	4
133	внимание на	2	4
134	в его	7	4
135	в него	3	4
136	этот вопрос	1	4
137	чувств и	1	4
138	в конце	2	4
139	должен был	1	4
140	говорит о	1	4
141	прежде всего	10	4
142	которых мы	2	4
143	там где	5	4
144	в частности	2	4
145	о чем	1	4
146	именно это	1	4
147	имеет дело	1	4
148	в результате	4	4
149	от него	2	4
150	и все	9	4
151	а в	4	4
152	сам по	1	3
153	тем же	1	3
154	в их	1	3
155	той же	5	3
156	полагает что	1	3
157	смотреть на	1	3
158	мы не	2	3
159	и о	1	3
160	из того	2	3
161	и на	9	3
162	первый план	3	3
163	события в	1	3
164	в ее	5	3
165	он говорит	1	3
166	энергии и	1	3
167	как в	4	3
168	и наконец	4	3
169	в которой	1	3
170	чем больше	1	3
171	из этих	2	3
172	на его	2	3
173	он не	2	3
174	не как	1	3
175	находит себе	2	3
176	можно было	1	3
177	человека в	1	3
178	в другом	4	3
179	об этом	1	3
180	это не	1	3
181	ни в	1	3
182	повод для	2	3
183	очень легко	1	3
184	в этих	2	3
185	одним и	1	3
186	но он	5	3
187	вовсе не	7	3
188	есть нечто	2	3
189	одна из	1	3
190	но только	1	3
191	находятся в	2	3
192	этом отношении	3	3
193	не могут	2	3
194	данном случае	2	3
195	котором мы	3	3
196	так и	5	3
197	времени и	2	3
198	остановимся на	1	3
199	и поэтому	1	3
200	что и	1	3
201	видим что	1	3
202	что здесь	1	3
203	тот же	4	3
204	так что	2	3
205	с двумя	1	3
206	для него	1	3
207	у него	7	3
208	уже совершенно	1	3
209	и между	1	3
210	на этот	1	3
211	когда она	1	3
212	под влиянием	1	3
213	в строении	1	3
214	в данном	3	3
215	в той	5	3
216	искусстве и	2	3
217	это есть	1	3
218	героя в	1	3
219	лучшем случае	1	3
220	не существует	1	3
221	формы и	1	3
222	для нас	2	3
223	этим он	1	3
224	в лучшем	1	3
225	и сейчас	2	3
226	в трех	1	3
227	и другие	2	3
228	по поводу	1	3
229	это в	1	3
230	в таком	1	3
231	от этой	1	2
232	ту же	1	2
233	того же	4	2
234	это и	2	2
235	что когда	1	2
236	из самых	2	2
237	и до	7	2
238	должна быть	2	2
239	с таким	1	2
240	это совершенно	1	2
241	он как	1	2
242	и он	5	2
243	он был	4	2
244	между собой	1	2
245	это действительно	1	2
246	с его	5	2
247	во всех	17	2
248	различия между	1	2
249	на самом	1	2
250	по отношению	1	2
251	себе и	1	2
252	на искусство	1	2
253	в центре	2	2
254	в одной	3	2
255	с этим	3	2
256	перед нами	3	2
257	что по	1	2
258	следующим образом	1	2
259	в противоположность	1	2
260	и хотя	1	2
261	был глубоко	1	2
262	он в	2	2
263	все эти	11	2
264	в нашем	1	2
265	еще один	1	2
266	как он	2	2
267	по самому	1	2
268	и вот	1	2
269	что от	1	2
270	но все	1	2
271	котором говорит	1	2
272	в каждом	1	2
273	как они	2	2
274	а затем	4	2
275	же не	1	2
276	и с	16	2
277	в глазах	1	2
278	из них	5	2
279	он является	2	2
280	утверждает что	1	2
281	чем в	1	2
282	и того	1	2
283	одного и	2	2
284	на первый	3	2
285	в котором	4	2
286	с точки	2	2
287	все события	1	2
288	он дает	1	2
289	в которых	1	2
290	всякий раз	1	2
291	страх и	2	2
292	в отношении	1	2
293	в то	6	2
294	дело в	1	2
295	того как	1	2
296	что их	2	2
297	к этим	3	2
298	своего героя	3	2
299	и так	1	2
300	во всем	5	2
301	эти три	1	2
302	входят в	1	2
303	в образах	9	2
304	все то	5	2
305	есть только	3	2
306	между чувством	1	2
307	оно на	1	2
308	если же	1	2
309	должен быть	2	2
310	которого мы	1	2
311	смерти в	1	2
312	в себя	1	2
313	говорится что	1	2
314	и другими	1	2
315	мог бы	1	2
316	еще в	5	2
317	что дело	2	2
318	понятно что	2	2
319	и даже	4	2
320	ничего не	1	2
321	или иной	1	2
322	нас и	1	2
323	или на	1	2
324	можно сказать	1	2
325	места и	1	2
326	говорит он	2	2
327	в форме	2	2
328	замечает что	1	2
329	в сферу	1	2
330	в большей	4	2
331	образом все	1	2
332	что даже	2	2
333	это очень	1	2
334	их не	1	2
335	связи с	2	2
336	его с	1	2
337	не дает	1	2
338	мы находим	2	2
339	в одном	5	2
340	говорит про	1	2
341	себя и	1	2
342	доведено до	1	2
343	до конца	2	2
344	и самый	3	2
345	борьбу и	1	2
346	или с	2	2
347	с помощью	6	2
348	в эпосе	2	2
349	всех трех	2	2
350	над ним	1	2
351	по существу	1	2
352	исходя из	1	2
353	с этой	3	2
354	все это	11	2
355	что касается	1	2
356	сильных и	1	2
357	не является	1	2
358	которых он	1	2
359	лицо и	2	2
360	той или	1	2
361	конце концов	1	2
362	меньшем количестве	1	2
363	в романе	2	2
364	между ними	3	2
365	не знает	1	2
366	бы его	1	2
367	из этого	4	2
368	во внешнем	1	2
369	нас не	3	2
370	этом совершенно	1	1
371	говорили о	3	1
372	одним из	4	1
373	например в	6	1
374	в сфере	1	1
375	переходит к	1	1
376	связана с	2	1
377	все остальное	1	1
378	он может	1	1
379	здесь и	8	1
380	из его	1	1
381	уже указывали	1	1
382	этому вопросу	1	1
383	др в	1	1
384	из всех	1	1
385	указав на	1	1
386	для своего	1	1
387	из своих	1	1
388	почти все	1	1
389	выражение так	1	1
390	роман в	1	1
391	конечно и	4	1
392	через которые	1	1
393	и говорить	1	1
394	на них	1	1
395	на художественное	1	1
396	и события	1	1
397	в чем	3	1
398	основано на	1	1
399	видели что	1	1
400	мы будем	3	1
401	связано с	3	1
402	и никак	1	1
403	отношение к	1	1
404	не просто	1	1
405	из важнейших	1	1
406	значение имеет	1	1
407	сильнее и	2	1
408	значительной мере	1	1
409	один и	1	1
410	к сожалению	1	1
411	и вовсе	2	1
412	мы дадим	1	1
413	дает нам	2	1
414	и нет	1	1
415	первых двух	1	1
416	и различные	2	1
417	что нет	1	1
418	еще и	1	1
419	факторы этой	1	1
420	хотя и	2	1
421	выражены в	1	1
422	более или	1	1
423	в действительности	1	1
424	это их	1	1
425	ее здесь	1	1
426	и отчасти	2	1
427	искусство и	1	1
428	о самом	1	1
429	рта в	2	1
430	та же	4	1
431	в литературном	1	1
432	некоторых элементов	1	1
433	ни давали	1	1
434	движениях и	1	1
435	он делает	1	1
436	романа но	1	1
437	и тот	2	1
438	близким и	1	1
439	во многих	1	1
440	так сказать	2	1
441	подымается над	1	1
442	этот процесс	1	1
443	представлений но	1	1
444	знали что	1	1
445	и вообще	4	1
446	в подлиннике	1	1
447	человеческого тела	5	1
448	из виду	1	1
449	характер в	3	1
450	на земле	1	1
451	можно даже	1	1
452	образа и	1	1
453	с собой	1	1
454	он объединяет	1	1
455	такого же	1	1
456	не из	1	1
457	выражение и	1	1
458	различие между	1	1
459	удовольствие от	1	1
460	момент и	1	1
461	его находится	1	1
462	первой главе	1	1
463	на протяжении	1	1
464	акта переходят	1	1
465	сейчас в	1	1
466	связываются с	1	1
467	же мотив	2	1
468	он есть	1	1
469	и дает	1	1
470	в жизни	1	1
471	эти же	1	1
472	и смерти	3	1
473	но уже	2	1
474	самый характер	2	1
475	этого слова	1	1
476	самом центре	1	1
477	далеко не	1	1
478	это до	1	1
479	которой он	1	1
480	все до	1	1
481	видим как	1	1
482	и работали	1	1
483	не замечает	1	1
484	не мог	3	1
485	или менее	1	1
486	в эту	2	1
487	что значит	1	1
488	уверен что	1	1
489	благодаря этому	1	1
490	в следующем	1	1
491	представление о	2	1
492	его тем	1	1
493	признать что	1	1
494	не менее	1	1
495	одном из	1	1
496	из области	2	1
497	не раз	1	1
498	в корне	2	1
499	которые сопровождают	1	1
500	эта мысль	1	1
501	но эта	2	1
502	точку зрения	1	1
503	три и	1	1
504	страха и	1	1
505	и эти	1	1
506	их в	2	1
507	уже сказали	3	1
508	того кто	1	1
509	даже в	4	1
510	этой работы	1	1
511	же мы	1	1
512	и очень	2	1
513	этих трех	1	1
514	при всех	1	1
515	но они	4	1
516	образом очень	1	1
517	до известной	1	1
518	это чувство	1	1
519	стремление к	1	1
520	все три	1	1
521	тогда когда	2	1
522	он жил	1	1
523	на него	1	1
524	которого он	1	1
525	когда они	3	1
526	и отдельных	1	1
527	не имеет	1	1
528	это мы	1	1
529	в формы	1	1
530	из четырех	2	1
531	нее нет	1	1
532	не качественное	1	1
533	сцены в	3	1
534	вместо того	3	1
535	ничто не	1	1
536	здесь же	2	1
537	только с	3	1
538	каждый раз	1	1
539	этих образов	2	1
540	в области	2	1
541	если только	1	1
542	ему не	1	1
543	факта что	1	1
544	всех прочих	1	1
545	ни о	1	1
546	один раз	2	1
547	т.п и	2	1
548	к себе	2	1
549	без конца	1	1
550	здесь совершенно	1	1
551	и другой	1	1
552	в других	1	1
553	сцену на	1	1
554	для его	2	1
555	как человек	1	1
556	на это	1	1
557	же совершенно	1	1
558	оно может	1	1
559	говорит сам	1	1
560	более не	1	1
561	также могут	1	1
562	в некоторых	1	1
563	как один	3	1
564	здесь не	1	1
565	в итальянской	1	1
566	и от	4	1
567	и этим	2	1
568	только то	1	1
569	самая крепкая	1	1
570	то время	1	1
571	с традиционным	1	1
572	дано в	1	1
573	значение в	2	1
574	если они	1	1
575	тело на	1	1
576	здесь нет	1	1
577	и каждый	1	1
578	что форма	1	1
579	часто в	1	1
580	в последней	2	1
581	основана на	1	1
582	в некоторой	1	1
583	изображена как	1	1
584	органа в	1	1
585	ними и	1	1
586	дальнейшего развития	1	1
587	о нем	1	1
588	себе выражение	1	1
589	выражением той	1	1
590	что самая	2	1
591	другом месте	4	1
592	и т.д	1	1
593	после того	1	1
594	основе своей	1	1
595	в значительной	2	1
596	там же	1	1
597	из различных	1	1
598	это была	1	1
599	и во	2	1
600	нас в	1	1
601	к нему	3	1
602	язык и	1	1
603	между тем	2	1
604	переходит в	2	1
605	всегда развертываются	1	1
606	весь характер	1	1
607	есть с	1	1
608	вслед за	1	1
609	романа в	3	1
610	эти последние	1	1
611	самого тела	2	1
612	на которой	2	1
613	действию в	1	1
614	них всегда	1	1
615	чрезвычайно мало	1	1
616	одной из	3	1
617	которым он	1	1
618	то в	1	1
619	поэтому и	3	1
620	всех его	4	1
621	между этими	1	1
622	здесь с	1	1
623	времени как	1	1
624	в эти	2	1
625	себя в	2	1
626	уже не	1	1
627	оно переходит	1	1
628	этом образе	1	1
629	в начале	3	1
630	кажется что	2	1
631	него и	1	1
632	рассказывает о	1	1
633	или даже	1	1
634	глаза и	1	1
635	именно они	1	1
636	и их	3	1
637	никто не	2	1
638	могло бы	1	1
639	в землю	1	1
640	у нее	1	1
641	тем как	1	1
