N	3gram	Voloshinov_1	Istorich
1	с другой стороны	5	8
2	не только в	1	5
3	так же как	2	4
4	с одной стороны	1	4
5	тем не менее	2	4
6	в том что	3	4
7	этой точки зрения	1	3
8	мы уже знаем	1	3
9	с этой точки	1	3
10	не может быть	13	3
11	между прочим и	1	2
12	в одной из	1	2
13	но и в	1	2
14	на этот вопрос	3	2
15	и здесь мы	3	2
16	до сих пор	8	2
17	лежит в основе	1	2
18	так и в	1	2
19	а в том	1	2
20	другой стороны и	1	2
21	но все же	3	2
22	характерно что в	1	2
23	к этому же	1	1
24	с точки зрения	20	1
25	оно может быть	1	1
26	а не в	1	1
27	по отношению к	2	1
28	в самом деле	9	1
29	в этом случае	3	1
30	же как и	2	1
31	то же самое	3	1
32	не в целях	1	1
33	сама по себе	2	1
34	бы то ни	8	1
35	как мы увидим	1	1
36	и та же	1	1
37	независимо от того	1	1
38	и эта форма	1	1
39	в большинстве случаев	3	1
40	совершенно так же	1	1
41	можно было бы	2	1
42	как мы уже	1	1
43	как если бы	2	1
44	этого он не	1	1
45	в предыдущей главе	1	1
46	мы увидим дальше	1	1
47	что во всех	2	1
48	то ни было	8	1
49	и тот же	3	1
50	нами в предыдущей	1	1
51	все же не	1	1
52	в связи с	7	1
53	одна и та	1	1
54	и вне этого	1	1
55	один и тот	3	1
56	до наших дней	1	1
57	после этого мы	1	1
58	в достаточной степени	2	1
59	более или менее	1	1
60	из этих форм	1	1
61	но уже в	1	1
62	определяется не только	1	1
63	только после этого	1	1
64	это значит что	1	1
65	сих пор мы	1	1
66	вопрос о том	2	1
67	ту или иную	1	1
68	таким образом и	1	1
69	к тому что	1	1
70	в любой момент	1	1
71	о чем речь	1	1
72	как мы видели	1	1
