N	3gram	Vygotskiy__2	Problemy
1	то же время	2	12
2	в то же	2	12
3	на самом деле	5	10
4	с самого начала	1	8
5	в отношении к	3	7
6	и т п	8	6
7	не может быть	8	6
8	во всяком случае	2	5
9	к нему и	1	5
10	в этом смысле	1	4
11	с точки зрения	10	4
12	бы то ни	2	4
13	то ни было	1	4
14	а между тем	1	3
15	в самом деле	11	3
16	он не может	2	3
17	по крайней мере	1	3
18	в высшей степени	1	3
19	в конце концов	3	3
20	и в самом	4	3
21	все это было	1	3
22	с другой стороны	2	3
23	может быть даже	1	3
24	то все же	1	2
25	подобно тому как	2	2
26	того или другого	1	2
27	в этом случае	1	2
28	не кажется ли	1	2
29	и не может	2	2
30	вместе с тем	1	2
31	в отличие от	1	2
32	что все это	2	2
33	к другому и	1	2
34	каждый из них	2	2
35	что он сам	1	2
36	о том что	4	2
37	и что все	1	2
38	выходит за пределы	1	2
39	тем не менее	4	2
40	друг с другом	1	2
41	мы увидим что	1	2
42	именно потому что	1	2
43	и т д	2	2
44	в каждом романе	1	1
45	те же явления	1	1
46	в чем же	1	1
47	потому что в	1	1
48	и что только	1	1
49	прикован к своему	1	1
50	и в целом	1	1
51	том что все	1	1
52	хотел показать что	1	1
53	какого бы то	1	1
54	хотя в целом	1	1
55	они думают что	1	1
56	в том и	2	1
57	может и не	1	1
58	что же касается	1	1
59	так что он	1	1
60	до сих пор	5	1
61	и в других	1	1
62	не может найти	1	1
63	что он не	2	1
64	мы могли бы	1	1
65	в этом отношении	5	1
66	того и другого	2	1
67	за то что	1	1
68	заключает в себе	2	1
69	благодаря тому что	1	1
70	как если бы	1	1
71	и то что	2	1
72	то что хотел	1	1
73	к тому что	2	1
74	уже указывали в	1	1
75	и со всеми	1	1
76	в данном случае	4	1
77	в прямо противоположном	1	1
78	лежит в основе	1	1
79	и все его	1	1
80	не в самом	1	1
81	только с другой	1	1
82	но при этом	1	1
83	как будто бы	1	1
84	и ничего не	1	1
85	и то же	1	1
86	то что они	1	1
87	все более и	2	1
88	одно и то	1	1
89	к той же	1	1
90	все было напрасно	1	1
91	и тот же	1	1
92	по себе и	1	1
93	и в том	2	1
94	один и тот	1	1
95	потому что с	1	1
96	из которого мы	1	1
97	может быть не	1	1
98	по себе как	1	1
99	на другом материале	1	1
100	как и в	2	1
101	в свою очередь	2	1
102	и того же	1	1
103	они и в	1	1
104	дело идет о	1	1
105	не только не	1	1
106	более и более	2	1
107	и так же	1	1
108	можно сказать что	1	1
109	на то что	6	1
110	одного и того	1	1
111	на всем протяжении	1	1
112	в узком смысле	1	1
113	и что он	1	1
114	деле и в	1	1
115	для того чтобы	13	1
116	в том что	17	1
117	прямо говорит что	2	1
118	в глаза так	1	1
119	что и в	3	1
120	который не может	1	1
121	но все было	1	1
