N	2gram	Voloshinov_2	FransuaR
1	и в	19	41
2	то есть	2	24
3	и т.п	10	19
4	мы уже	6	18
5	во всех	6	17
6	таким образом	14	17
7	в нем	11	16
8	и с	2	16
9	и его	16	13
10	но и	10	13
11	в этом	15	12
12	как мы	15	12
13	все эти	3	11
14	уже говорили	1	11
15	все это	1	11
16	в самом	6	10
17	не только	13	10
18	так как	3	10
19	и др	1	10
20	прежде всего	7	10
21	то что	4	10
22	и на	5	9
23	кроме того	1	9
24	во время	1	9
25	границы между	2	9
26	о том	3	9
27	здесь в	2	9
28	и все	6	9
29	в сущности	14	8
30	но в	7	8
31	в этой	3	8
32	никогда не	7	8
33	и до	3	7
34	в них	1	7
35	как и	9	7
36	том что	10	7
37	в его	5	7
38	вовсе не	11	7
39	у него	2	7
40	на части	1	7
41	в особенности	2	7
42	связаны с	1	7
43	как бы	19	7
44	что в	2	7
45	также и	1	6
46	например в	1	6
47	следующей главе	2	6
48	в то	8	6
49	мы видим	1	6
50	с помощью	6	6
51	вместе с	2	6
52	в следующей	2	6
53	или в	2	6
54	сказать что	4	6
55	что он	4	6
56	подчеркнуть что	1	5
57	и он	2	5
58	с его	8	5
59	в ее	3	5
60	в своем	2	5
61	что это	2	5
62	в себе	4	5
63	то же	16	5
64	той же	3	5
65	рядом с	2	5
66	еще в	1	5
67	но он	1	5
68	тем что	2	5
69	все то	2	5
70	так и	10	5
71	и что	1	5
72	же время	8	5
73	до нас	1	5
74	из них	1	5
75	в одном	1	5
76	большинстве случаев	5	5
77	там где	2	5
78	во франции	1	5
79	так же	5	5
80	в той	5	5
81	одним из	2	4
82	того же	5	4
83	самом деле	9	4
84	конечно и	2	4
85	в ней	3	4
86	он был	2	4
87	как в	1	4
88	и как	6	4
89	и наконец	1	4
90	в другом	3	4
91	не в	10	4
92	но они	2	4
93	в основе	9	4
94	того чтобы	6	4
95	все же	5	4
96	у нас	3	4
97	роль в	1	4
98	и вообще	1	4
99	с ним	1	4
100	другом месте	1	4
101	все время	2	4
102	тот же	1	4
103	с одной	3	4
104	именно на	1	4
105	уже в	2	4
106	в большинстве	5	4
107	в котором	3	4
108	и даже	2	4
109	с другой	3	4
110	именно в	2	4
111	одной стороны	3	4
112	более того	6	4
113	и от	3	4
114	о котором	1	4
115	а в	3	4
116	не может	18	4
117	из этого	1	4
118	как во	1	3
119	в голове	1	3
120	в одной	2	3
121	с этим	3	3
122	перед нами	3	3
123	при этом	9	3
124	и сам	1	3
125	связанных с	1	3
126	на все	2	3
127	с другими	3	3
128	было бы	4	3
129	и их	4	3
