N	2gram	Voloshinov_1	Literetu
1	и не	4	22
2	в мире	1	16
3	и в	16	16
4	при этом	6	15
5	в этом	9	14
6	не только	7	14
7	но и	4	14
8	в том	3	12
9	может быть	17	12
10	а не	1	12
11	то что	3	12
12	в частности	2	11
13	я и	6	10
14	то же	2	9
15	так и	4	9
16	в этой	4	8
17	в жизни	2	8
18	том что	3	8
19	не может	8	8
20	к себе	3	8
21	как бы	5	8
22	в своей	2	7
23	только в	4	7
24	себя в	1	7
25	со стороны	1	7
26	точки зрения	8	7
27	я в	1	7
28	еще не	5	6
29	с его	7	6
30	в другом	1	6
31	о том	2	6
32	и его	8	6
33	в его	4	6
34	и т.п	2	6
35	с другой	1	6
36	к тому	1	6
37	в году	1	5
38	лишь в	1	5
39	как и	2	5
40	что я	1	5
41	в основе	3	5
42	этом отношении	1	5
43	что он	2	5
44	в качестве	1	5
45	вместе с	3	5
46	особого рода	1	5
47	а в	3	5
48	но не	1	4
49	в рамках	1	4
50	пути в	1	4
51	хотя и	1	4
52	входит в	1	4
53	однако в	1	4
54	никогда не	2	4
55	данном случае	1	4
56	с одной	1	4
57	в начале	2	4
58	в одном	3	4
59	одной стороны	1	4
60	в данном	1	4
61	и для	2	4
62	жизни в	1	4
63	отношения к	3	3
64	самом деле	6	3
65	едва ли	3	3
66	той же	1	3
67	с ее	4	3
68	отнюдь не	4	3
69	однако не	1	3
70	и как	3	3
71	и наконец	4	3
72	и к	6	3
73	но в	4	3
74	на его	1	3
75	с точки	6	3
76	только для	5	3
77	в области	3	3
78	для его	1	3
79	еще в	1	3
80	не случайно	1	3
81	обратим внимание	1	3
82	прежде всего	9	3
83	все время	1	3
84	совершенно не	8	3
85	уже не	1	3
86	или словами	1	3
87	в самом	2	3
88	наконец в	1	3
89	и жизни	1	3
90	как это	3	3
91	тому как	1	3
92	жизни и	3	3
93	как на	1	3
94	совершенно новой	1	2
95	того же	2	2
96	как мы	4	2
97	вопрос о	1	2
98	так чтобы	1	2
99	я не	1	2
100	из того	1	2
101	мы и	1	2
102	и на	4	2
103	бы то	1	2
104	во всех	3	2
105	отказ от	1	2
106	отношение к	5	2
107	все же	1	2
108	когда он	1	2
109	не знает	2	2
110	жизнь как	1	2
111	право на	1	2
112	в нем	4	2
113	и вот	3	2
114	подобно тому	1	2
115	человека в	1	2
116	то ни	1	2
117	и с	8	2
118	в глубине	1	2
119	его в	4	2
120	было бы	2	2
