N	2gram	Medvedev_F_2	Istorich
1	и в	38	28
2	и т	14	25
3	может быть	23	25
4	т д	5	22
5	а не	6	15
6	не может	14	15
7	никогда не	2	14
8	мы имеем	1	13
9	мы должны	1	13
10	для нас	1	13
11	то же	6	12
12	не только	9	12
13	что в	7	12
14	только в	6	11
15	мы не	3	10
16	все же	8	10
17	что он	5	10
18	мы увидим	1	10
19	но и	13	10
20	прежде всего	15	10
21	т е	26	10
22	не в	15	9
23	так и	8	9
24	о том	1	9
25	то что	6	9
26	в том	11	9
27	и не	20	9
28	в этом	27	8
29	но в	4	8
30	что это	3	8
31	таким образом	20	8
32	если бы	5	8
33	в ней	6	7
34	это не	2	7
35	и здесь	3	7
36	этот вопрос	2	7
37	и др	3	7
38	так же	1	7
39	том что	2	7
40	было бы	6	7
41	в этих	2	7
42	а в	6	7
43	в этой	6	6
44	его в	3	6
45	тем не	1	6
46	не менее	1	6
47	к тому	4	6
48	что и	8	6
49	так как	4	6
50	с другой	3	6
51	вместе с	6	6
52	например в	3	5
53	должна быть	5	5
54	вопрос о	1	5
55	мы будем	1	5
56	что они	4	5
57	в своем	1	5
58	более или	1	5
59	увидим что	1	5
60	по существу	7	5
61	их в	2	5
62	или менее	1	5
63	не будем	1	5
64	в дальнейшем	4	5
65	можно было	1	5
66	в его	10	5
67	но не	2	5
68	в качестве	2	5
69	до сих	1	5
70	к которому	1	5
71	сих пор	1	5
72	или в	3	5
73	сказать что	2	5
74	другой стороны	4	5
75	героя в	1	5
76	ее в	2	5
77	и даже	4	4
78	и для	5	4
79	и на	3	4
80	одним словом	4	4
81	чем это	1	4
82	не то	3	4
83	с этим	5	4
84	все эти	6	4
85	на то	1	4
86	но все	3	4
87	и с	9	4
88	с тем	11	4
89	как и	9	4
90	даже в	2	4
91	на него	1	4
92	в основе	5	4
93	находится в	2	4
94	связи с	13	4
95	должны быть	1	4
96	здесь не	4	4
97	в пределах	12	4
98	так в	3	4
99	того что	3	4
100	с одной	1	4
101	потому что	2	4
102	так что	1	4
103	в большинстве	4	4
104	большинстве случаев	3	4
105	мы знаем	3	4
106	к ним	1	4
107	а именно	2	4
108	и пр	21	4
109	превращается в	2	4
110	один из	2	4
111	социальной жизни	1	4
112	связь с	1	4
113	одной стороны	1	4
114	могут быть	6	4
115	там где	4	4
116	как будто	1	4
117	ссылки на	1	4
118	все это	3	4
119	в связи	10	4
