N	2gram	Bakhtin_Fr_1	Formalny
1	и в	65	38
2	в этом	15	27
3	может быть	6	23
4	и его	10	21
5	и пр	5	21
6	и не	22	20
7	в самом	4	16
8	не в	4	15
9	прежде всего	11	15
10	не может	3	14
11	в нем	13	13
12	связи с	4	13
13	но и	10	13
14	в пределах	1	12
15	с его	5	11
16	в том	16	11
17	вовсе не	18	11
18	в его	9	10
19	в связи	1	10
20	не только	10	9
21	при этом	6	9
22	и с	3	9
23	как и	5	9
24	в процессе	2	9
25	самом деле	3	8
26	все же	6	8
27	точки зрения	7	8
28	так и	10	8
29	что и	1	8
30	тем что	1	8
31	как мы	6	7
32	лишь в	1	7
33	по себе	1	7
34	для него	5	7
35	в своей	5	7
36	с точки	3	7
37	уже не	3	7
38	этом отношении	3	7
39	в других	3	7
40	не могут	3	7
41	слова и	1	7
42	что в	3	7
43	и ее	1	6
44	в ней	6	6
45	все эти	10	6
46	в этой	4	6
47	то же	1	6
48	было бы	1	6
49	он не	2	6
50	в их	4	6
51	могут быть	2	6
52	для понимания	1	6
53	в языке	1	6
54	только в	7	6
55	то что	3	6
56	не было	1	6
57	а не	1	6
58	речевого общения	3	6
59	как раз	3	6
60	в результате	1	6
61	хотя бы	1	6
62	это и	1	5
63	по преимуществу	1	5
64	говорить о	1	5
65	во всех	9	5
66	в общем	4	5
67	в то	1	5
68	в основе	8	5
69	же время	1	5
70	сводится к	1	5
71	и только	1	5
72	говорит в	1	5
73	что он	3	5
74	всяком случае	1	5
75	и речи	1	5
76	именно в	1	5
77	с этим	1	5
78	более того	2	5
79	и для	2	5
80	бы в	1	5
81	еще более	5	5
82	во всяком	1	5
83	здесь и	4	4
84	в сущности	16	4
85	литературы и	5	4
86	как в	5	4
87	и наконец	2	4
88	и к	4	4
89	как таковое	1	4
90	его от	2	4
91	как они	1	4
92	входит в	4	4
93	не столько	1	4
94	раз и	2	4
95	ничего не	3	4
96	к тому	2	4
97	здесь не	1	4
98	в дальнейшем	8	4
99	но в	14	4
100	в большинстве	2	4
101	что не	2	4
102	из них	4	4
103	так как	6	4
104	не о	1	4
105	даже и	3	4
106	в особенности	2	4
107	именно как	1	4
108	и даже	8	4
109	в некоторых	2	4
110	другой стороны	1	4
111	там где	1	4
112	пр и	1	4
113	на фоне	3	4
114	как бы	22	4
115	известной степени	1	4
116	совершенно не	4	4
117	оно не	1	4
118	к этому	1	4
119	они не	1	4
120	например в	2	3
121	и до	4	3
122	а как	1	3
123	мы не	1	3
124	и на	11	3
125	не входит	2	3
126	значение и	2	3
127	чем же	1	3
128	как к	1	3
129	хотя и	2	3
130	и как	1	3
131	от этого	1	3
132	в целом	2	3
133	из этих	2	3
134	роль в	2	3
135	только на	2	3
136	так сказать	4	3
137	но именно	1	3
138	всех этих	8	3
139	значительной степени	2	3
140	смысла в	1	3
141	главным образом	6	3
142	и может	1	3
143	литературного языка	1	3
144	его в	7	3
145	это было	2	3
146	он и	3	3
147	такой же	1	3
148	его нельзя	1	3
149	место в	1	3
150	однако и	1	3
151	до известной	1	3
152	не видели	1	3
153	только и	1	3
154	не является	3	3
155	в области	7	3
156	но все	3	3
157	своего развития	1	3
158	того чтобы	1	3
159	так в	1	3
160	особенно в	2	3
161	специфические особенности	1	3
162	по теории	1	3
163	и здесь	3	3
164	в значительной	6	3
165	должно было	1	3
166	пр но	1	3
167	к нему	3	3
168	как ее	1	3
169	того что	2	3
170	тристрам шенди	1	3
171	в какой	1	3
172	то и	1	3
173	большинстве случаев	2	3
174	менее всего	3	3
175	и их	3	3
176	для того	1	3
177	чтобы показать	1	3
178	с другой	3	3
179	а о	1	3
180	и прежде	3	3
181	и др	24	3
182	речи и	2	3
183	без всякой	1	3
184	это приводит	1	3
185	все это	9	3
186	произведения на	1	3
187	на самом	6	3
188	или в	2	3
189	и все	5	3
190	жизни и	7	3
191	формы и	7	2
192	можно говорить	3	2
193	еще можно	1	2
194	между двумя	1	2
195	явления и	1	2
196	был и	1	2
197	эти определения	1	2
198	не была	2	2
199	функции в	1	2
200	совпадает с	1	2
201	они были	6	2
202	этого термина	1	2
203	это время	2	2
204	он был	2	2
205	первый план	1	2
206	но не	2	2
207	но как	3	2
208	отношение к	4	2
209	отличие от	5	2
210	не оказалось	1	2
211	все остальные	1	2
212	кроме того	2	2
213	в которой	1	2
214	уже в	1	2
215	он в	1	2
216	действительности а	1	2
217	в единстве	1	2
218	своем развитии	1	2
219	в рамки	1	2
220	литературных произведений	1	2
221	же это	1	2
222	не к	2	2
223	широком смысле	1	2
224	и более	1	2
225	из него	1	2
226	и по	2	2
227	на этом	1	2
228	в основу	1	2
229	они должны	1	2
230	особенности в	1	2
231	от него	2	2
232	нигде не	1	2
233	в развитии	1	2
234	только отличия	1	2
235	том что	6	2
236	на первый	1	2
237	в этих	2	2
238	были выработаны	1	2
239	во второй	2	2
240	представление о	1	2
241	в отличие	4	2
242	отрицает и	2	2
243	их в	2	2
244	не могли	1	2
245	тому чтобы	1	2
246	даже в	3	2
247	она не	1	2
248	период своего	1	2
249	тем самым	1	2
250	для всего	1	2
251	находится в	1	2
252	никогда не	6	2
253	на котором	3	2
254	на язык	1	2
255	этих двух	2	2
256	стилем и	1	2
257	есть только	2	2
258	что на	1	2
259	и это	2	2
260	тем и	1	2
261	значения и	1	2
262	в ее	3	2
263	и от	2	2
264	и этим	2	2
265	приводит к	2	2
266	пусть и	2	2
267	и иные	1	2
268	времени и	6	2
269	было в	1	2
270	сам он	1	2
271	подойти к	1	2
272	мы в	1	2
273	в эпоху	9	2
274	с ним	3	2
275	в виду	3	2
276	в применении	3	2
277	единства и	1	2
278	между тем	5	2
279	отметить что	2	2
280	во всей	3	2
281	это не	3	2
282	этих элементов	1	2
283	один из	1	2
284	с ними	1	2
285	этот вопрос	2	2
286	потому что	5	2
287	правильной постановки	1	2
288	же и	1	2
289	с нею	1	2
290	еще одну	1	2
291	или даже	2	2
292	и других	3	2
293	языка но	1	2
294	очень характерна	1	2
295	очень характерно	2	2
296	и нового	2	2
297	в известной	3	2
298	сами по	1	2
299	в конце	1	2
300	не просто	3	2
301	это положение	1	2
302	со стороны	1	2
303	между ними	4	2
304	превращается в	5	2
305	до конца	2	2
306	его как	1	2
307	и многие	2	2
308	все более	1	2
309	и становятся	1	2
310	ни на	2	2
311	как это	1	2
312	предисловии к	1	2
313	в той	5	2
314	применении к	3	2
315	в тех	3	2
316	как например	1	2
317	но это	3	2
318	в чем	2	2
319	совершенно иной	2	2
320	от всякого	2	2
321	сказать что	6	2
322	ведь именно	1	2
323	от всех	3	2
324	литературы с	1	2
325	какой мере	1	2
326	в искусстве	3	2
327	и другие	8	2
328	постановки проблемы	2	2
329	в таком	2	2
