N	3gram	Vygotskiy__7	Marksizm
1	с точки зрения	21	13
2	не может быть	4	10
3	по отношению к	5	8
4	в то же	1	8
5	для того чтобы	18	6
6	в том что	13	6
7	в самом деле	4	5
8	то же самое	5	5
9	с самого начала	7	5
10	в свою очередь	2	5
11	в большинстве случаев	2	5
12	смысле этого слова	3	4
13	на самом деле	2	4
14	той или иной	1	4
15	самом же деле	1	3
16	и не может	1	3
17	в отличие от	2	3
18	на самом же	1	3
19	до сих пор	3	3
20	одно и то	3	3
21	с одной стороны	5	3
22	в высшей степени	1	3
23	и то же	3	3
24	о том что	4	3
25	языка и его	1	3
26	внутренней речи и	4	3
27	в направлении к	2	3
28	как мы уже	1	3
29	к тому что	6	3
30	как мы видели	3	3
31	одной стороны и	3	2
32	речи мы можем	2	2
33	одним и тем	2	2
34	том что он	2	2
35	речи и в	3	2
36	в зависимости от	1	2
37	внутренней и внешней	1	2
38	в собственном смысле	3	2
39	ни в какой	2	2
40	того чтобы понять	1	2
41	и тем же	2	2
42	во всяком случае	1	2
43	то же слово	1	2
44	неразрывной связи с	1	2
45	в неразрывной связи	1	2
46	точки зрения самого	2	2
47	на то что	4	2
48	конечно не только	1	2
49	но и он	1	1
50	является компромиссом между	1	1
51	что иное как	1	1
52	речи в этом	2	1
53	как основной и	1	1
54	а следовательно и	1	1
55	если как мы	1	1
56	как мы полагаем	1	1
57	в основе всех	1	1
58	он как и	1	1
59	в какой мере	2	1
60	прежде всего на	1	1
61	то о чем	4	1
62	самого начала не	1	1
63	в слове и	1	1
64	в том числе	1	1
65	в соответствии с	1	1
66	в этом случае	14	1
67	таким образом оказывается	1	1
68	в живой речи	1	1
69	том что это	1	1
70	только по отношению	1	1
71	речи и ее	1	1
72	для себя и	2	1
73	в процессе ее	1	1
74	этого совершенно не	1	1
75	по мере приближения	1	1
76	сам по себе	1	1
77	есть в сущности	1	1
78	по самой своей	1	1
79	в той же	2	1
80	как мы увидим	1	1
81	в первую очередь	1	1
82	она является выражением	1	1
83	в этом отношении	3	1
84	одно из важнейших	1	1
85	как и везде	1	1
86	том числе и	1	1
87	в гораздо большей	1	1
88	и значение в	1	1
89	какой мере не	2	1
90	прямо и непосредственно	1	1
91	значений слов и	2	1
92	теоретической и практической	1	1
93	несмотря на то	1	1
94	все учение о	1	1
95	во внутренней речи	2	1
96	лишь в той	2	1
97	находят свое выражение	1	1
98	значение так же	1	1
99	не только в	1	1
100	же самое что	2	1
101	мы упоминали выше	1	1
102	мы видели не	1	1
103	ключом к пониманию	1	1
104	речи заключается в	1	1
105	в одной плоскости	1	1
106	по сравнению с	7	1
107	тем не менее	3	1
108	не могут быть	1	1
109	во всех этих	1	1
110	на первых порах	1	1
111	в последнее время	2	1
112	приводит к тому	2	1
113	того чтобы изучить	1	1
114	что он как	1	1
115	тем же самым	1	1
116	мы уже говорили	1	1
117	само по себе	1	1
118	в этом направлении	1	1
119	в учении о	6	1
120	между ним и	1	1
121	заключать в себе	1	1
122	с другой стороны	1	1
123	и в соответствии	1	1
124	о которых мы	2	1
125	не иначе как	2	1
126	точки зрения языка	1	1
127	не совпадает с	3	1
128	и внешней речи	1	1
129	как бы не	1	1
130	таким образом в	2	1
131	последнее время в	1	1
132	так и в	1	1
133	в этом и	2	1
134	никогда не может	1	1
135	свою очередь является	1	1
136	в конечном счете	2	1
137	не что иное	1	1
138	но все же	1	1
139	неизбежно приводит к	2	1
140	можно сказать что	3	1
141	как это делают	1	1
142	в немецком языке	1	1
143	друг от друга	2	1
144	с письменной речью	1	1
145	есть прежде всего	1	1
146	в каком направлении	1	1
147	к выводу о	1	1
148	между собой не	1	1
149	только в процессе	1	1
150	по мере развития	4	1
151	друг с другом	2	1
152	но также и	1	1
153	тем что он	1	1
154	но для того	1	1
155	как и в	3	1
156	здесь как и	1	1
157	же деле это	1	1
158	и делает его	1	1
