N	2gram	Bakhtin_Fr_2	Problema
1	и в	49	44
2	вовсе не	10	37
3	и не	15	35
4	не есть	1	35
5	то есть	32	34
6	может быть	5	28
7	потому что	1	25
8	то что	6	23
9	в том	3	21
10	только в	13	19
11	а не	1	18
12	в этом	15	17
13	также и	3	16
14	даже и	2	16
15	для нас	1	16
16	сказать что	6	16
17	и то	1	14
18	не только	17	14
19	и даже	2	14
20	то же	7	13
21	не в	1	13
22	но в	4	12
23	том что	4	12
24	так что	1	12
25	не является	1	11
26	так и	6	10
27	как и	11	10
28	не менее	1	10
29	в виду	3	10
30	но и	13	10
31	в нем	9	9
32	и с	6	9
33	это не	1	9
34	в то	6	9
35	и это	3	9
36	в его	18	9
37	что и	1	9
38	что он	3	9
39	так как	6	9
40	как бы	11	9
41	таким образом	7	9
42	и от	1	9
43	во всяком	2	9
44	перед нами	1	8
45	в себе	4	8
46	он не	1	8
47	было бы	3	8
48	ни в	3	8
49	но это	2	8
50	и вообще	3	8
51	как раз	1	8
52	связи с	2	8
53	как мы	7	8
54	здесь не	2	8
55	того что	1	8
56	что в	2	8
57	это и	2	7
58	в связи	2	7
59	на самом	2	7
60	все эти	7	7
61	мы должны	2	7
62	указывает на	1	7
63	с ним	4	7
64	с другой	4	7
65	мы находим	4	7
66	еще и	1	7
67	не может	7	7
68	и потому	5	7
69	в целом	1	6
70	все же	7	6
71	и к	4	6
72	о том	3	6
73	ясно что	1	6
74	того или	1	6
75	но если	1	6
76	никогда не	5	6
77	для этого	1	6
78	другими словами	3	6
79	можно сказать	2	6
80	всяком случае	2	6
81	мы можем	2	6
82	такого рода	2	6
83	в виде	1	6
84	жизни и	7	6
85	и есть	1	5
86	есть не	1	5
87	еще не	2	5
88	значение и	1	5
89	за пределы	2	5
90	что они	2	5
91	в своем	5	5
92	хотя и	2	5
93	в нашем	2	5
94	с тем	1	5
95	есть именно	1	5
96	и сам	1	5
97	точки зрения	6	5
98	в своей	5	5
99	как о	1	5
100	и его	17	5
101	и о	4	5
102	в ней	2	5
103	и здесь	1	5
104	что здесь	1	5
105	взятая в	1	5
106	только на	1	5
107	в конце	2	5
108	не было	4	5
109	этом случае	1	5
110	так же	2	5
111	как в	1	5
112	да и	3	5
113	все это	9	5
114	а в	4	5
115	с ней	1	5
116	другой стороны	3	5
117	состоит из	1	5
118	мы уже	6	4
119	но даже	2	4
120	в чем	1	4
121	чем же	1	4
122	и вовсе	2	4
123	при этом	5	4
124	образа и	1	4
125	и без	2	4
126	самое время	1	4
127	дело в	1	4
128	только с	3	4
129	есть только	1	4
130	в ее	3	4
131	языка и	1	4
132	можно было	3	4
133	ни с	1	4
134	тем что	4	4
135	же деле	1	4
136	на этот	1	4
137	это значит	1	4
138	самом же	1	4
139	совершенно не	2	4
140	художественном произведении	1	3
141	отношения к	4	3
142	здесь и	1	3
143	и значение	2	3
144	и ее	1	3
145	но не	5	3
146	с самой	1	3
147	в художественном	2	3
148	и как	1	3
149	в самом	3	3
150	в этой	10	3
151	на то	2	3
152	конце концов	1	3
153	содержит в	2	3
154	но все	4	3
155	значение в	4	3
156	об этом	1	3
157	его в	1	3
158	первую очередь	1	3
159	о которых	1	3
160	иной раз	1	3
161	ничего не	2	3
162	с соответствующим	1	3
163	свое значение	2	3
164	она не	1	3
165	образы и	1	3
166	без всякого	2	3
167	на что-то	1	3
168	если бы	1	3
169	или как	1	3
170	во всей	1	3
171	образов и	3	3
172	вся эта	1	3
173	в качестве	2	3
174	самом деле	1	3
175	есть в	2	3
176	уже в	5	3
177	а это	1	3
178	для него	9	3
179	здесь в	6	3
180	очень много	2	3
181	что для	3	3
182	прежде всего	19	3
183	в первую	2	3
184	если не	1	3
185	но оно	1	3
186	ни на	1	3
187	это есть	1	3
188	в тех	2	3
189	с этой	1	3
190	в условиях	2	3
191	это уже	1	3
192	она уже	1	3
193	и все	3	3
194	и ни	1	3
195	хотя бы	1	3
196	будто бы	1	3
197	же в	3	3
198	но вот	1	3
199	понимать как	1	3
200	а ведь	1	3
201	или иного	1	3
202	есть то	1	3
203	и другие	2	3
204	к тому	1	3
205	того же	1	2
206	дело вовсе	1	2
207	только потому	1	2
208	и до	4	2
209	поэтому и	1	2
210	случае нельзя	1	2
211	мы имеем	1	2
212	его только	2	2
213	мы и	1	2
214	литературы и	2	2
215	не был	3	2
216	во всех	6	2
217	бы она	1	2
218	мы будем	1	2
219	не говорят	1	2
220	дает нам	2	2
221	тем же	1	2
222	с нею	1	2
223	что слово	2	2
224	еще на	1	2
225	в которой	1	2
226	не будем	1	2
227	же художественная	1	2
228	он в	1	2
229	с их	6	2
230	нами в	1	2
231	сравнению с	2	2
232	вернуться к	1	2
233	но именно	3	2
234	всех этих	3	2
235	из него	1	2
236	которые уже	1	2
237	что все	1	2
238	в другом	2	2
239	зрения на	2	2
240	он есть	1	2
241	для них	2	2
242	нашего исследования	1	2
243	он и	1	2
244	мы видели	3	2
245	в этих	4	2
246	ли можно	1	2
247	в котором	1	2
248	с точки	5	2
249	по сравнению	2	2
250	в их	2	2
251	что вся	1	2
252	мы говорили	1	2
253	образом и	1	2
254	и более	4	2
255	в отношении	2	2
256	с теми	1	2
257	то чего	1	2
258	и именно	1	2
259	в самой	2	2
260	и по	1	2
261	как она	1	2
262	ровно ничего	1	2
263	и после	2	2
264	ничто не	1	2
265	однако это	1	2
266	могут быть	2	2
267	всегда есть	1	2
268	и за	2	2
269	но также	1	2
270	на какую-нибудь	1	2
271	для себя	1	2
272	с ее	3	2
273	настоящее время	1	2
274	в буквальном	1	2
275	только то	2	2
276	жизнь и	2	2
277	в настоящее	1	2
278	свое произведение	2	2
279	своим предметом	1	2
280	и во	4	2
281	человеческую жизнь	1	2
282	уже во	2	2
283	и следовательно	2	2
284	ii гл	2	2
285	никак нельзя	1	2
286	имеет своим	1	2
287	с одной	3	2
288	и у	1	2
289	в начале	5	2
290	является не	1	2
291	за счет	2	2
292	из них	3	2
293	никто не	2	2
294	в известной	4	2
295	это суждение	2	2
296	гораздо больше	1	2
297	до сих	4	2
298	нельзя сказать	2	2
299	именно в	6	2
300	это повторяем	1	2
301	и своего	2	2
302	о чем	3	2
303	когда она	1	2
304	в частности	1	2
305	эти слова	1	2
306	вместе с	2	2
307	и особенно	3	2
308	происходит в	1	2
309	из которых	1	2
310	по своему	1	2
311	и там	1	2
312	и всей	1	2
313	по существу	2	2
314	сих пор	4	2
315	о его	1	2
316	и для	1	2
317	только тогда	1	2
318	на новый	2	2
319	бы в	1	2
320	все они	1	2
321	от всякого	1	2
322	к самому	1	2
323	этих образов	2	2
324	есть и	1	2
325	значение которое	1	2
326	образ в	1	2
327	по поводу	2	2
328	это в	2	2
329	как на	4	2
330	значения этого	1	1
331	несколько десятков	1	1
332	и шире	1	1
333	ни его	1	1
334	одним из	2	1
335	в эстетике	2	1
336	он может	1	1
337	что эти	1	1
338	уже решительно	1	1
339	оно было	1	1
340	должна быть	1	1
341	собственном смысле	2	1
342	действительности и	1	1
343	и этот	1	1
344	те времена	1	1
345	той же	1	1
346	из всех	1	1
347	например в	1	1
348	характер его	1	1
349	на первом	3	1
350	но никто	1	1
351	почти все	3	1
352	для раскрытия	1	1
353	который был	1	1
354	как под	1	1
355	и над	4	1
356	но исключительно	1	1
357	не вполне	1	1
358	на тему	1	1
359	конечно и	1	1
360	и он	1	1
361	произведение и	1	1
362	и на	17	1
363	по линии	1	1
364	ней как	1	1
365	бы не	1	1
366	своего рода	1	1
367	есть о	1	1
368	них всегда	1	1
369	видели что	1	1
370	жить и	4	1
371	а и	1	1
372	себе и	2	1
373	и речи	1	1
374	один и	1	1
375	относится к	5	1
376	в произведениях	2	1
377	в истории	6	1
378	если она	1	1
379	независимо от	1	1
380	чем мы	2	1
381	общего то	1	1
