N	2gram	Bakhtin_Fr_4	Literetu
1	и не	16	22
2	в мире	1	16
3	и в	29	16
4	при этом	3	15
5	в этом	11	14
6	не только	10	14
7	но и	9	14
8	в том	7	12
9	может быть	2	12
10	то что	4	12
11	в частности	3	11
12	своего рода	6	10
13	то же	10	9
14	так и	11	9
15	в то	10	9
16	того что	3	9
17	в этой	13	8
18	в жизни	2	8
19	том что	3	8
20	не может	2	8
21	как бы	8	8
22	в своей	5	7
23	же время	8	7
24	только в	2	7
25	себя в	2	7
26	со стороны	2	7
27	точки зрения	4	7
28	еще не	4	6
29	с его	4	6
30	в себе	3	6
31	о том	2	6
32	и его	8	6
33	в его	8	6
34	и т.п	12	6
35	с другой	4	6
36	к тому	2	6
37	в году	3	5
38	в отличие	1	5
39	отличие от	1	5
40	как в	2	5
41	в целом	1	5
42	тому же	1	5
43	то есть	21	5
44	это не	5	5
45	соответствии с	2	5
46	как и	12	5
47	что я	2	5
48	в основе	2	5
49	этом отношении	1	5
50	в ее	3	5
51	что он	4	5
52	в качестве	3	5
53	именно в	2	5
54	с жизнью	2	4
55	перед лицом	2	4
56	но не	2	4
57	хотя и	2	4
58	и если	1	4
59	входит в	1	4
60	место в	2	4
61	даже в	1	4
62	никогда не	2	4
63	данном случае	1	4
64	а также	2	4
65	с одной	2	4
66	из них	6	4
67	в одном	1	4
68	как будто	2	4
69	в природе	1	4
70	до конца	5	4
71	одной стороны	2	4
72	в данном	1	4
73	и для	2	4
74	жизни в	2	4
75	отношения к	1	3
76	самом деле	1	3
77	той же	3	3
78	с ее	3	3
79	и как	3	3
80	и наконец	2	3
81	и к	2	3
82	но в	12	3
83	то в	3	3
84	бы и	1	3
85	на его	2	3
86	а затем	3	3
87	в слове	2	3
88	с точки	2	3
89	на свою	1	3
90	только для	4	3
91	по своей	3	3
92	потому что	1	3
93	части романа	1	3
94	еще в	1	3
95	в словах	2	3
96	не случайно	3	3
97	прежде всего	8	3
98	все время	3	3
99	уже не	2	3
100	в самом	1	3
101	в соответствии	1	3
102	о чем	2	3
103	мира в	1	3
104	тому как	3	3
105	там где	3	3
106	это как	1	3
107	в третьем	1	3
108	в романе	10	3
109	жизни и	4	3
110	как на	2	3
111	а я	1	3
112	том числе	3	3
113	того же	5	2
114	как мы	10	2
115	не вполне	1	2
116	жизни как	1	2
117	и на	11	2
118	отношение к	1	2
119	и вовсе	1	2
120	стороны и	1	2
121	все же	3	2
122	в противоположность	1	2
123	он в	1	2
124	право на	1	2
125	раз в	2	2
126	им в	2	2
127	на то	1	2
128	все они	5	2
129	в нем	5	2
130	о которой	1	2
131	в первой	1	2
132	не как	1	2
133	и вот	3	2
134	на жизнь	1	2
135	подобно тому	3	2
136	и с	9	2
137	его в	9	2
138	знает что	1	2
139	и даже	3	2
140	далеко не	5	2
141	со своими	2	2
142	он и	5	2
143	и тогда	1	2
144	еще раз	2	2
145	со всей	1	2
146	на организацию	1	2
147	и при	2	2
148	и ее	1	2
149	всякий раз	1	2
150	вплоть до	1	2
151	быть может	2	2
152	в конце	9	2
153	автора и	1	2
154	между людьми	1	2
155	того чтобы	3	2
156	о природе	2	2
157	как раз	2	2
158	другой стороны	3	2
159	у нас	1	2
160	вот в	1	2
161	же самое	1	2
162	числе и	2	2
163	с образом	2	2
164	и сам	3	2
165	что у	3	2
166	во второй	2	2
167	мира и	4	2
168	если бы	1	2
169	можно сказать	1	2
170	что и	1	2
171	что ему	1	2
172	в ту	2	2
173	по собственному	1	2
174	но с	1	2
175	и одновременно	4	2
176	здесь не	3	2
177	с ними	3	2
178	со всеми	1	2
179	связи с	2	2
180	к своим	1	2
181	ни с	2	2
182	для него	1	2
183	тем что	4	2
184	для того	3	2
185	на свое	1	2
186	не надо	1	2
187	в живом	1	2
188	так же	7	2
189	и потому	1	2
190	в самый	1	2
191	на свете	2	2
192	с этой	1	2
193	один из	4	2
194	по дороге	1	2
195	что в	1	2
196	в каждой	1	2
197	известные нам	1	2
198	в свою	1	2
199	эти слова	1	2
200	еще и	7	2
201	в своих	2	2
202	к этому	2	2
203	как известно	2	1
204	жизни где	1	1
205	и характерную	1	1
206	ему нужно	1	1
207	с кем	1	1
208	и то	2	1
209	на самом	4	1
210	это и	5	1
211	в приведенном	2	1
212	и есть	4	1
213	так уже	1	1
214	из самых	1	1
215	по преимуществу	3	1
216	и до	5	1
217	из его	1	1
218	в какой-то	1	1
219	все те	2	1
220	с таким	2	1
221	века в	1	1
222	и за	3	1
223	мы уже	10	1
224	комического характера	1	1
225	приводят к	1	1
226	в каждый	1	1
227	и образами	1	1
228	говорить о	1	1
229	принадлежит к	1	1
230	принято называть	1	1
231	и со	2	1
232	кто же	1	1
233	и он	1	1
234	в ней	3	1
235	своих не	1	1
236	он был	2	1
237	он сам	1	1
238	с тех	1	1
239	мысли и	1	1
240	в чем	3	1
241	во имя	1	1
242	если в	2	1
243	конечном счете	1	1
244	в зеркале	1	1
245	нет и	1	1
246	основная задача	1	1
247	за пределы	1	1
248	к сожалению	1	1
249	первый взгляд	1	1
250	независимо от	1	1
251	с этим	1	1
252	в своем	3	1
253	перед нами	4	1
254	что по	1	1
255	самом начале	1	1
256	для которой	1	1
257	более или	3	1
258	в этот	1	1
259	за собой	1	1
260	бога в	1	1
261	в нашем	4	1
262	бы не	2	1
263	уже в	2	1
264	ее как	1	1
265	как он	2	1
266	после чего	1	1
267	так сказать	2	1
268	что эти	1	1
269	и забот	1	1
270	заявляет что	1	1
271	он не	3	1
272	с глубокой	1	1
273	момента в	1	1
274	в силу	1	1
275	жизнью и	1	1
276	о рабле	1	1
277	когда на	1	1
278	людей и	1	1
279	прежде чем	1	1
280	не бывает	1	1
281	встречаются и	1	1
282	здесь мы	1	1
283	слова и	1	1
284	малое время	1	1
285	значение в	1	1
286	начинается словами	1	1
287	в соответствующие	1	1
288	налево и	1	1
289	связаны не	1	1
290	весь мир	5	1
291	в них	7	1
292	в самую	1	1
293	всеми другими	1	1
294	на этот	1	1
295	и того	1	1
296	был бы	1	1
297	на таких	1	1
298	на первый	2	1
299	во время	10	1
300	уважение к	1	1
301	что такое	1	1
302	нас не	1	1
303	где мы	1	1
304	на месте	1	1
305	в их	2	1
306	не столько	2	1
307	значение для	1	1
308	но это	4	1
309	но он	6	1
310	в россии	1	1
311	друг другу	1	1
312	что было	1	1
313	как от	1	1
314	вовсе не	9	1
315	сам он	2	1
316	в отношении	1	1
317	этот был	2	1
318	например не	1	1
319	и духовного	1	1
320	и внутренней	1	1
321	в самых	1	1
322	он мог	1	1
323	борьба с	1	1
324	таким расчетом	1	1
325	эпохи в	1	1
326	новеллы в	1	1
327	живописи и	1	1
328	и другими	1	1
329	то уж	1	1
330	во всем	1	1
331	ему и	1	1
332	сознанием и	1	1
333	в книге	1	1
334	участию в	1	1
335	не по	1	1
336	исторического процесса	2	1
337	не столь	1	1
338	уже и	2	1
339	и делает	1	1
340	ведь все	1	1
341	в действительности	1	1
342	в образах	8	1
343	у меня	2	1
344	т.п и	1	1
345	в общую	1	1
346	будущее в	1	1
347	его за	1	1
348	сходство с	1	1
349	самую гущу	1	1
350	значение это	2	1
351	правда не	1	1
352	ни даже	1	1
353	и о	5	1
354	который меняет	1	1
355	в виду	2	1
356	свою очередь	1	1
357	остается в	1	1
358	время его	1	1
359	и от	1	1
360	во главе	1	1
